propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HBZA,398720,2021-04-06,2021-04-06 15:48:28,2021-04-06 16:09:27,Rouen Airport,Paris-Le Bourget Airport,21min,20.98,256.4,0.7,100.0,FR,FR,Rouen Airport - Paris-Le Bourget Airport,LFOP,LFPB,49.423697,1.301227,48.962492,2.477166,1910.0,206.0,output\F-HBZA\2021-04-06\leg_2\F-HBZA_baro_2021-04-06_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-04-06,2021-04-06 15:04:26,2021-04-06 15:21:16,Paris-Le Bourget Airport,Rouen Airport,17min,16.82,205.6,0.5,109.0,FR,FR,Paris-Le Bourget Airport - Rouen Airport,LFPB,LFOP,48.965949,2.408863,49.327417,1.023411,752.0,1044.0,output\F-HBZA\2021-04-06\leg_1\F-HBZA_baro_2021-04-06_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-30,2021-03-30 11:33:36,2021-03-30 11:57:04,Rouen Airport,Paris-Le Bourget Airport,23min,23.47,286.9,0.7,101.0,FR,FR,Rouen Airport - Paris-Le Bourget Airport,LFOP,LFPB,49.368107,1.163193,48.958074,2.39714,1179.0,30.0,output\F-HBZA\2021-03-30\leg_2\F-HBZA_baro_2021-03-30_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-30,2021-03-30 09:24:08,2021-03-30 09:48:28,Paris-Le Bourget Airport,Rouen Airport,24min,24.32,297.3,0.8,109.0,FR,FR,Paris-Le Bourget Airport - Rouen Airport,LFPB,LFOP,48.966304,2.476947,49.533099,1.260507,533.0,922.0,output\F-HBZA\2021-03-30\leg_1\F-HBZA_baro_2021-03-30_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-26,2021-03-26 14:11:38,2021-03-26 15:10:27,Lorient South Brittany (Bretagne Sud) Airport,Paris-Le Bourget Airport,59min,58.8,718.7,1.8,460.0,FR,FR,Lorient South Brittany (Bretagne Sud) Airport - Paris-Le Bourget Airport,LFRH,LFPB,47.803659,-3.487021,48.962746,2.481487,2167.0,225.0,output\F-HBZA\2021-03-26\leg_4\F-HBZA_baro_2021-03-26_leg_4.csv
avion de location Valljet,F-HBZA,398720,2021-03-26,2021-03-26 11:27:58,2021-03-26 13:28:22,Inverness Airport,Lorient South Brittany (Bretagne Sud) Airport,2h00min,120.4,1471.7,3.8,1059.0,GB,FR,Inverness Airport - Lorient South Brittany (Bretagne Sud) Airport,EGPE,LFRH,57.364354,-4.174221,47.868809,-3.157038,3180.0,1230.0,output\F-HBZA\2021-03-26\leg_3\F-HBZA_baro_2021-03-26_leg_3.csv
avion de location Valljet,F-HBZA,398720,2021-03-26,2021-03-26 08:53:24,2021-03-26 10:27:53,Lorient South Brittany (Bretagne Sud) Airport,Inverness Airport,1h34min,94.47,1154.7,3.0,1049.0,FR,GB,Lorient South Brittany (Bretagne Sud) Airport - Inverness Airport,LFRH,EGPE,47.839729,-3.571752,57.258684,-4.016857,2413.0,2610.0,output\F-HBZA\2021-03-26\leg_2\F-HBZA_baro_2021-03-26_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-26,2021-03-26 06:40:39,2021-03-26 07:29:19,Paris-Le Bourget Airport,Vannes-Meucon Airport,49min,48.67,594.9,1.5,419.0,FR,FR,Paris-Le Bourget Airport - Vannes-Meucon Airport,LFPB,LFRV,48.955614,2.394309,47.855123,-3.023079,747.0,1086.0,output\F-HBZA\2021-03-26\leg_1\F-HBZA_baro_2021-03-26_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-23,2021-03-23 15:38:19,2021-03-23 17:32:37,Adolfo Suarez Madrid-Barajas Airport,Paris-Le Bourget Airport,1h54min,114.28,1396.9,3.6,1055.0,ES,FR,Adolfo Suarez Madrid-Barajas Airport - Paris-Le Bourget Airport,LEMD,LFPB,40.49492,-3.535771,48.970632,2.482378,1110.0,126.0,output\F-HBZA\2021-03-23\leg_2\F-HBZA_baro_2021-03-23_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-23,2021-03-23 09:34:02,2021-03-23 11:22:32,Paris-Le Bourget Airport,Adolfo Suarez Madrid-Barajas Airport,1h48min,108.5,1326.2,3.4,1060.0,FR,ES,Paris-Le Bourget Airport - Adolfo Suarez Madrid-Barajas Airport,LFPB,LEMD,48.967161,2.5038,40.430645,-3.49659,772.0,774.0,output\F-HBZA\2021-03-23\leg_1\F-HBZA_baro_2021-03-23_leg_1.csv
