propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HFKD,399543,2022-07-04,2022-07-04 14:19:41.917000+00:00,2022-07-04 15:04:39.817000+00:00,Cherbourg-Maupertus Airport,Paris-Le Bourget Airport,45min,44.95,888.2,2.3,296.0,FR,FR,Cherbourg-Maupertus Airport - Paris-Le Bourget Airport,LFRC,LFPB,49.646255,-1.502597,48.964714,2.43882,576.0,-8.0,output\F-HFKD\2022-07-04\leg_2\F-HFKD_baro_2022-07-04_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-07-04,2022-07-04 07:42:26.217000+00:00,2022-07-04 08:19:12.917000+00:00,Paris-Le Bourget Airport,Cherbourg-Maupertus Airport,37min,36.77,726.6,1.9,289.0,FR,FR,Paris-Le Bourget Airport - Cherbourg-Maupertus Airport,LFPB,LFRC,48.970906,2.446554,49.641491,-1.400386,-25.0,263.0,output\F-HFKD\2022-07-04\leg_1\F-HFKD_baro_2022-07-04_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-07-03,2022-07-03 14:12:27.588000+00:00,2022-07-03 15:08:27.088000+00:00,Zurich Airport,Paris-Le Bourget Airport,56min,55.98,1106.2,2.8,485.0,CH,FR,Zurich Airport - Paris-Le Bourget Airport,LSZH,LFPB,47.457213,8.561871,48.964508,2.435444,381.0,-15.0,output\F-HFKD\2022-07-03\leg_5\F-HFKD_baro_2022-07-03_leg_5.csv
avion de location Valljet,F-HFKD,399543,2022-07-03,2022-07-03 11:28:19.188000+00:00,2022-07-03 12:19:58.988000+00:00,Nice-Côte d'Azur Airport,Zurich Airport,52min,51.65,1020.6,2.6,436.0,FR,CH,Nice-Côte d'Azur Airport - Zurich Airport,LFMN,LSZH,43.659897,7.26126,47.473972,8.547152,734.0,366.0,output\F-HFKD\2022-07-03\leg_4\F-HFKD_baro_2022-07-03_leg_4.csv
avion de location Valljet,F-HFKD,399543,2022-07-03,2022-07-03 09:20:27.988000+00:00,2022-07-03 10:34:07.288000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h14min,73.65,1455.3,3.7,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.971329,2.448261,43.637924,7.184803,-5.0,133.0,output\F-HFKD\2022-07-03\leg_3\F-HFKD_baro_2022-07-03_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-07-03,2022-07-03 06:47:22.488000+00:00,2022-07-03 07:43:14.288000+00:00,Zurich Airport,Paris-Le Bourget Airport,56min,55.85,1103.6,2.8,485.0,CH,FR,Zurich Airport - Paris-Le Bourget Airport,LSZH,LFPB,47.457306,8.560392,48.964508,2.435444,363.0,-23.0,output\F-HFKD\2022-07-03\leg_2\F-HFKD_baro_2022-07-03_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-07-03,2022-07-03 04:59:20.188000+00:00,2022-07-03 05:52:09.688000+00:00,Paris-Le Bourget Airport,Zurich Airport,53min,52.82,1043.7,2.7,483.0,FR,CH,Paris-Le Bourget Airport - Zurich Airport,LFPB,LSZH,48.971092,2.447349,47.459075,8.547434,0.0,351.0,output\F-HFKD\2022-07-03\leg_1\F-HFKD_baro_2022-07-03_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-07-02,2022-07-02 15:52:19.281000+00:00,2022-07-02 17:00:29.781000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h08min,68.17,1347.0,3.5,699.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.646301,7.280039,48.964528,2.435712,861.0,8.0,output\F-HFKD\2022-07-02\leg_4\F-HFKD_baro_2022-07-02_leg_4.csv
avion de location Valljet,F-HFKD,399543,2022-07-02,2022-07-02 13:58:37.681000+00:00,2022-07-02 15:11:08.581000+00:00,Naples International Airport,Nice-Côte d'Azur Airport,1h12min,72.5,1432.6,3.7,661.0,IT,FR,Naples International Airport - Nice-Côte d'Azur Airport,LIRN,LFMN,40.887529,14.294024,43.633925,7.179173,53.0,134.0,output\F-HFKD\2022-07-02\leg_3\F-HFKD_baro_2022-07-02_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-07-02,2022-07-02 12:09:03.481000+00:00,2022-07-02 13:01:19.881000+00:00,Olbia Costa Smeralda Airport,Naples International Airport,52min,52.27,1032.9,2.7,377.0,IT,IT,Olbia Costa Smeralda Airport - Naples International Airport,LIEO,LIRN,40.903542,9.853255,40.901588,14.3238,2931.0,180.0,output\F-HFKD\2022-07-02\leg_2\F-HFKD_baro_2022-07-02_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-07-02,2022-07-02 09:15:47.881000+00:00,2022-07-02 10:20:44.481000+00:00,Ibiza Airport,Olbia Costa Smeralda Airport,1h05min,64.93,1283.0,3.3,730.0,ES,IT,Ibiza Airport - Olbia Costa Smeralda Airport,LEIB,LIEO,38.881302,1.395323,40.898689,9.517654,295.0,8.0,output\F-HFKD\2022-07-02\leg_1\F-HFKD_baro_2022-07-02_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-07-01,2022-07-01 15:03:53.682000+00:00,2022-07-01 17:20:22.782000+00:00,Dubrovnik Airport,Ibiza Airport,2h16min,136.48,2696.8,6.9,1489.0,HR,ES,Dubrovnik Airport - Ibiza Airport,LDDU,LEIB,42.56575,18.257155,38.838672,1.290588,152.0,468.0,output\F-HFKD\2022-07-01\leg_4\F-HFKD_baro_2022-07-01_leg_4.csv
