propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de Bernard Arnault,F-GVMA,395580,2022-01-03,2022-01-03 19:33:19.444000+00:00,2022-01-03 20:23:59.744000+00:00,Paris-Le Bourget Airport,London Luton Airport,51min,50.67,3.8,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.972565,2.452839,51.87529,-0.364702,158.0,159.0,output\F-GVMA\2022-01-03\leg_1\F-GVMA_2022-01-03_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2022-01-02,2022-01-02 13:41:45.656000+00:00,2022-01-02 21:19:27.356000+00:00,Lynden Pindling International Airport,Paris-Le Bourget Airport,7h38min,457.68,34.3,7234.0,BS,FR,Lynden Pindling International Airport - Paris-Le Bourget Airport,MYNN,LFPB,25.041733,-77.46439,48.964828,2.441007,464.0,58.0,output\F-GVMA\2022-01-02\leg_1\F-GVMA_2022-01-02_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-31,2021-12-31 18:31:19.604000+00:00,2021-12-31 20:48:30.704000+00:00,Wichita Eisenhower National Airport,Lynden Pindling International Airport,2h17min,137.18,10.3,2274.0,US,A/C in cruise,Wichita Eisenhower National Airport - A/C in cruise,KICT,A/C in cruise,37.65802,-97.435465,25.88323,-77.676509,732.0,5212.0,output\F-GVMA\2021-12-31\leg_2\F-GVMA_2021-12-31_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-28,2021-12-28 22:12:05.843000+00:00,2021-12-29 01:17:10.764000+00:00,Lynden Pindling International Airport,Wichita Eisenhower National Airport,3h05min,185.07,13.9,2350.0,BS,US,Lynden Pindling International Airport - Wichita Eisenhower National Airport,MYNN,KICT,25.039053,-77.46154,37.647633,-97.424071,25.0,402.0,output\F-GVMA\2021-12-28\leg_2\F-GVMA_2021-12-28_leg_2_merged.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-23,2021-12-23 08:40:39.973000+00:00,2021-12-23 10:16:33.373000+00:00,Paris-Le Bourget Airport,Lynden Pindling International Airport,1h36min,95.88,7.2,1356.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.972209,2.451541,51.019949,-16.243591,-58.0,12806.0,output\F-GVMA\2021-12-23\leg_1\F-GVMA_2021-12-23_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-19,2021-12-19 14:06:31.975000+00:00,2021-12-20 00:10:47.802000+00:00,Los Angeles International Airport,Paris-Le Bourget Airport,10h04min,604.25,45.3,9121.0,US,FR,Los Angeles International Airport - Paris-Le Bourget Airport,KLAX,LFPB,33.938956,-118.388786,48.967026,2.432204,106.0,46.0,output\F-GVMA\2021-12-19\leg_1\F-GVMA_2021-12-19_leg_1_merged.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-18,2021-12-18 16:58:52.961000+00:00,2021-12-18 21:56:51.061000+00:00,Teterboro Airport,Los Angeles International Airport,4h58min,297.97,22.3,3956.0,US,US,Teterboro Airport - Los Angeles International Airport,KTEB,KLAX,40.848471,-74.059649,33.936722,-118.389176,47.0,28.0,output\F-GVMA\2021-12-18\leg_2\F-GVMA_2021-12-18_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-15,2021-12-15 05:15:30.334000+00:00,2021-12-15 12:31:47.134000+00:00,Paris-Le Bourget Airport,Teterboro Airport,7h16min,436.27,32.7,5849.0,FR,US,Paris-Le Bourget Airport - Teterboro Airport,LFPB,KTEB,48.964142,2.42826,40.849868,-74.065704,48.0,3.0,output\F-GVMA\2021-12-15\leg_1\F-GVMA_2021-12-15_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-08,2021-12-08 17:35:10.162000+00:00,2021-12-08 18:23:17.162000+00:00,Geneva Cointrin International Airport,Paris-Le Bourget Airport,48min,48.12,3.6,410.0,CH,FR,Geneva Cointrin International Airport - Paris-Le Bourget Airport,LSGG,LFPB,46.240036,6.111815,48.964668,2.43882,522.0,46.0,output\F-GVMA\2021-12-08\leg_2\F-GVMA_2021-12-08_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-08,2021-12-08 06:48:32.462000+00:00,2021-12-08 07:32:42.962000+00:00,Paris-Le Bourget Airport,Geneva Cointrin International Airport,44min,44.17,3.3,410.0,FR,CH,Paris-Le Bourget Airport - Geneva Cointrin International Airport,LFPB,LSGG,48.971603,2.449317,46.245784,6.120346,100.0,422.0,output\F-GVMA\2021-12-08\leg_1\F-GVMA_2021-12-08_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-06,2021-12-06 20:49:14.932000+00:00,2021-12-06 21:48:45.632000+00:00,Montreal / Pierre Elliott Trudeau International Airport,Paris-Le Bourget Airport,60min,59.5,4.5,955.0,CA,A/C in cruise,Montreal / Pierre Elliott Trudeau International Airport - A/C in cruise,CYUL,A/C in cruise,45.47041,-73.724693,49.803912,-62.735794,61.0,12356.0,output\F-GVMA\2021-12-06\leg_1\F-GVMA_2021-12-06_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-03,2021-12-03 23:48:14.460000+00:00,2021-12-03 23:59:49.260000+00:00,McCarran International Airport,Montreal / Pierre Elliott Trudeau International Airport,12min,11.57,0.9,106.0,US,A/C in cruise,McCarran International Airport - A/C in cruise,KLAS,A/C in cruise,36.082546,-115.162782,35.294417,-115.817228,859.0,6911.0,output\F-GVMA\2021-12-03\leg_4\F-GVMA_2021-12-03_leg_4.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-03,2021-12-03 17:46:14.360000+00:00,2021-12-03 18:35:12.460000+00:00,Van Nuys Airport,McCarran International Airport,49min,48.97,3.7,369.0,US,US,Van Nuys Airport - McCarran International Airport,KVNY,KLAS,34.2138,-118.490753,36.073654,-115.136719,355.0,630.0,output\F-GVMA\2021-12-03\leg_2\F-GVMA_2021-12-03_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-12-01,2021-12-01 19:43:24.609000+00:00,2021-12-01 23:59:57.609000+00:00,Miami International Airport,Van Nuys Airport,4h17min,256.55,19.2,3608.0,US,A/C in cruise,Miami International Airport - A/C in cruise,KMIA,A/C in cruise,25.803131,-80.295512,33.900783,-116.67738,115.0,4756.0,output\F-GVMA\2021-12-01\leg_1\F-GVMA_2021-12-01_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-28,2021-11-28 13:31:13.320000+00:00,2021-11-28 20:51:03.620000+00:00,Paris-Le Bourget Airport,Teterboro Airport,7h20min,439.83,33.0,5849.0,FR,US,Paris-Le Bourget Airport - Teterboro Airport,LFPB,KTEB,48.972382,2.452134,40.852707,-74.059326,50.0,3.0,output\F-GVMA\2021-11-28\leg_1\F-GVMA_2021-11-28_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-24,2021-11-24 15:21:19.346000+00:00,2021-11-24 16:02:47.746000+00:00,Brussels Airport,Paris-Le Bourget Airport,41min,41.47,3.1,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.908035,4.487173,48.966763,2.431014,23.0,46.0,output\F-GVMA\2021-11-24\leg_2\F-GVMA_2021-11-24_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-24,2021-11-24 08:29:36.146000+00:00,2021-11-24 09:07:23.246000+00:00,Paris-Le Bourget Airport,Brussels Airport,38min,37.78,2.8,262.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.964005,2.42657,50.897736,4.518053,34.0,50.0,output\F-GVMA\2021-11-24\leg_1\F-GVMA_2021-11-24_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-11,2021-11-11 15:19:31.130000+00:00,2021-11-11 16:40:53.630000+00:00,Venice Marco Polo Airport,Paris-Le Bourget Airport,1h21min,81.37,6.1,843.0,IT,FR,Venice Marco Polo Airport - Paris-Le Bourget Airport,LIPZ,LFPB,45.503509,12.349772,48.967275,2.433183,88.0,54.0,output\F-GVMA\2021-11-11\leg_2\F-GVMA_2021-11-11_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-11,2021-11-11 08:12:26.430000+00:00,2021-11-11 09:30:58.430000+00:00,Paris-Le Bourget Airport,Venice Marco Polo Airport,1h19min,78.53,5.9,843.0,FR,IT,Paris-Le Bourget Airport - Venice Marco Polo Airport,LFPB,LIPZ,48.964063,2.427328,45.49823,12.343009,34.0,17.0,output\F-GVMA\2021-11-11\leg_1\F-GVMA_2021-11-11_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-08,2021-11-08 19:36:26.465000+00:00,2021-11-08 20:54:24.165000+00:00,A/C in cruise,Montreal / Pierre Elliott Trudeau International Airport,1h18min,77.95,5.8,961.0,A/C in cruise,CA,A/C in cruise - Montreal / Pierre Elliott Trudeau International Airport,A/C in cruise,CYUL,50.012279,-62.791987,45.474655,-73.719177,13138.0,46.0,output\F-GVMA\2021-11-08\leg_2\F-GVMA_2021-11-08_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-08,2021-11-08 14:09:28.165000+00:00,2021-11-08 15:48:48.465000+00:00,Paris-Le Bourget Airport,A/C in cruise,1h39min,99.33,7.4,1357.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.972349,2.452047,52.237104,-16.076451,-16.0,12332.0,output\F-GVMA\2021-11-08\leg_1\F-GVMA_2021-11-08_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-03,2021-11-03 10:00:01.925000+00:00,2021-11-03 10:38:10.024000+00:00,"Châteauroux-Deols ""Marcel Dassault"" Airport",Paris-Le Bourget Airport,38min,38.13,2.9,230.0,FR,FR,"Châteauroux-Deols ""Marcel Dassault"" Airport - Paris-Le Bourget Airport",LFLX,LFPB,46.943277,1.80711,48.964575,2.436652,2195.0,48.0,output\F-GVMA\2021-11-03\leg_3\F-GVMA_2021-11-03_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-11-03,2021-11-03 08:52:34.824000+00:00,2021-11-03 09:20:01.625000+00:00,Paris-Le Bourget Airport,"Châteauroux-Deols ""Marcel Dassault"" Airport",27min,27.43,2.1,227.0,FR,FR,"Paris-Le Bourget Airport - Châteauroux-Deols ""Marcel Dassault"" Airport",LFPB,LFLX,48.972061,2.450867,46.970277,1.833449,185.0,874.0,output\F-GVMA\2021-11-03\leg_2\F-GVMA_2021-11-03_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-20,2021-10-20 14:49:18.899000+00:00,2021-10-20 15:26:31.999000+00:00,Brussels Airport,Paris-Le Bourget Airport,37min,37.22,2.8,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.909481,4.492264,48.964342,2.432677,62.0,46.0,output\F-GVMA\2021-10-20\leg_3\F-GVMA_2021-10-20_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-20,2021-10-20 07:36:55.999000+00:00,2021-10-20 08:09:08.099000+00:00,Paris-Le Bourget Airport,Brussels Airport,32min,32.2,2.4,260.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.972302,2.45183,50.896446,4.512634,62.0,45.0,output\F-GVMA\2021-10-20\leg_1\F-GVMA_2021-10-20_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-17,2021-10-17 18:33:06.062000+00:00,2021-10-17 19:11:26.362000+00:00,London Stansted Airport,Paris-Le Bourget Airport,38min,38.33,2.9,360.0,GB,FR,London Stansted Airport - Paris-Le Bourget Airport,EGSS,LFPB,51.884052,0.233383,48.966763,2.431086,110.0,46.0,output\F-GVMA\2021-10-17\leg_3\F-GVMA_2021-10-17_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-17,2021-10-17 16:35:45.562000+00:00,2021-10-17 17:27:21.562000+00:00,Paris-Le Bourget Airport,London Stansted Airport,52min,51.6,3.9,361.0,FR,GB,Paris-Le Bourget Airport - London Stansted Airport,LFPB,EGSS,48.964233,2.430091,51.889801,0.24207,56.0,99.0,output\F-GVMA\2021-10-17\leg_2\F-GVMA_2021-10-17_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-17,2021-10-17 14:48:22.362000+00:00,2021-10-17 16:06:51.362000+00:00,Venice Marco Polo Airport,Paris-Le Bourget Airport,1h18min,78.48,5.9,843.0,IT,FR,Venice Marco Polo Airport - Paris-Le Bourget Airport,LIPZ,LFPB,45.507885,12.3556,48.966809,2.431303,115.0,50.0,output\F-GVMA\2021-10-17\leg_1\F-GVMA_2021-10-17_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-15,2021-10-15 06:57:48.212000+00:00,2021-10-15 08:10:48.113000+00:00,Paris-Le Bourget Airport,Venice Marco Polo Airport,1h13min,72.98,5.5,843.0,FR,IT,Paris-Le Bourget Airport - Venice Marco Polo Airport,LFPB,LIPZ,48.964156,2.42899,45.490009,12.332354,117.0,62.0,output\F-GVMA\2021-10-15\leg_1\F-GVMA_2021-10-15_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-13,2021-10-13 13:20:32.655000+00:00,2021-10-13 14:43:48.055000+00:00,Venice Marco Polo Airport,Paris-Le Bourget Airport,1h23min,83.25,6.2,843.0,IT,FR,Venice Marco Polo Airport - Paris-Le Bourget Airport,LIPZ,LFPB,45.506256,12.353322,48.966797,2.431288,161.0,46.0,output\F-GVMA\2021-10-13\leg_3\F-GVMA_2021-10-13_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-13,2021-10-13 11:08:14.254000+00:00,2021-10-13 12:23:06.754000+00:00,Paris-Le Bourget Airport,Venice Marco Polo Airport,1h15min,74.87,5.6,843.0,FR,IT,Paris-Le Bourget Airport - Venice Marco Polo Airport,LFPB,LIPZ,48.964156,2.429207,45.489807,12.332023,53.0,51.0,output\F-GVMA\2021-10-13\leg_2\F-GVMA_2021-10-13_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-09,2021-10-09 13:31:00.865000+00:00,2021-10-09 14:47:15.965000+00:00,Firenze-Peretola Airport,Paris-Le Bourget Airport,1h16min,76.25,5.7,869.0,IT,FR,Firenze-Peretola Airport - Paris-Le Bourget Airport,LIRQ,LFPB,43.856165,10.998361,48.966843,2.431429,2857.0,66.0,output\F-GVMA\2021-10-09\leg_2\F-GVMA_2021-10-09_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-09,2021-10-09 07:13:52.264000+00:00,2021-10-09 08:20:36.264000+00:00,Paris-Le Bourget Airport,Lucca-Tassignano Airport,1h07min,66.73,5.0,855.0,FR,IT,Paris-Le Bourget Airport - Lucca-Tassignano Airport,LFPB,LIQL,48.964142,2.428612,43.863419,10.770753,89.0,2426.0,output\F-GVMA\2021-10-09\leg_1\F-GVMA_2021-10-09_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-07,2021-10-07 14:35:14.317000+00:00,2021-10-07 15:38:27.417000+00:00,Turin Airport,Paris-Le Bourget Airport,1h03min,63.22,4.7,576.0,IT,FR,Turin Airport - Paris-Le Bourget Airport,LIMF,LFPB,45.199814,7.649558,48.966705,2.430866,452.0,46.0,output\F-GVMA\2021-10-07\leg_2\F-GVMA_2021-10-07_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-10-07,2021-10-07 07:01:45.717000+00:00,2021-10-07 07:51:59.116000+00:00,Paris-Le Bourget Airport,Turin Airport,50min,50.22,3.8,576.0,FR,IT,Paris-Le Bourget Airport - Turin Airport,LFPB,LIMF,48.972209,2.451397,45.19519,7.649296,59.0,286.0,output\F-GVMA\2021-10-07\leg_1\F-GVMA_2021-10-07_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-19,2021-09-19 17:24:45.555000+00:00,2021-09-19 18:18:34.755000+00:00,London Luton Airport,Paris-Le Bourget Airport,54min,53.82,4.0,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.875198,-0.36537,48.964554,2.4365,189.0,85.0,output\F-GVMA\2021-09-19\leg_2\F-GVMA_2021-09-19_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-19,2021-09-19 13:52:58.155000+00:00,2021-09-19 14:39:20.055000+00:00,Paris-Le Bourget Airport,London Luton Airport,46min,46.35,3.5,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.964645,2.43819,51.87544,-0.363998,128.0,159.0,output\F-GVMA\2021-09-19\leg_1\F-GVMA_2021-09-19_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-17,2021-09-17 19:52:16.732000+00:00,2021-09-17 20:36:23.732000+00:00,London Luton Airport,Paris-Le Bourget Airport,44min,44.12,3.3,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.874786,-0.367374,48.965881,2.427908,158.0,62.0,output\F-GVMA\2021-09-17\leg_2\F-GVMA_2021-09-17_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-17,2021-09-17 18:21:03.832000+00:00,2021-09-17 19:05:57.332000+00:00,Paris-Le Bourget Airport,London Luton Airport,45min,44.88,3.4,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.964621,2.437447,51.87529,-0.364479,202.0,166.0,output\F-GVMA\2021-09-17\leg_1\F-GVMA_2021-09-17_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-16,2021-09-16 14:42:05.586000+00:00,2021-09-16 15:19:19.286000+00:00,Brussels Airport,Paris-Le Bourget Airport,37min,37.22,2.8,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.90976,4.493256,48.965378,2.426007,252.0,81.0,output\F-GVMA\2021-09-16\leg_2\F-GVMA_2021-09-16_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-16,2021-09-16 07:18:39.086000+00:00,2021-09-16 07:54:43.786000+00:00,Paris-Le Bourget Airport,Brussels Airport,36min,36.07,2.7,262.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.964554,2.43657,50.896683,4.513599,160.0,49.0,output\F-GVMA\2021-09-16\leg_1\F-GVMA_2021-09-16_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-07,2021-09-07 13:40:21.761000+00:00,2021-09-07 20:48:49.061000+00:00,Paris-Le Bourget Airport,Teterboro Airport,7h08min,428.45,32.1,5849.0,FR,US,Paris-Le Bourget Airport - Teterboro Airport,LFPB,KTEB,48.964691,2.439106,40.852341,-74.059387,125.0,10.0,output\F-GVMA\2021-09-07\leg_1\F-GVMA_2021-09-07_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-04,2021-09-04 09:04:56.806000+00:00,2021-09-04 10:13:16.306000+00:00,Verona Villafranca Airport,Paris-Le Bourget Airport,1h08min,68.32,5.1,754.0,IT,FR,Verona Villafranca Airport - Paris-Le Bourget Airport,LIPX,LFPB,45.399033,10.893402,48.965881,2.427908,125.0,73.0,output\F-GVMA\2021-09-04\leg_2\F-GVMA_2021-09-04_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-04,2021-09-04 06:30:37.705000+00:00,2021-09-04 07:35:19.705000+00:00,Paris-Le Bourget Airport,Verona Villafranca Airport,1h05min,64.7,4.9,753.0,FR,IT,Paris-Le Bourget Airport - Verona Villafranca Airport,LFPB,LIPX,48.964714,2.440916,45.39183,10.882896,204.0,100.0,output\F-GVMA\2021-09-04\leg_1\F-GVMA_2021-09-04_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-01,2021-09-01 15:45:47.653000+00:00,2021-09-01 16:27:06.853000+00:00,Brussels Airport,Paris-Le Bourget Airport,41min,41.32,3.1,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.9072,4.484329,48.965971,2.42834,26.0,66.0,output\F-GVMA\2021-09-01\leg_3\F-GVMA_2021-09-01_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-09-01,2021-09-01 07:09:18.454000+00:00,2021-09-01 07:42:31.454000+00:00,Paris-Le Bourget Airport,Brussels Airport,33min,33.22,2.5,260.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.964668,2.438748,50.89357,4.494076,140.0,49.0,output\F-GVMA\2021-09-01\leg_1\F-GVMA_2021-09-01_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-25,2021-08-25 14:08:58.458000+00:00,2021-08-25 14:50:49.958000+00:00,Brussels Airport,Paris-Le Bourget Airport,42min,41.85,3.1,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.906982,4.483684,48.965692,2.427256,87.0,85.0,output\F-GVMA\2021-08-25\leg_2\F-GVMA_2021-08-25_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-25,2021-08-25 07:07:00.858000+00:00,2021-08-25 07:38:59.858000+00:00,Paris-Le Bourget Airport,Brussels Airport,32min,31.98,2.4,261.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.964668,2.439399,50.894943,4.49467,113.0,53.0,output\F-GVMA\2021-08-25\leg_1\F-GVMA_2021-08-25_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-22,2021-08-22 17:56:38.899000+00:00,2021-08-22 19:02:03.298000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h05min,65.4,4.9,695.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.668686,7.25334,48.965424,2.452627,749.0,92.0,output\F-GVMA\2021-08-22\leg_2\F-GVMA_2021-08-22_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-22,2021-08-22 14:30:37.699000+00:00,2021-08-22 15:39:08.099000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h08min,68.5,5.1,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.970394,2.444675,43.637137,7.183816,161.0,218.0,output\F-GVMA\2021-08-22\leg_1\F-GVMA_2021-08-22_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-20,2021-08-20 09:15:01.579000+00:00,2021-08-20 09:59:03.978000+00:00,"Châteauroux-Deols ""Marcel Dassault"" Airport",Paris-Le Bourget Airport,44min,44.03,3.3,248.0,FR,FR,"Châteauroux-Deols ""Marcel Dassault"" Airport - Paris-Le Bourget Airport",LFLX,LFPB,46.804413,1.61499,48.965227,2.449301,1928.0,93.0,output\F-GVMA\2021-08-20\leg_2\F-GVMA_2021-08-20_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-08-20,2021-08-20 08:06:39.179000+00:00,2021-08-20 08:33:09.679000+00:00,Paris-Le Bourget Airport,"Châteauroux-Deols ""Marcel Dassault"" Airport",26min,26.5,2.0,223.0,FR,FR,"Paris-Le Bourget Airport - Châteauroux-Deols ""Marcel Dassault"" Airport",LFPB,LFLX,48.970208,2.444097,47.004819,1.86669,186.0,936.0,output\F-GVMA\2021-08-20\leg_1\F-GVMA_2021-08-20_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-31,2021-07-31 12:21:39.832000+00:00,2021-07-31 13:24:59.532000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h03min,63.32,4.7,695.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.66333,7.226066,48.96504,2.445831,331.0,74.0,output\F-GVMA\2021-07-31\leg_2\F-GVMA_2021-07-31_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-31,2021-07-31 10:00:18.032000+00:00,2021-07-31 11:05:32.632000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h05min,65.23,4.9,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.970673,2.445759,43.636642,7.183015,171.0,142.0,output\F-GVMA\2021-07-31\leg_1\F-GVMA_2021-07-31_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-18,2021-07-18 18:49:32.696000+00:00,2021-07-18 20:11:00.097000+00:00,Paris-Le Bourget Airport,Paris-Le Bourget Airport,1h21min,81.45,6.1,1139.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,50.039703,-13.23932,48.966018,2.428412,13773.0,70.0,output\F-GVMA\2021-07-18\leg_1\F-GVMA_2021-07-18_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-09,2021-07-09 11:59:02.221000+00:00,2021-07-09 12:49:04.921000+00:00,Paris-Le Bourget Airport,Paris-Le Bourget Airport,50min,50.03,3.8,1.0,FR,FR,Paris-Le Bourget Airport - Paris-Le Bourget Airport,LFPB,LFPB,48.97197,2.450655,48.965366,2.45183,141.0,88.0,output\F-GVMA\2021-07-09\leg_1\F-GVMA_2021-07-09_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-05,2021-07-05 08:42:24.335000+00:00,2021-07-05 09:32:09.034000+00:00,London Luton Airport,Paris-Le Bourget Airport,50min,49.73,3.7,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.875393,-0.364151,48.964621,2.437953,172.0,70.0,output\F-GVMA\2021-07-05\leg_2\F-GVMA_2021-07-05_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-05,2021-07-05 06:39:15.335000+00:00,2021-07-05 07:27:26.635000+00:00,Paris-Le Bourget Airport,London Luton Airport,48min,48.18,3.6,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.964668,2.438531,51.875347,-0.36438,110.0,162.0,output\F-GVMA\2021-07-05\leg_1\F-GVMA_2021-07-05_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-02,2021-07-02 13:47:16.808000+00:00,2021-07-02 14:55:00.108000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h08min,67.72,5.1,650.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.445862,9.276973,48.965881,2.427979,263.0,54.0,output\F-GVMA\2021-07-02\leg_2\F-GVMA_2021-07-02_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-07-02,2021-07-02 10:09:12.408000+00:00,2021-07-02 11:04:47.008000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,56min,55.57,4.2,650.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.968299,2.436796,45.434464,9.27815,170.0,138.0,output\F-GVMA\2021-07-02\leg_1\F-GVMA_2021-07-02_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-29,2021-06-29 15:24:15.994000+00:00,2021-06-29 15:56:57.294000+00:00,Brussels Airport,Paris-Le Bourget Airport,33min,32.68,2.5,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.909683,4.492889,48.964994,2.444675,56.0,92.0,output\F-GVMA\2021-06-29\leg_3\F-GVMA_2021-06-29_leg_3.csv
