propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HMSG,39B246,2022-06-13,2022-06-13 05:16:34.190000+00:00,2022-06-13 05:59:32.990000+00:00,Nice-Côte d'Azur Airport,Geneva Cointrin International Airport,43min,42.97,381.0,1.0,299.0,FR,CH,Nice-Côte d'Azur Airport - Geneva Cointrin International Airport,LFMN,LSGG,43.65889,7.219742,46.230888,6.098442,167.0,366.0,output\F-HMSG\2022-06-13\leg_1\F-HMSG_baro_2022-06-13_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-12,2022-06-12 18:46:16.463000+00:00,2022-06-12 21:16:26.963000+00:00,Cascais Airport,Nice-Côte d'Azur Airport,2h30min,150.17,1331.5,3.4,1491.0,PT,FR,Cascais Airport - Nice-Côte d'Azur Airport,LPCS,LFMN,38.730857,-9.357361,43.658039,7.21259,155.0,0.0,output\F-HMSG\2022-06-12\leg_3\F-HMSG_baro_2022-06-12_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-06-12,2022-06-12 16:44:46.063000+00:00,2022-06-12 18:05:22.263000+00:00,A/C in cruise,Cascais Airport,1h21min,80.6,714.7,1.8,737.0,A/C in cruise,PT,A/C in cruise - Cascais Airport,A/C in cruise,LPCS,32.152327,-8.099222,38.713852,-9.351097,7986.0,134.0,output\F-HMSG\2022-06-12\leg_2\F-HMSG_baro_2022-06-12_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-12,2022-06-12 09:33:08.763000+00:00,2022-06-12 12:48:28.963000+00:00,Vincenzo Florio Airport Trapani-Birgi,A/C in cruise,3h15min,195.33,1731.9,4.4,1931.0,IT,A/C in cruise,Vincenzo Florio Airport Trapani-Birgi - A/C in cruise,LICT,A/C in cruise,37.908791,12.492231,32.083756,-7.495478,-30.0,6454.0,output\F-HMSG\2022-06-12\leg_1\F-HMSG_baro_2022-06-12_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-11,2022-06-11 13:17:20.533000+00:00,2022-06-11 13:40:18.833000+00:00,Pantelleria Airport,Vincenzo Florio Airport Trapani-Birgi,23min,22.97,203.7,0.5,130.0,IT,IT,Pantelleria Airport - Vincenzo Florio Airport Trapani-Birgi,LICG,LICT,36.816467,11.968689,37.908558,12.492649,147.0,-19.0,output\F-HMSG\2022-06-11\leg_2\F-HMSG_baro_2022-06-11_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-11,2022-06-11 09:41:58.733000+00:00,2022-06-11 11:32:47.133000+00:00,Geneva Cointrin International Airport,Pantelleria Airport,1h51min,110.8,982.4,2.5,1154.0,CH,IT,Geneva Cointrin International Airport - Pantelleria Airport,LSGG,LICG,46.23587,6.105719,36.817245,11.973038,335.0,141.0,output\F-HMSG\2022-06-11\leg_1\F-HMSG_baro_2022-06-11_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-10,2022-06-10 15:39:02.487000+00:00,2022-06-10 17:15:49.187000+00:00,Vienna International Airport,Geneva Cointrin International Airport,1h37min,96.77,858.0,2.2,819.0,AT,CH,Vienna International Airport - Geneva Cointrin International Airport,LOWW,LSGG,48.113388,16.56237,46.232803,6.101231,130.0,358.0,output\F-HMSG\2022-06-10\leg_1\F-HMSG_baro_2022-06-10_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-09,2022-06-09 18:22:05.179000+00:00,2022-06-09 20:10:48.978000+00:00,Amsterdam Airport Schiphol,Vienna International Airport,1h49min,108.72,964.0,2.5,961.0,NL,AT,Amsterdam Airport Schiphol - Vienna International Airport,EHAM,LOWW,52.301559,4.769592,48.110184,16.572121,-38.0,183.0,output\F-HMSG\2022-06-09\leg_2\F-HMSG_baro_2022-06-09_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-09,2022-06-09 13:08:57.278000+00:00,2022-06-09 14:55:43.079000+00:00,Vienna International Airport,Amsterdam Airport Schiphol,1h47min,106.75,946.5,2.4,960.0,AT,NL,Vienna International Airport - Amsterdam Airport Schiphol,LOWW,EHAM,48.113342,16.562576,52.317919,4.782506,223.0,-38.0,output\F-HMSG\2022-06-09\leg_1\F-HMSG_baro_2022-06-09_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-08,2022-06-08 15:57:41.737000+00:00,2022-06-08 17:24:00.537000+00:00,Dusseldorf Airport,Vienna International Airport,1h26min,86.3,765.2,2.0,791.0,DE,AT,Dusseldorf Airport - Vienna International Airport,EDDL,LOWW,51.291954,6.777878,48.095078,16.5886,96.0,221.0,output\F-HMSG\2022-06-08\leg_3\F-HMSG_baro_2022-06-08_leg_3.csv
