long,lat,elevation,time
7.362389,47.070178,3932,2022-08-01T15:48:42.090Z
7.361115,47.073807,3962,2022-08-01T15:48:44.570Z
7.358305,47.082282,4023,2022-08-01T15:48:50.450Z
7.356262,47.088287,4061,2022-08-01T15:48:54.500Z
7.353656,47.096294,4100,2022-08-01T15:48:59.720Z
7.353149,47.097702,4107,2022-08-01T15:49:00.590Z
7.352119,47.100815,4130,2022-08-01T15:49:02.550Z
7.351332,47.103137,4153,2022-08-01T15:49:04.060Z
7.349922,47.107132,4199,2022-08-01T15:49:06.600Z
7.346695,47.116699,4313,2022-08-01T15:49:12.660Z
7.343163,47.127205,4435,2022-08-01T15:49:19.130Z
7.34127,47.132812,4503,2022-08-01T15:49:22.710Z
7.338304,47.141543,4618,2022-08-01T15:49:27.980Z
7.335709,47.1492,4732,2022-08-01T15:49:32.690Z
7.332951,47.157417,4846,2022-08-01T15:49:37.670Z
7.329941,47.166229,4968,2022-08-01T15:49:43.020Z
7.327106,47.174688,5083,2022-08-01T15:49:48.060Z
7.324516,47.182297,5197,2022-08-01T15:49:52.590Z
7.323233,47.186047,5243,2022-08-01T15:49:54.840Z
7.322106,47.189398,5288,2022-08-01T15:49:56.850Z
7.320697,47.193495,5326,2022-08-01T15:49:59.180Z
7.3195,47.196893,5357,2022-08-01T15:50:01.250Z
7.314972,47.210266,5479,2022-08-01T15:50:09.020Z
7.312739,47.216864,5547,2022-08-01T15:50:12.920Z
7.309067,47.22757,5662,2022-08-01T15:50:19.150Z
7.305565,47.237961,5784,2022-08-01T15:50:25.120Z
7.302176,47.247914,5898,2022-08-01T15:50:30.720Z
7.298795,47.257737,6020,2022-08-01T15:50:36.410Z
7.294579,47.270096,6142,2022-08-01T15:50:43.410Z
7.290485,47.281153,6248,2022-08-01T15:50:49.560Z
7.286823,47.288834,6332,2022-08-01T15:50:54.110Z
7.281395,47.298019,6424,2022-08-01T15:50:59.440Z
7.275625,47.306291,6507,2022-08-01T15:51:04.340Z
7.268724,47.314717,6591,2022-08-01T15:51:09.690Z
7.265671,47.318024,6622,2022-08-01T15:51:11.840Z
7.262169,47.321686,6645,2022-08-01T15:51:14.220Z
7.254287,47.329055,6690,2022-08-01T15:51:19.320Z
7.242943,47.338257,6759,2022-08-01T15:51:25.840Z
7.22344,47.353402,6881,2022-08-01T15:51:36.720Z
7.210975,47.362712,6949,2022-08-01T15:51:43.670Z
7.202156,47.368423,6995,2022-08-01T15:51:48.140Z
7.19165,47.374466,7056,2022-08-01T15:51:53.370Z
7.180974,47.379797,7109,2022-08-01T15:51:58.390Z
7.169746,47.384628,7163,2022-08-01T15:52:03.410Z
7.158156,47.389014,7209,2022-08-01T15:52:08.360Z
7.14555,47.393064,7262,2022-08-01T15:52:13.670Z
7.133859,47.396276,7300,2022-08-01T15:52:18.460Z
7.121201,47.399094,7330,2022-08-01T15:52:23.410Z
7.117081,47.399872,7346,2022-08-01T15:52:24.920Z
7.105056,47.401816,7399,2022-08-01T15:52:29.680Z
7.092842,47.403259,7452,2022-08-01T15:52:34.310Z
7.078148,47.404404,7529,2022-08-01T15:52:39.780Z
7.063646,47.404935,7605,2022-08-01T15:52:45.180Z
7.04949,47.404842,7681,2022-08-01T15:52:50.480Z
7.029602,47.403992,7772,2022-08-01T15:52:57.750Z
7.006249,47.402654,7887,2022-08-01T15:53:06.500Z
6.981178,47.401164,8009,2022-08-01T15:53:15.570Z
6.956543,47.399689,8131,2022-08-01T15:53:24.690Z
6.934639,47.398453,8252,2022-08-01T15:53:32.720Z
6.90937,47.396942,8374,2022-08-01T15:53:41.830Z
6.879639,47.395157,8496,2022-08-01T15:53:52.630Z
6.849632,47.393326,8611,2022-08-01T15:54:03.450Z
6.818321,47.391449,8725,2022-08-01T15:54:14.620Z
6.78617,47.38948,8832,2022-08-01T15:54:26.080Z
6.753352,47.387478,8938,2022-08-01T15:54:37.640Z
6.717717,47.38529,9045,2022-08-01T15:54:50.190Z
6.682983,47.383118,9152,2022-08-01T15:55:02.250Z
6.647141,47.38092,9251,2022-08-01T15:55:14.680Z
6.610199,47.378632,9350,2022-08-01T15:55:27.560Z
6.591163,47.377423,9418,2022-08-01T15:55:34.210Z
6.586585,47.377143,9434,2022-08-01T15:55:35.630Z
6.576691,47.376526,9441,2022-08-01T15:55:39.150Z
6.57243,47.376259,9449,2022-08-01T15:55:40.560Z
6.516512,47.372721,9441,2022-08-01T15:56:00.210Z
6.467995,47.369614,9456,2022-08-01T15:56:17.460Z
6.437027,47.367645,9495,2022-08-01T15:56:28.690Z
6.428763,47.367088,9510,2022-08-01T15:56:31.630Z
6.419889,47.36653,9533,2022-08-01T15:56:34.770Z
6.400029,47.365226,9601,2022-08-01T15:56:42.110Z
6.394536,47.364854,9616,2022-08-01T15:56:44.220Z
6.381752,47.364029,9624,2022-08-01T15:56:48.700Z
6.356647,47.362619,9647,2022-08-01T15:56:57.630Z
6.349274,47.362427,9662,2022-08-01T15:57:00.430Z
6.343055,47.36234,9677,2022-08-01T15:57:02.510Z
6.337421,47.362386,9700,2022-08-01T15:57:04.570Z
6.322773,47.362898,9776,2022-08-01T15:57:09.710Z
6.312702,47.363504,9822,2022-08-01T15:57:13.190Z
6.294955,47.365086,9936,2022-08-01T15:57:19.800Z
6.290016,47.365631,9959,2022-08-01T15:57:21.410Z
6.285025,47.366204,9982,2022-08-01T15:57:23.360Z
6.279532,47.366949,9997,2022-08-01T15:57:25.320Z
6.273468,47.367783,10020,2022-08-01T15:57:27.460Z
6.266876,47.368835,10036,2022-08-01T15:57:29.910Z
6.261452,47.369751,10043,2022-08-01T15:57:31.920Z
6.248826,47.372116,10051,2022-08-01T15:57:36.570Z
6.214529,47.379425,10058,2022-08-01T15:57:48.780Z
6.160172,47.391174,10058,2022-08-01T15:58:08.450Z
6.103729,47.403259,10058,2022-08-01T15:58:28.320Z
6.048042,47.415161,10058,2022-08-01T15:58:47.860Z
5.992831,47.426954,10058,2022-08-01T15:59:07.420Z
5.936668,47.438919,10058,2022-08-01T15:59:27.270Z
5.918391,47.442829,10058,2022-08-01T15:59:33.750Z
5.892929,47.448212,10058,2022-08-01T15:59:43.150Z
5.841205,47.459169,10058,2022-08-01T16:00:02.490Z
5.802498,47.467438,10058,2022-08-01T16:00:17.130Z
5.786842,47.471375,10058,2022-08-01T16:00:23.050Z
5.770363,47.476181,10058,2022-08-01T16:00:29.510Z
5.753197,47.481857,10058,2022-08-01T16:00:36.340Z
5.736443,47.488083,10058,2022-08-01T16:00:43.220Z
5.719002,47.495316,10058,2022-08-01T16:00:50.220Z
5.701552,47.503347,10058,2022-08-01T16:00:57.780Z
5.655635,47.525319,10066,2022-08-01T16:01:17.360Z
5.609001,47.547455,10058,2022-08-01T16:01:37.080Z
5.562927,47.569427,10058,2022-08-01T16:01:56.750Z
5.517461,47.591144,10058,2022-08-01T16:02:16.280Z
5.471123,47.613235,10058,2022-08-01T16:02:36.020Z
5.432739,47.631454,10058,2022-08-01T16:02:52.320Z
5.428001,47.633698,10051,2022-08-01T16:02:54.530Z
5.42288,47.63616,10036,2022-08-01T16:02:56.490Z
5.418161,47.638395,10028,2022-08-01T16:02:58.520Z
5.413513,47.640629,10005,2022-08-01T16:03:00.600Z
5.407879,47.643283,9982,2022-08-01T16:03:03.050Z
5.38809,47.652686,9860,2022-08-01T16:03:11.480Z
5.361259,47.665375,9746,2022-08-01T16:03:22.820Z
5.335785,47.677414,9632,2022-08-01T16:03:33.670Z
5.30928,47.689957,9517,2022-08-01T16:03:44.750Z
5.28257,47.702637,9403,2022-08-01T16:03:56.050Z
5.256254,47.715066,9289,2022-08-01T16:04:07.010Z
5.229767,47.727539,9174,2022-08-01T16:04:18.070Z
5.20421,47.739599,9053,2022-08-01T16:04:28.600Z
5.202238,47.74053,9091,2022-08-01T16:04:29.530Z
5.183418,47.74942,8969,2022-08-01T16:04:37.260Z
5.154982,47.762829,8854,2022-08-01T16:04:49.020Z
5.128281,47.775375,8733,2022-08-01T16:05:00.070Z
5.101389,47.787967,8618,2022-08-01T16:05:11.070Z
5.073712,47.800955,8496,2022-08-01T16:05:22.210Z
5.045894,47.814083,8382,2022-08-01T16:05:33.320Z
5.01885,47.826745,8260,2022-08-01T16:05:44.250Z
4.990469,47.840012,8138,2022-08-01T16:05:55.330Z
4.962862,47.852907,8016,2022-08-01T16:06:06.140Z
4.935539,47.865646,7894,2022-08-01T16:06:17.100Z
4.9067,47.879059,7772,2022-08-01T16:06:28.060Z
4.879097,47.891968,7650,2022-08-01T16:06:38.950Z
4.850395,47.905334,7529,2022-08-01T16:06:49.940Z
4.823139,47.918034,7407,2022-08-01T16:07:00.690Z
4.795321,47.930975,7292,2022-08-01T16:07:11.540Z
4.767998,47.943649,7170,2022-08-01T16:07:21.920Z
4.740051,47.956604,7049,2022-08-01T16:07:32.860Z
4.711656,47.969753,6934,2022-08-01T16:07:43.700Z
4.68581,47.981717,6812,2022-08-01T16:07:53.880Z
4.657242,47.994873,6690,2022-08-01T16:08:04.790Z
4.629433,48.007736,6576,2022-08-01T16:08:15.590Z
4.613906,48.014956,6507,2022-08-01T16:08:21.750Z
4.599116,48.021752,6447,2022-08-01T16:08:27.740Z
4.582707,48.029294,6378,2022-08-01T16:08:34.660Z
4.568047,48.036026,6317,2022-08-01T16:08:40.810Z
4.550537,48.044083,6248,2022-08-01T16:08:48.460Z
4.533832,48.051779,6180,2022-08-01T16:08:55.780Z
4.516085,48.059925,6111,2022-08-01T16:09:03.740Z
4.491084,48.071377,6005,2022-08-01T16:09:15.450Z
4.465872,48.082969,5898,2022-08-01T16:09:27.490Z
4.440605,48.094528,5791,2022-08-01T16:09:39.750Z
4.415131,48.106201,5685,2022-08-01T16:09:52.080Z
4.389862,48.117783,5578,2022-08-01T16:10:04.450Z
4.364868,48.129181,5471,2022-08-01T16:10:16.930Z
4.339874,48.140579,5372,2022-08-01T16:10:29.290Z
4.315444,48.151726,5265,2022-08-01T16:10:41.410Z
4.290523,48.163131,5159,2022-08-01T16:10:53.960Z
4.265731,48.174397,5052,2022-08-01T16:11:06.390Z
4.240723,48.18576,4945,2022-08-01T16:11:18.910Z
4.213185,48.198325,4831,2022-08-01T16:11:32.640Z
4.18896,48.209335,4724,2022-08-01T16:11:44.880Z
4.164035,48.220623,4625,2022-08-01T16:11:57.340Z
4.139944,48.231583,4519,2022-08-01T16:12:09.660Z
4.114521,48.243073,4412,2022-08-01T16:12:22.500Z
4.090083,48.25415,4313,2022-08-01T16:12:35.070Z
4.066632,48.264816,4206,2022-08-01T16:12:46.910Z
4.042053,48.275894,4107,2022-08-01T16:12:59.420Z
4.017757,48.286835,4001,2022-08-01T16:13:11.620Z
3.992807,48.29804,3894,2022-08-01T16:13:24.390Z
3.966487,48.309952,3787,2022-08-01T16:13:37.650Z
3.943458,48.320297,3688,2022-08-01T16:13:49.780Z
3.930359,48.326204,3627,2022-08-01T16:13:56.710Z
3.917132,48.332163,3574,2022-08-01T16:14:03.920Z
3.903738,48.338196,3520,2022-08-01T16:14:11.210Z
3.891625,48.343597,3459,2022-08-01T16:14:18.140Z
3.877957,48.349759,3406,2022-08-01T16:14:25.820Z
3.865525,48.355346,3353,2022-08-01T16:14:33.180Z
3.852891,48.360992,3299,2022-08-01T16:14:40.460Z
3.840708,48.36644,3246,2022-08-01T16:14:47.670Z
3.827538,48.372391,3193,2022-08-01T16:14:55.670Z
3.815364,48.37783,3139,2022-08-01T16:15:03.060Z
3.802354,48.383696,3086,2022-08-01T16:15:11.420Z
3.78956,48.389422,3033,2022-08-01T16:15:19.210Z
3.777114,48.394958,2979,2022-08-01T16:15:26.840Z
3.763733,48.400955,2926,2022-08-01T16:15:35.440Z
3.751056,48.406586,2873,2022-08-01T16:15:43.210Z
3.736549,48.413086,2812,2022-08-01T16:15:52.500Z
3.72357,48.418889,2758,2022-08-01T16:16:00.730Z
3.711138,48.424429,2705,2022-08-01T16:16:08.850Z
3.697984,48.430295,2652,2022-08-01T16:16:17.060Z
3.685138,48.43602,2598,2022-08-01T16:16:25.430Z
3.672975,48.441421,2545,2022-08-01T16:16:33.230Z
3.659965,48.447193,2492,2022-08-01T16:16:41.430Z
3.651616,48.451035,2461,2022-08-01T16:16:46.920Z
3.647027,48.453245,2454,2022-08-01T16:16:49.920Z
3.639644,48.457077,2446,2022-08-01T16:16:54.910Z
3.629291,48.462891,2438,2022-08-01T16:17:02.120Z
3.61855,48.469492,2438,2022-08-01T16:17:09.950Z
3.591825,48.486328,2438,2022-08-01T16:17:29.370Z
3.5645,48.50322,2438,2022-08-01T16:17:48.930Z
3.554993,48.509125,2438,2022-08-01T16:17:55.780Z
3.550626,48.511826,2431,2022-08-01T16:17:58.870Z
3.545626,48.514984,2408,2022-08-01T16:18:02.460Z
3.534358,48.521988,2355,2022-08-01T16:18:10.500Z
3.523431,48.528846,2301,2022-08-01T16:18:18.420Z
3.512597,48.535583,2248,2022-08-01T16:18:26.170Z
3.502526,48.541901,2195,2022-08-01T16:18:33.350Z
3.493436,48.54756,2156,2022-08-01T16:18:39.910Z
3.488159,48.550873,2149,2022-08-01T16:18:43.710Z
3.470306,48.561991,2134,2022-08-01T16:18:56.640Z
3.444214,48.578247,2134,2022-08-01T16:19:15.750Z
3.417382,48.595001,2134,2022-08-01T16:19:35.390Z
3.40157,48.605145,2134,2022-08-01T16:19:47.100Z
3.397381,48.608322,2134,2022-08-01T16:19:50.550Z
3.392381,48.612625,2134,2022-08-01T16:19:54.930Z
3.388085,48.616882,2134,2022-08-01T16:19:59.000Z
3.383648,48.622009,2134,2022-08-01T16:20:03.810Z
3.380175,48.626745,2134,2022-08-01T16:20:07.840Z
3.376183,48.633179,2134,2022-08-01T16:20:13.440Z
3.365971,48.651031,2134,2022-08-01T16:20:28.510Z
3.352709,48.674182,2134,2022-08-01T16:20:48.430Z
3.339482,48.697318,2134,2022-08-01T16:21:07.990Z
3.334784,48.70472,2134,2022-08-01T16:21:14.270Z
3.328857,48.712913,2134,2022-08-01T16:21:21.470Z
3.321956,48.721527,2134,2022-08-01T16:21:29.240Z
3.303994,48.742288,2134,2022-08-01T16:21:48.280Z
3.285346,48.763748,2134,2022-08-01T16:22:07.820Z
3.278644,48.771423,2126,2022-08-01T16:22:14.900Z
3.277517,48.772705,2126,2022-08-01T16:22:16.240Z
3.272336,48.778645,2096,2022-08-01T16:22:21.570Z
3.265616,48.786301,2065,2022-08-01T16:22:28.540Z
3.259066,48.793716,2035,2022-08-01T16:22:35.290Z
3.253182,48.800432,2004,2022-08-01T16:22:41.650Z
3.24711,48.807275,1974,2022-08-01T16:22:47.900Z
3.24169,48.81328,1951,2022-08-01T16:22:53.600Z
3.23598,48.819704,1920,2022-08-01T16:22:59.540Z
3.229908,48.826501,1890,2022-08-01T16:23:05.920Z
3.222608,48.834601,1859,2022-08-01T16:23:13.640Z
3.217259,48.840513,1844,2022-08-01T16:23:19.030Z
3.205044,48.853967,1829,2022-08-01T16:23:31.960Z
3.196881,48.863068,1821,2022-08-01T16:23:40.630Z
3.194979,48.865173,1821,2022-08-01T16:23:42.550Z
3.190589,48.870074,1791,2022-08-01T16:23:47.040Z
3.184979,48.876251,1760,2022-08-01T16:23:53.030Z
3.177434,48.884412,1730,2022-08-01T16:24:00.670Z
3.17357,48.887695,1722,2022-08-01T16:24:04.100Z
3.170542,48.889801,1707,2022-08-01T16:24:06.570Z
3.166881,48.891907,1699,2022-08-01T16:24:09.190Z
3.16334,48.893629,1684,2022-08-01T16:24:11.670Z
3.157051,48.89619,1669,2022-08-01T16:24:15.540Z
3.144258,48.900984,1638,2022-08-01T16:24:23.520Z
3.132935,48.90509,1608,2022-08-01T16:24:30.560Z
3.120469,48.909576,1577,2022-08-01T16:24:38.080Z
3.108264,48.913926,1547,2022-08-01T16:24:45.470Z
3.09706,48.917976,1516,2022-08-01T16:24:52.550Z
3.083707,48.922897,1494,2022-08-01T16:25:00.440Z
3.060256,48.931641,1478,2022-08-01T16:25:15.100Z
3.027579,48.943726,1478,2022-08-01T16:25:34.900Z
3.019506,48.946652,1478,2022-08-01T16:25:39.890Z
3.013796,48.9487,1478,2022-08-01T16:25:43.480Z
3.009387,48.95033,1478,2022-08-01T16:25:46.360Z
3.003,48.952652,1478,2022-08-01T16:25:50.450Z
2.999701,48.953821,1478,2022-08-01T16:25:52.650Z
2.993774,48.956009,1486,2022-08-01T16:25:56.820Z
2.987647,48.958191,1486,2022-08-01T16:26:01.010Z
2.981943,48.960251,1478,2022-08-01T16:26:04.930Z
2.976379,48.962311,1486,2022-08-01T16:26:08.940Z
2.970886,48.964279,1486,2022-08-01T16:26:13.010Z
2.964478,48.96666,1486,2022-08-01T16:26:17.770Z
2.959196,48.968582,1486,2022-08-01T16:26:21.760Z
2.953804,48.970533,1478,2022-08-01T16:26:25.930Z
2.948745,48.972396,1478,2022-08-01T16:26:29.850Z
2.944336,48.973978,1478,2022-08-01T16:26:33.450Z
2.939758,48.975632,1478,2022-08-01T16:26:37.430Z
2.916307,48.9841,1486,2022-08-01T16:26:57.430Z
2.910799,48.985896,1486,2022-08-01T16:27:02.030Z
2.907835,48.986687,1486,2022-08-01T16:27:04.300Z
2.904475,48.987259,1486,2022-08-01T16:27:06.930Z
2.900813,48.987671,1486,2022-08-01T16:27:09.610Z
2.896777,48.987851,1486,2022-08-01T16:27:12.800Z
2.890602,48.987808,1486,2022-08-01T16:27:17.410Z
2.879826,48.987442,1486,2022-08-01T16:27:25.360Z
2.86046,48.986572,1486,2022-08-01T16:27:39.720Z
2.853206,48.986252,1478,2022-08-01T16:27:44.860Z
2.842712,48.985803,1471,2022-08-01T16:27:52.440Z
2.830388,48.985199,1448,2022-08-01T16:28:00.990Z
2.818065,48.984592,1425,2022-08-01T16:28:09.450Z
2.805995,48.983987,1402,2022-08-01T16:28:17.900Z
2.796021,48.983505,1372,2022-08-01T16:28:24.910Z
2.786552,48.983009,1341,2022-08-01T16:28:31.620Z
2.778344,48.98259,1311,2022-08-01T16:28:37.480Z
2.770386,48.982178,1280,2022-08-01T16:28:42.990Z
2.762921,48.981812,1250,2022-08-01T16:28:48.180Z
2.756089,48.981445,1219,2022-08-01T16:28:52.860Z
2.749681,48.981125,1189,2022-08-01T16:28:57.400Z
2.742462,48.980775,1158,2022-08-01T16:29:02.360Z
2.736608,48.980449,1128,2022-08-01T16:29:06.370Z
2.729821,48.980118,1097,2022-08-01T16:29:10.940Z
2.723342,48.979797,1067,2022-08-01T16:29:15.430Z
2.715936,48.979378,1036,2022-08-01T16:29:20.460Z
2.709116,48.979019,1006,2022-08-01T16:29:24.920Z
2.701299,48.978653,975,2022-08-01T16:29:30.220Z
2.694115,48.978241,945,2022-08-01T16:29:34.970Z
2.686085,48.977842,914,2022-08-01T16:29:40.380Z
2.677122,48.97733,884,2022-08-01T16:29:46.390Z
2.66881,48.976911,853,2022-08-01T16:29:51.900Z
2.660426,48.976492,823,2022-08-01T16:29:57.470Z
2.652424,48.976089,792,2022-08-01T16:30:02.950Z
2.642987,48.975586,762,2022-08-01T16:30:09.430Z
2.634113,48.975128,732,2022-08-01T16:30:15.390Z
2.626507,48.974762,701,2022-08-01T16:30:20.900Z
2.618267,48.974304,671,2022-08-01T16:30:26.200Z
2.608971,48.973801,640,2022-08-01T16:30:32.500Z
2.601999,48.973434,610,2022-08-01T16:30:37.610Z
2.594797,48.973047,579,2022-08-01T16:30:42.470Z
2.587208,48.972628,549,2022-08-01T16:30:47.840Z
2.579463,48.972244,518,2022-08-01T16:30:52.960Z
2.570942,48.971786,488,2022-08-01T16:30:58.920Z
2.56285,48.971371,457,2022-08-01T16:31:04.820Z
2.554392,48.970917,427,2022-08-01T16:31:11.000Z
2.547093,48.97058,396,2022-08-01T16:31:16.400Z
2.539071,48.970161,366,2022-08-01T16:31:22.400Z
2.533616,48.969818,351,2022-08-01T16:31:26.730Z
2.530325,48.969602,343,2022-08-01T16:31:29.180Z
2.528053,48.969498,335,2022-08-01T16:31:30.930Z
2.525588,48.96936,320,2022-08-01T16:31:32.900Z
2.522519,48.969183,312,2022-08-01T16:31:35.570Z
2.518123,48.968994,290,2022-08-01T16:31:39.390Z
2.514279,48.968811,274,2022-08-01T16:31:42.860Z
2.511432,48.968628,267,2022-08-01T16:31:45.510Z
2.50828,48.968439,251,2022-08-01T16:31:48.390Z
2.50601,48.968307,244,2022-08-01T16:31:50.590Z
2.503365,48.968159,236,2022-08-01T16:31:53.210Z
2.502209,48.968113,229,2022-08-01T16:31:54.300Z
2.499319,48.967941,221,2022-08-01T16:31:57.460Z
2.496209,48.967787,206,2022-08-01T16:32:00.880Z
2.490023,48.967484,183,2022-08-01T16:32:07.730Z
2.48284,48.967072,160,2022-08-01T16:32:16.140Z
2.475797,48.96666,137,2022-08-01T16:32:24.550Z
2.468671,48.966297,107,2022-08-01T16:32:33.230Z
2.461154,48.965925,84,2022-08-01T16:32:42.500Z
2.454036,48.965561,53,2022-08-01T16:32:51.100Z
2.44706,48.965133,30,2022-08-01T16:32:59.920Z
2.440866,48.964783,0,2022-08-01T16:33:07.960Z
2.440866,48.964783,0,2022-08-01T16:33:07.960Z
