propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-12-01,2021-12-01 16:16:48.320000+00:00,2021-12-01 17:00:05.120000+00:00,Milano Linate Airport,Lyon-Bron Airport,43min,43.27,3.4,340.0,IT,FR,Milano Linate Airport - Lyon-Bron Airport,LIML,LFLY,45.440552,9.277562,45.727984,4.943916,82.0,201.0,output\F-GBOL\2021-12-01\leg_2\F-GBOL_2021-12-01_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-12-01,2021-12-01 06:26:04.120000+00:00,2021-12-01 07:27:26.419000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h01min,61.37,4.8,649.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.972382,2.452134,45.440643,9.277496,112.0,114.0,output\F-GBOL\2021-12-01\leg_1\F-GBOL_2021-12-01_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-11-10,2021-11-10 16:03:33.240000+00:00,2021-11-10 17:38:18.640000+00:00,Paris-Le Bourget Airport,Ciampino G. B. Pastine International Airport,1h35min,94.75,7.4,1124.0,FR,IT,Paris-Le Bourget Airport - Ciampino G. B. Pastine International Airport,LFPB,LIRA,48.964142,2.428824,41.804535,12.591331,39.0,116.0,output\F-GBOL\2021-11-10\leg_1\F-GBOL_2021-11-10_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-11-06,2021-11-06 21:26:51.348000+00:00,2021-11-06 22:19:27.148000+00:00,Brive-Souillac,Paris-Le Bourget Airport,53min,52.58,4.1,442.0,FR,FR,Brive-Souillac - Paris-Le Bourget Airport,LFSL,LFPB,45.044132,1.469421,48.964668,2.43882,694.0,46.0,output\F-GBOL\2021-11-06\leg_1\F-GBOL_2021-11-06_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-11-05,2021-11-05 08:01:34.991000+00:00,2021-11-05 08:38:11.392000+00:00,Paris-Le Bourget Airport,Brive-Souillac,37min,36.6,2.9,442.0,FR,FR,Paris-Le Bourget Airport - Brive-Souillac,LFPB,LFSL,48.972153,2.45136,45.064987,1.407389,106.0,662.0,output\F-GBOL\2021-11-05\leg_1\F-GBOL_2021-11-05_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-09-30,2021-09-30 15:37:51.566000+00:00,2021-09-30 16:22:56.965000+00:00,Geneva Cointrin International Airport,Paris-Le Bourget Airport,45min,45.08,3.5,410.0,CH,FR,Geneva Cointrin International Airport - Paris-Le Bourget Airport,LSGG,LFPB,46.229095,6.095804,48.9646,2.437556,423.0,42.0,output\F-GBOL\2021-09-30\leg_2\F-GBOL_2021-09-30_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-09-30,2021-09-30 08:17:32.265000+00:00,2021-09-30 09:01:00.465000+00:00,Paris-Le Bourget Airport,Geneva Cointrin International Airport,43min,43.47,3.4,410.0,FR,CH,Paris-Le Bourget Airport - Geneva Cointrin International Airport,LFPB,LSGG,48.972153,2.45136,46.232238,6.100433,81.0,418.0,output\F-GBOL\2021-09-30\leg_1\F-GBOL_2021-09-30_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-09-10,2021-09-10 16:04:17.667000+00:00,2021-09-10 17:01:08.367000+00:00,Quimper-Cornouaille Airport,Paris-Le Bourget Airport,57min,56.83,4.5,503.0,FR,FR,Quimper-Cornouaille Airport - Paris-Le Bourget Airport,LFRQ,LFPB,47.975666,-4.184453,48.965515,2.453754,445.0,100.0,output\F-GBOL\2021-09-10\leg_1\F-GBOL_2021-09-10_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-09-08,2021-09-08 13:18:38.977000+00:00,2021-09-08 14:04:26.777000+00:00,Paris-Le Bourget Airport,Quimper-Cornouaille Airport,46min,45.78,3.6,496.0,FR,FR,Paris-Le Bourget Airport - Quimper-Cornouaille Airport,LFPB,LFRQ,48.964828,2.440585,47.972035,-4.09783,204.0,364.0,output\F-GBOL\2021-09-08\leg_1\F-GBOL_2021-09-08_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-08-27,2021-08-27 09:03:08.068000+00:00,2021-08-27 10:25:41.068000+00:00,Toulon-Hyères Airport,Paris-Le Bourget Airport,1h23min,82.55,6.5,719.0,FR,FR,Toulon-Hyères Airport - Paris-Le Bourget Airport,LFTH,LFPB,43.028641,6.116383,48.965925,2.427979,3047.0,62.0,output\F-GBOL\2021-08-27\leg_3\F-GBOL_2021-08-27_leg_3.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-08-27,2021-08-27 07:53:02.768000+00:00,2021-08-27 08:19:37.968000+00:00,Figari Sud-Corse Airport,La Môle Airport,27min,26.58,2.1,278.0,FR,FR,Figari Sud-Corse Airport - La Môle Airport,LFKF,LFTZ,41.390526,9.001955,42.963181,6.376605,1783.0,876.0,output\F-GBOL\2021-08-27\leg_2\F-GBOL_2021-08-27_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-08-27,2021-08-27 05:24:49.868000+00:00,2021-08-27 06:39:28.568000+00:00,Paris-Le Bourget Airport,Figari Sud-Corse Airport,1h15min,74.63,5.8,976.0,FR,FR,Paris-Le Bourget Airport - Figari Sud-Corse Airport,LFPB,LFKF,48.964714,2.440772,41.590468,9.213952,84.0,1117.0,output\F-GBOL\2021-08-27\leg_1\F-GBOL_2021-08-27_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-07-31,2021-07-31 11:52:27.341000+00:00,2021-07-31 13:14:45.541000+00:00,Figari Sud-Corse Airport,Paris-Le Bourget Airport,1h22min,82.3,6.4,979.0,FR,FR,Figari Sud-Corse Airport - Paris-Le Bourget Airport,LFKF,LFPB,41.496094,9.08819,48.965286,2.44981,366.0,85.0,output\F-GBOL\2021-07-31\leg_2\F-GBOL_2021-07-31_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-07-31,2021-07-31 08:29:56.441000+00:00,2021-07-31 10:16:13.941000+00:00,Paris-Le Bourget Airport,Figari Sud-Corse Airport,1h46min,106.28,8.3,979.0,FR,FR,Paris-Le Bourget Airport - Figari Sud-Corse Airport,LFPB,LFKF,48.968811,2.438676,41.528732,9.135694,197.0,240.0,output\F-GBOL\2021-07-31\leg_1\F-GBOL_2021-07-31_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-07-15,2021-07-15 15:51:19.274000+00:00,2021-07-15 17:39:46.875000+00:00,Naples International Airport,Paris-Le Bourget Airport,1h48min,108.45,8.5,1294.0,IT,FR,Naples International Airport - Paris-Le Bourget Airport,LIRN,LFPB,40.878937,14.277344,48.964575,2.43658,584.0,46.0,output\F-GBOL\2021-07-15\leg_2\F-GBOL_2021-07-15_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-07-15,2021-07-15 12:07:08.575000+00:00,2021-07-15 13:48:33.575000+00:00,Paris-Le Bourget Airport,Naples International Airport,1h41min,101.42,7.9,1296.0,FR,IT,Paris-Le Bourget Airport - Naples International Airport,LFPB,LIRN,48.972163,2.451324,40.942228,14.410192,-28.0,714.0,output\F-GBOL\2021-07-15\leg_1\F-GBOL_2021-07-15_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-14,2021-06-14 14:54:37.236000+00:00,2021-06-14 15:45:23.636000+00:00,Bern Belp Airport,Paris-Le Bourget Airport,51min,50.77,4.0,443.0,CH,FR,Bern Belp Airport - Paris-Le Bourget Airport,LSZB,LFPB,46.909852,7.502394,48.96611,2.428612,517.0,54.0,output\F-GBOL\2021-06-14\leg_2\F-GBOL_2021-06-14_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-14,2021-06-14 11:53:44.136000+00:00,2021-06-14 12:44:03.636000+00:00,Paris-Le Bourget Airport,Bern Belp Airport,50min,50.32,3.9,442.0,FR,CH,Paris-Le Bourget Airport - Bern Belp Airport,LFPB,LSZB,48.964737,2.441148,46.910271,7.501831,180.0,511.0,output\F-GBOL\2021-06-14\leg_1\F-GBOL_2021-06-14_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-11,2021-06-11 15:57:10.013000+00:00,2021-06-11 16:24:34.513000+00:00,Deauville-Saint-Gatien Airport,Paris-Le Bourget Airport,27min,27.4,2.1,176.0,FR,FR,Deauville-Saint-Gatien Airport - Paris-Le Bourget Airport,LFRG,LFPB,49.380426,0.11326,48.964575,2.436796,1162.0,42.0,output\F-GBOL\2021-06-11\leg_2\F-GBOL_2021-06-11_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-11,2021-06-11 13:29:54.113000+00:00,2021-06-11 15:07:14.113000+00:00,Ciampino G. B. Pastine International Airport,Deauville-Saint-Gatien Airport,1h37min,97.33,7.6,1270.0,IT,FR,Ciampino G. B. Pastine International Airport - Deauville-Saint-Gatien Airport,LIRA,LFRG,41.804189,12.591482,49.32191,0.283621,134.0,736.0,output\F-GBOL\2021-06-11\leg_1\F-GBOL_2021-06-11_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-09,2021-06-09 16:23:22.953000+00:00,2021-06-09 17:21:57.253000+00:00,Quimper-Cornouaille Airport,Paris-Le Bourget Airport,59min,58.57,4.6,502.0,FR,FR,Quimper-Cornouaille Airport - Paris-Le Bourget Airport,LFRQ,LFPB,47.975386,-4.183326,48.964645,2.438331,448.0,46.0,output\F-GBOL\2021-06-09\leg_2\F-GBOL_2021-06-09_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-06-09,2021-06-09 06:04:09.553000+00:00,2021-06-09 06:47:24.153000+00:00,Paris-Le Bourget Airport,Quimper-Cornouaille Airport,43min,43.23,3.4,495.0,FR,FR,Paris-Le Bourget Airport - Quimper-Cornouaille Airport,LFPB,LFRQ,48.970093,2.443613,47.971103,-4.077266,145.0,570.0,output\F-GBOL\2021-06-09\leg_1\F-GBOL_2021-06-09_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-05-31,2021-05-31 13:08:32.216000+00:00,2021-05-31 13:51:32.116000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,43min,42.98,3.4,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.776779,4.180087,48.967484,2.434035,176.0,46.0,output\F-GBOL\2021-05-31\leg_2\F-GBOL_2021-05-31_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-05-31,2021-05-31 12:26:33.216000+00:00,2021-05-31 12:56:14.016000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,30min,29.67,2.3,129.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.964389,2.433544,48.777832,4.171917,119.0,171.0,output\F-GBOL\2021-05-31\leg_1\F-GBOL_2021-05-31_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-05-27,2021-05-27 09:00:30.409000+00:00,2021-05-27 09:59:27.409000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,59min,58.95,4.6,649.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.971878,2.450374,45.443782,9.277217,65.0,106.0,output\F-GBOL\2021-05-27\leg_1\F-GBOL_2021-05-27_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-05-24,2021-05-24 14:50:46.212000+00:00,2021-05-24 15:53:23.912000+00:00,Toulon-Hyères Airport,Paris-Le Bourget Airport,1h03min,62.62,4.9,693.0,FR,FR,Toulon-Hyères Airport - Paris-Le Bourget Airport,LFTH,LFPB,43.125366,5.564064,48.964668,2.438531,5727.0,42.0,output\F-GBOL\2021-05-24\leg_1\F-GBOL_2021-05-24_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-05-20,2021-05-20 14:32:00.017000+00:00,2021-05-20 15:22:58.217000+00:00,Paris-Le Bourget Airport,Toulon-Hyères Airport,51min,50.97,4.0,712.0,FR,FR,Paris-Le Bourget Airport - Toulon-Hyères Airport,LFPB,LFTH,48.972061,2.450937,43.104207,6.146131,110.0,2166.0,output\F-GBOL\2021-05-20\leg_1\F-GBOL_2021-05-20_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-04-18,2021-04-18 16:14:38.265000+00:00,2021-04-18 17:34:22.265000+00:00,Bologna Guglielmo Marconi Airport,Paris-Le Bourget Airport,1h20min,79.73,6.2,837.0,IT,FR,Bologna Guglielmo Marconi Airport - Paris-Le Bourget Airport,LIPE,LFPB,44.535141,11.289498,48.964435,2.422413,257.0,80.0,output\F-GBOL\2021-04-18\leg_1\F-GBOL_2021-04-18_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-04-17,2021-04-17 07:41:03.166000+00:00,2021-04-17 08:53:07.566000+00:00,Paris-Le Bourget Airport,Bologna Guglielmo Marconi Airport,1h12min,72.07,5.6,833.0,FR,IT,Paris-Le Bourget Airport - Bologna Guglielmo Marconi Airport,LFPB,LIPE,48.964854,2.441061,44.546036,11.25909,147.0,143.0,output\F-GBOL\2021-04-17\leg_1\F-GBOL_2021-04-17_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-04-02,2021-04-02 16:45:55.507000+00:00,2021-04-02 17:19:32.007000+00:00,Deauville-Saint-Gatien Airport,Paris-Le Bourget Airport,34min,33.6,2.6,170.0,FR,FR,Deauville-Saint-Gatien Airport - Paris-Le Bourget Airport,LFRG,LFPB,49.359757,0.169782,48.963271,2.418221,648.0,96.0,output\F-GBOL\2021-04-02\leg_2\F-GBOL_2021-04-02_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-04-02,2021-04-02 14:56:17.507000+00:00,2021-04-02 16:00:26.407000+00:00,Milano Linate Airport,Deauville-Saint-Gatien Airport,1h04min,64.13,5.0,804.0,IT,FR,Milano Linate Airport - Deauville-Saint-Gatien Airport,LIML,LFRG,45.443131,9.277284,49.322934,0.280224,201.0,658.0,output\F-GBOL\2021-04-02\leg_1\F-GBOL_2021-04-02_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-03-31,2021-03-31 16:14:00.677000+00:00,2021-03-31 17:17:45.977000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h04min,63.75,5.0,649.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.965087,2.445976,45.437073,9.277889,222.0,118.0,output\F-GBOL\2021-03-31\leg_1\F-GBOL_2021-03-31_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-03-09,2021-03-09 15:47:46.040000+00:00,2021-03-09 16:34:55.440000+00:00,Geneva Cointrin International Airport,Paris-Le Bourget Airport,47min,47.15,3.7,410.0,CH,FR,Geneva Cointrin International Airport - Paris-Le Bourget Airport,LSGG,LFPB,46.228746,6.095284,48.964668,2.438459,449.0,58.0,output\F-GBOL\2021-03-09\leg_2\F-GBOL_2021-03-09_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-03-09,2021-03-09 08:54:15.040000+00:00,2021-03-09 09:34:32.340000+00:00,Paris-Le Bourget Airport,Geneva Cointrin International Airport,40min,40.28,3.2,410.0,FR,CH,Paris-Le Bourget Airport - Geneva Cointrin International Airport,LFPB,LSGG,48.969789,2.442506,46.244155,6.117943,118.0,407.0,output\F-GBOL\2021-03-09\leg_1\F-GBOL_2021-03-09_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-27,2021-01-27 17:03:12.451000+00:00,2021-01-27 18:39:35.251000+00:00,Adolfo Suarez Madrid-Barajas Airport,Paris-Le Bourget Airport,1h36min,96.37,7.5,1054.0,ES,FR,Adolfo Suarez Madrid-Barajas Airport - Paris-Le Bourget Airport,LEMD,LFPB,40.499749,-3.574677,48.964668,2.438387,629.0,62.0,output\F-GBOL\2021-01-27\leg_2\F-GBOL_2021-01-27_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-27,2021-01-27 05:55:49.251000+00:00,2021-01-27 07:23:50.651000+00:00,Paris-Le Bourget Airport,Adolfo Suarez Madrid-Barajas Airport,1h28min,88.02,6.9,1056.0,FR,ES,Paris-Le Bourget Airport - Adolfo Suarez Madrid-Barajas Airport,LFPB,LEMD,48.972442,2.452481,40.479401,-3.542114,158.0,580.0,output\F-GBOL\2021-01-27\leg_1\F-GBOL_2021-01-27_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-17,2021-01-17 14:53:23.015000+00:00,2021-01-17 21:42:29.315000+00:00,Al Maktoum International Airport,Paris-Le Bourget Airport,6h49min,409.1,32.0,5264.0,AE,FR,Al Maktoum International Airport - Paris-Le Bourget Airport,OMDW,LFPB,24.897583,55.159454,48.965087,2.446265,346.0,66.0,output\F-GBOL\2021-01-17\leg_1\F-GBOL_2021-01-17_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-15,2021-01-15 20:38:35.519000+00:00,2021-01-15 23:40:24.019000+00:00,Paris-Le Bourget Airport,Al Maktoum International Airport,3h02min,181.8,14.2,2871.0,FR,AE,Paris-Le Bourget Airport - Al Maktoum International Airport,LFPB,OMDW,48.964966,2.443613,40.252304,36.878845,-120.0,12878.0,output\F-GBOL\2021-01-15\leg_3\F-GBOL_2021-01-15_leg_3.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-15,2021-01-15 10:58:12.019000+00:00,2021-01-15 11:42:54.019000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,45min,44.7,3.5,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.776642,4.180861,48.965645,2.427111,118.0,73.0,output\F-GBOL\2021-01-15\leg_2\F-GBOL_2021-01-15_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2021-01-15,2021-01-15 10:10:59.219000+00:00,2021-01-15 10:41:29.719000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,30min,30.5,2.4,129.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.964435,2.435929,48.778087,4.170107,128.0,171.0,output\F-GBOL\2021-01-15\leg_1\F-GBOL_2021-01-15_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-12-14,2020-12-14 15:01:41.382000+00:00,2020-12-14 22:40:07.682000+00:00,Al Maktoum International Airport,Paris-Le Bourget Airport,7h38min,458.43,35.9,5268.0,AE,FR,Al Maktoum International Airport - Paris-Le Bourget Airport,OMDW,LFPB,24.872177,55.171649,48.958763,2.434035,239.0,54.0,output\F-GBOL\2020-12-14\leg_1\F-GBOL_2020-12-14_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-12-13,2020-12-13 09:49:22.645000+00:00,2020-12-13 16:05:57.445000+00:00,Paris-Le Bourget Airport,Al Maktoum International Airport,6h17min,376.57,29.5,5266.0,FR,AE,Paris-Le Bourget Airport - Al Maktoum International Airport,LFPB,OMDW,48.971977,2.450674,24.888107,55.176442,71.0,67.0,output\F-GBOL\2020-12-13\leg_1\F-GBOL_2020-12-13_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-10-19,2020-10-19 09:55:43.562000+00:00,2020-10-19 10:32:44.062000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,37min,37.0,2.9,131.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.776364,4.183117,48.963597,2.419305,199.0,109.0,output\F-GBOL\2020-10-19\leg_3\F-GBOL_2020-10-19_leg_3.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-10-19,2020-10-19 09:27:23.562000+00:00,2020-10-19 09:41:23.062000+00:00,Châlons-Vatry Airport,Châlons-Vatry Airport,14min,13.98,1.1,1.0,FR,FR,Châlons-Vatry Airport - Châlons-Vatry Airport,LFOK,LFOK,48.77655,4.181816,48.77861,4.166142,190.0,190.0,output\F-GBOL\2020-10-19\leg_2\F-GBOL_2020-10-19_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-10-19,2020-10-19 08:42:53.462000+00:00,2020-10-19 09:10:40.062000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,28min,27.77,2.2,129.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.964435,2.434917,48.778244,4.168819,116.0,178.0,output\F-GBOL\2020-10-19\leg_1\F-GBOL_2020-10-19_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-10-02,2020-10-02 04:42:41.495000+00:00,2020-10-02 11:47:54.595000+00:00,Al Maktoum International Airport,Paris-Le Bourget Airport,7h05min,425.22,33.3,5266.0,AE,FR,Al Maktoum International Airport - Paris-Le Bourget Airport,OMDW,LFPB,24.901956,55.151419,48.962631,2.415795,17.0,111.0,output\F-GBOL\2020-10-02\leg_1\F-GBOL_2020-10-02_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-09-30,2020-09-30 19:37:39.493000+00:00,2020-09-30 23:47:51.192000+00:00,Paris-Le Bourget Airport,Al Maktoum International Airport,4h10min,250.18,19.6,3771.0,FR,AE,Paris-Le Bourget Airport - Al Maktoum International Airport,LFPB,OMDW,48.965832,2.426822,26.590405,35.418443,356.0,14360.0,output\F-GBOL\2020-09-30\leg_1\F-GBOL_2020-09-30_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-09-17,2020-09-17 10:12:06.283000+00:00,2020-09-17 18:55:33.383000+00:00,Paris-Le Bourget Airport,Douala International Airport,8h43min,523.45,41.0,5032.0,FR,CM,Paris-Le Bourget Airport - Douala International Airport,LFPB,FKKD,48.964808,2.443374,3.997953,9.735497,32.0,94.0,output\F-GBOL\2020-09-17\leg_1\F-GBOL_2020-09-17_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-29,2020-07-29 16:48:33.532000+00:00,2020-07-29 21:53:11.132000+00:00,A/C in cruise,Paris-Le Bourget Airport,5h05min,304.62,23.9,4337.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,12.039642,-13.08094,48.964096,2.421218,13779.0,96.0,output\F-GBOL\2020-07-29\leg_1\F-GBOL_2020-07-29_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-28,2020-07-28 06:28:32.761000+00:00,2020-07-28 11:30:30.060000+00:00,Paris-Le Bourget Airport,A/C in cruise,5h02min,301.95,23.7,4202.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.972396,2.452192,13.243652,-12.787139,811.0,14500.0,output\F-GBOL\2020-07-28\leg_1\F-GBOL_2020-07-28_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-23,2020-07-23 09:20:26.579000+00:00,2020-07-23 09:54:23.179000+00:00,Port Bouet Airport,Paris-Le Bourget Airport,34min,33.93,2.7,408.0,CI,FR,Port Bouet Airport - Paris-Le Bourget Airport,DIAP,LFPB,5.266548,-3.923729,5.854503,-0.287444,668.0,11949.0,output\F-GBOL\2020-07-23\leg_1\F-GBOL_2020-07-23_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-20,2020-07-20 16:52:10.191000+00:00,2020-07-20 22:38:32.591000+00:00,Paris-Le Bourget Airport,Port Bouet Airport,5h46min,346.37,27.1,4881.0,FR,CI,Paris-Le Bourget Airport - Port Bouet Airport,LFPB,DIAP,48.965087,2.448578,5.267029,-3.923469,163.0,13.0,output\F-GBOL\2020-07-20\leg_1\F-GBOL_2020-07-20_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-14,2020-07-14 15:35:26.220000+00:00,2020-07-14 17:26:09.020000+00:00,Naples International Airport,Paris-Le Bourget Airport,1h51min,110.7,8.7,1292.0,IT,FR,Naples International Airport - Paris-Le Bourget Airport,LIRN,LFPB,40.880499,14.279542,48.966568,2.474318,474.0,212.0,output\F-GBOL\2020-07-14\leg_2\F-GBOL_2020-07-14_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-14,2020-07-14 12:22:03.220000+00:00,2020-07-14 14:00:58.220000+00:00,Paris-Le Bourget Airport,Naples International Airport,1h39min,98.92,7.7,1297.0,FR,IT,Paris-Le Bourget Airport - Naples International Airport,LFPB,LIRN,48.967182,2.432749,40.942245,14.410706,281.0,748.0,output\F-GBOL\2020-07-14\leg_1\F-GBOL_2020-07-14_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-09,2020-07-09 10:08:59.551000+00:00,2020-07-09 11:57:51.651000+00:00,Naples International Airport,Charles de Gaulle International Airport,1h49min,108.87,8.5,1286.0,IT,FR,Naples International Airport - Charles de Gaulle International Airport,LIRN,LFPG,40.878296,14.276611,48.972885,2.591787,497.0,200.0,output\F-GBOL\2020-07-09\leg_2\F-GBOL_2020-07-09_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-07-09,2020-07-09 07:28:38.151000+00:00,2020-07-09 09:09:21.551000+00:00,Paris-Le Bourget Airport,Naples International Airport,1h41min,100.72,7.9,1296.0,FR,IT,Paris-Le Bourget Airport - Naples International Airport,LFPB,LIRN,48.967275,2.433255,40.915741,14.353943,289.0,596.0,output\F-GBOL\2020-07-09\leg_1\F-GBOL_2020-07-09_leg_1.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-06-09,2020-06-09 14:46:50.515000+00:00,2020-06-09 15:14:45.715000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,28min,27.92,2.2,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.773621,4.203679,48.965552,2.455228,195.0,120.0,output\F-GBOL\2020-06-09\leg_3\F-GBOL_2020-06-09_leg_3.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-06-09,2020-06-09 14:17:35.515000+00:00,2020-06-09 14:31:13.215000+00:00,Châlons-Vatry Airport,Châlons-Vatry Airport,14min,13.62,1.1,0.0,FR,FR,Châlons-Vatry Airport - Châlons-Vatry Airport,LFOK,LFOK,48.773618,4.203933,48.774216,4.199101,181.0,194.0,output\F-GBOL\2020-06-09\leg_2\F-GBOL_2020-06-09_leg_2.csv
avion #1 du groupe Bolloré,F-GBOL,3905cb,2020-06-09,2020-06-09 13:23:38.415000+00:00,2020-06-09 13:56:07.715000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,32min,32.48,2.5,133.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.95874,2.4034,48.774316,4.198657,693.0,186.0,output\F-GBOL\2020-06-09\leg_1\F-GBOL_2020-06-09_leg_1.csv
