propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HJMA,39A580,2020-08-21,2020-08-21 11:38:01,2020-08-21 12:44:08,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h06min,66.12,1306.5,3.4,697.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.522339,6.964438,48.965739,2.459781,348.0,149.0,output\F-HJMA\2020-08-21\leg_2\F-HJMA_baro_2020-08-21_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-21,2020-08-21 09:11:09,2020-08-21 10:25:37,Paris-Le Bourget Airport,Cannes-Mandelieu Airport,1h14min,74.47,1471.5,3.8,693.0,FR,FR,Paris-Le Bourget Airport - Cannes-Mandelieu Airport,LFPB,LFMD,48.970161,2.44388,43.575734,6.945975,94.0,183.0,output\F-HJMA\2020-08-21\leg_1\F-HJMA_baro_2020-08-21_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-20,2020-08-20 14:39:35,2020-08-20 15:46:54,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h07min,67.3,1329.8,3.4,699.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.51387,6.967887,48.964621,2.437664,366.0,138.0,output\F-HJMA\2020-08-20\leg_2\F-HJMA_baro_2020-08-20_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-20,2020-08-20 12:06:13,2020-08-20 13:18:53,Paris-Le Bourget Airport,Cannes-Mandelieu Airport,1h13min,72.65,1435.6,3.7,693.0,FR,FR,Paris-Le Bourget Airport - Cannes-Mandelieu Airport,LFPB,LFMD,48.966202,2.428612,43.576263,6.94585,231.0,263.0,output\F-HJMA\2020-08-20\leg_1\F-HJMA_baro_2020-08-20_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-16,2020-08-16 04:04:35,2020-08-16 07:36:31,Mikonos Airport,London Luton Airport,3h32min,211.92,4187.5,10.7,2551.0,GR,GB,Mikonos Airport - London Luton Airport,LGMK,EGGW,37.552872,25.164068,51.87381,-0.37323,2349.0,187.0,output\F-HJMA\2020-08-16\leg_1\F-HJMA_baro_2020-08-16_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-15,2020-08-15 13:11:02,2020-08-15 14:01:46,Nice-Côte d'Azur Airport,Barcelona International Airport,51min,50.73,1002.4,2.6,496.0,FR,ES,Nice-Côte d'Azur Airport - Barcelona International Airport,LFMN,LEBL,43.651428,7.208993,41.288064,2.091085,15.0,12.0,output\F-HJMA\2020-08-15\leg_2\F-HJMA_baro_2020-08-15_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-15,2020-08-15 09:03:42,2020-08-15 11:14:48,Skiathos Island National Airport,Nice-Côte d'Azur Airport,2h11min,131.08,2590.1,6.6,1435.0,GR,FR,Skiathos Island National Airport - Nice-Côte d'Azur Airport,LGSK,LFMN,39.349457,23.450855,43.65802,7.212524,2228.0,8.0,output\F-HJMA\2020-08-15\leg_1\F-HJMA_baro_2020-08-15_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-14,2020-08-14 12:13:40,2020-08-14 12:38:24,Ioannis Kapodistrias International Airport,Skiathos Island National Airport,25min,24.73,488.7,1.3,279.0,GR,GR,Ioannis Kapodistrias International Airport - Skiathos Island National Airport,LGKR,LGSK,39.603851,20.144043,39.225148,23.348816,2667.0,1894.0,output\F-HJMA\2020-08-14\leg_3\F-HJMA_baro_2020-08-14_leg_3.csv
avion de location Valljet,F-HJMA,39A580,2020-08-14,2020-08-14 08:12:06,2020-08-14 11:07:18,Manchester Airport,Ioannis Kapodistrias International Airport,2h55min,175.2,3462.0,8.9,2269.0,GB,GR,Manchester Airport - Ioannis Kapodistrias International Airport,EGCC,LGKR,53.349564,-2.283665,39.664183,19.96283,53.0,2412.0,output\F-HJMA\2020-08-14\leg_2\F-HJMA_baro_2020-08-14_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-14,2020-08-14 05:21:05,2020-08-14 06:18:27,Paris-Le Bourget Airport,Manchester Airport,57min,57.35,1133.2,2.9,589.0,FR,GB,Paris-Le Bourget Airport - Manchester Airport,LFPB,EGCC,48.970184,2.443895,53.354141,-2.274327,54.0,53.0,output\F-HJMA\2020-08-14\leg_1\F-HJMA_baro_2020-08-14_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-12,2020-08-12 12:21:21,2020-08-12 15:33:55,Syros Airport,Paris-Le Bourget Airport,3h13min,192.55,3804.8,9.8,2228.0,GR,FR,Syros Airport - Paris-Le Bourget Airport,LGSO,LFPB,37.503041,25.140421,48.966716,2.430942,2362.0,84.0,output\F-HJMA\2020-08-12\leg_1\F-HJMA_baro_2020-08-12_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-10,2020-08-10 13:16:21,2020-08-10 14:44:21,A/C in cruise,Mikonos Airport,1h28min,87.98,1738.5,4.5,1225.0,A/C in cruise,GR,A/C in cruise - Mikonos Airport,A/C in cruise,LGMK,36.588501,11.666279,37.286407,25.405183,7506.0,1112.0,output\F-HJMA\2020-08-10\leg_2\F-HJMA_baro_2020-08-10_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-10,2020-08-10 08:03:45,2020-08-10 10:27:53,London Luton Airport,A/C in cruise,2h24min,144.13,2848.0,7.3,1794.0,GB,A/C in cruise,London Luton Airport - A/C in cruise,EGGW,A/C in cruise,51.877808,-0.350375,37.57003,10.264335,269.0,5098.0,output\F-HJMA\2020-08-10\leg_1\F-HJMA_baro_2020-08-10_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-09,2020-08-09 19:55:17,2020-08-09 20:45:47,Saint-Nazaire-Montoir Airport,London Luton Airport,50min,50.48,997.5,2.6,526.0,FR,GB,Saint-Nazaire-Montoir Airport - London Luton Airport,LFRZ,EGGW,47.29985,-2.224045,51.873019,-0.377655,749.0,149.0,output\F-HJMA\2020-08-09\leg_4\F-HJMA_baro_2020-08-09_leg_4.csv
avion de location Valljet,F-HJMA,39A580,2020-08-09,2020-08-09 18:24:18,2020-08-09 19:07:43,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,43min,43.4,857.6,2.2,390.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.964994,2.444097,47.343567,-2.207909,94.0,458.0,output\F-HJMA\2020-08-09\leg_3\F-HJMA_baro_2020-08-09_leg_3.csv
avion de location Valljet,F-HJMA,39A580,2020-08-09,2020-08-09 15:57:41,2020-08-09 17:49:07,Split Airport,Paris-Le Bourget Airport,1h51min,111.42,2201.7,5.6,1232.0,HR,FR,Split Airport - Paris-Le Bourget Airport,LDSP,LFPB,43.367134,16.24067,48.967042,2.432171,3142.0,80.0,output\F-HJMA\2020-08-09\leg_2\F-HJMA_baro_2020-08-09_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-09,2020-08-09 13:42:39,2020-08-09 14:55:14,Marseille Provence Airport,Split Airport,1h13min,72.57,1434.0,3.7,868.0,FR,HR,Marseille Provence Airport - Split Airport,LFML,LDSP,43.423276,5.240217,43.336945,15.958216,429.0,1082.0,output\F-HJMA\2020-08-09\leg_1\F-HJMA_baro_2020-08-09_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-07,2020-08-07 10:53:09,2020-08-07 11:50:41,Ibiza Airport,Marseille Provence Airport,58min,57.53,1136.8,2.9,599.0,ES,FR,Ibiza Airport - Marseille Provence Airport,LEIB,LFML,38.876678,1.382188,43.404739,5.260471,101.0,316.0,output\F-HJMA\2020-08-07\leg_1\F-HJMA_baro_2020-08-07_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-06,2020-08-06 12:15:29,2020-08-06 15:15:12,Mikonos Airport,Ibiza Airport,2h60min,179.7,3550.9,9.1,2097.0,GR,ES,Mikonos Airport - Ibiza Airport,LGMK,LEIB,37.482884,25.198457,38.827286,1.263547,1780.0,488.0,output\F-HJMA\2020-08-06\leg_2\F-HJMA_baro_2020-08-06_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-06,2020-08-06 07:33:34,2020-08-06 10:34:13,Paris-Le Bourget Airport,Mikonos Airport,3h01min,180.65,3569.6,9.2,2246.0,FR,GR,Paris-Le Bourget Airport - Mikonos Airport,LFPB,LGMK,48.965561,2.452486,37.425064,25.352705,112.0,187.0,output\F-HJMA\2020-08-06\leg_1\F-HJMA_baro_2020-08-06_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-03,2020-08-03 15:08:42,2020-08-03 15:54:23,Southend Airport,Paris-Le Bourget Airport,46min,45.67,902.4,2.3,316.0,GB,FR,Southend Airport - Paris-Le Bourget Airport,EGMC,LFPB,51.571966,0.696716,48.96504,2.445687,5.0,72.0,output\F-HJMA\2020-08-03\leg_2\F-HJMA_baro_2020-08-03_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-08-03,2020-08-03 12:02:20,2020-08-03 14:17:41,Ibiza Airport,Southend Airport,2h15min,135.33,2674.1,6.9,1406.0,ES,GB,Ibiza Airport - Southend Airport,LEIB,EGMC,38.928177,1.468466,51.568314,0.68865,1387.0,4.0,output\F-HJMA\2020-08-03\leg_1\F-HJMA_baro_2020-08-03_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-08-02,2020-08-02 07:47:52,2020-08-02 09:34:02,Paris-Le Bourget Airport,Ibiza Airport,1h46min,106.15,2097.5,5.4,1129.0,FR,ES,Paris-Le Bourget Airport - Ibiza Airport,LFPB,LEIB,48.965286,2.426359,38.841064,1.296626,117.0,450.0,output\F-HJMA\2020-08-02\leg_1\F-HJMA_baro_2020-08-02_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-07-28,2020-07-28 15:48:01,2020-07-28 17:16:25,Propriano Airport,Paris-Le Bourget Airport,1h28min,88.4,1746.8,4.5,967.0,FR,FR,Propriano Airport - Paris-Le Bourget Airport,LFKO,LFPB,41.537659,8.861223,48.964508,2.435514,3228.0,12.0,output\F-HJMA\2020-07-28\leg_2\F-HJMA_baro_2020-07-28_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-07-28,2020-07-28 07:54:39,2020-07-28 09:17:07,Paris-Le Bourget Airport,Figari Sud-Corse Airport,1h22min,82.45,1629.2,4.2,981.0,FR,FR,Paris-Le Bourget Airport - Figari Sud-Corse Airport,LFPB,LFKF,48.966344,2.429207,41.466452,9.047561,112.0,339.0,output\F-HJMA\2020-07-28\leg_1\F-HJMA_baro_2020-07-28_leg_1.csv
