propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-19,2021-07-19 11:08:08,2021-07-19 12:01:24,Paris-Le Bourget Airport,Quimper-Cornouaille Airport,53min,53.27,900.8,2.3,503.0,FR,FR,Paris-Le Bourget Airport - Quimper-Cornouaille Airport,LFPB,LFRQ,48.964096,2.427556,47.976791,-4.212158,8.0,168.0,output\F-HJJJ\2021-07-19\leg_1\F-HJJJ_baro_2021-07-19_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-13,2021-07-13 17:41:21,2021-07-13 19:16:33,Paris-Le Bourget Airport,Olbia Costa Smeralda Airport,1h35min,95.2,1609.8,4.1,1054.0,FR,IT,Paris-Le Bourget Airport - Olbia Costa Smeralda Airport,LFPB,LIEO,48.97197,2.450515,40.966854,9.648243,76.0,670.0,output\F-HJJJ\2021-07-13\leg_4\F-HJJJ_baro_2021-07-13_leg_4.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-13,2021-07-13 15:06:46,2021-07-13 16:14:10,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h07min,67.38,1139.4,2.9,696.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.639371,7.194475,48.965149,2.447486,785.0,103.0,output\F-HJJJ\2021-07-13\leg_3\F-HJJJ_baro_2021-07-13_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-13,2021-07-13 13:12:41,2021-07-13 13:39:37,Propriano Airport,Nice-Côte d'Azur Airport,27min,26.93,455.4,1.2,273.0,FR,FR,Propriano Airport - Nice-Côte d'Azur Airport,LFKO,LFMN,41.457561,8.869544,43.645702,7.363063,2802.0,743.0,output\F-HJJJ\2021-07-13\leg_2\F-HJJJ_baro_2021-07-13_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-13,2021-07-13 11:19:49,2021-07-13 11:32:23,Bastia-Poretta Airport,Solenzara (BA 126) Air Base,13min,12.55,212.2,0.5,98.0,FR,FR,Bastia-Poretta Airport - Solenzara (BA 126) Air Base,LFKB,LFKS,42.65144,9.527957,41.772068,9.500938,1733.0,1390.0,output\F-HJJJ\2021-07-13\leg_1\F-HJJJ_baro_2021-07-13_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-10,2021-07-10 17:08:48,2021-07-10 17:24:28,Propriano Airport,Bastia-Poretta Airport,16min,15.67,265.0,0.7,123.0,FR,FR,Propriano Airport - Bastia-Poretta Airport,LFKO,LFKB,41.714762,9.062188,42.811579,9.303196,3277.0,2191.0,output\F-HJJJ\2021-07-10\leg_4\F-HJJJ_baro_2021-07-10_leg_4.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-10,2021-07-10 14:59:22,2021-07-10 15:34:40,Genoa Cristoforo Colombo Airport,Figari Sud-Corse Airport,35min,35.28,596.6,1.5,319.0,IT,FR,Genoa Cristoforo Colombo Airport - Figari Sud-Corse Airport,LIMJ,LFKF,44.398773,8.726087,41.547729,9.199427,1194.0,709.0,output\F-HJJJ\2021-07-10\leg_3\F-HJJJ_baro_2021-07-10_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-10,2021-07-10 12:10:53,2021-07-10 12:40:18,Figari Sud-Corse Airport,Genoa Cristoforo Colombo Airport,29min,29.42,497.5,1.3,292.0,FR,IT,Figari Sud-Corse Airport - Genoa Cristoforo Colombo Airport,LFKF,LIMJ,41.448807,9.059101,44.068542,9.295839,1194.0,2926.0,output\F-HJJJ\2021-07-10\leg_2\F-HJJJ_baro_2021-07-10_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-10,2021-07-10 09:42:17,2021-07-10 11:05:28,Paris-Le Bourget Airport,Figari Sud-Corse Airport,1h23min,83.17,1406.4,3.6,979.0,FR,FR,Paris-Le Bourget Airport - Figari Sud-Corse Airport,LFPB,LFKF,48.968346,2.437375,41.546662,9.179397,140.0,580.0,output\F-HJJJ\2021-07-10\leg_1\F-HJJJ_baro_2021-07-10_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-03,2021-07-03 09:51:02,2021-07-03 11:26:13,Figari Sud-Corse Airport,Paris-Le Bourget Airport,1h35min,95.17,1609.3,4.1,980.0,FR,FR,Figari Sud-Corse Airport - Paris-Le Bourget Airport,LFKF,LFPB,41.483414,9.074395,48.965087,2.446193,765.0,65.0,output\F-HJJJ\2021-07-03\leg_3\F-HJJJ_baro_2021-07-03_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-03,2021-07-03 07:14:31,2021-07-03 09:13:47,Brest Bretagne Airport,Figari Sud-Corse Airport,1h59min,119.27,2016.9,5.2,1314.0,FR,FR,Brest Bretagne Airport - Figari Sud-Corse Airport,LFRB,LFKF,48.447612,-4.419756,41.531672,9.140433,226.0,248.0,output\F-HJJJ\2021-07-03\leg_2\F-HJJJ_baro_2021-07-03_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-07-03,2021-07-03 04:58:50,2021-07-03 05:50:13,Paris-Le Bourget Airport,Brest Bretagne Airport,51min,51.37,868.7,2.2,506.0,FR,FR,Paris-Le Bourget Airport - Brest Bretagne Airport,LFPB,LFRB,48.972153,2.451289,48.457077,-4.37784,76.0,232.0,output\F-HJJJ\2021-07-03\leg_1\F-HJJJ_baro_2021-07-03_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-29,2021-06-29 13:45:51,2021-06-29 14:38:52,Saint-Nazaire-Montoir Airport,Paris-Le Bourget Airport,53min,53.0,896.2,2.3,388.0,FR,FR,Saint-Nazaire-Montoir Airport - Paris-Le Bourget Airport,LFRZ,LFPB,47.311458,-2.152334,48.964554,2.436359,117.0,46.0,output\F-HJJJ\2021-06-29\leg_2\F-HJJJ_baro_2021-06-29_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-29,2021-06-29 12:02:23,2021-06-29 12:39:23,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,37min,37.0,625.7,1.6,386.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.969955,2.44305,47.318253,-2.119125,124.0,80.0,output\F-HJJJ\2021-06-29\leg_1\F-HJJJ_baro_2021-06-29_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-28,2021-06-28 16:43:15,2021-06-28 17:29:38,Geneva Cointrin International Airport,Paris-Le Bourget Airport,46min,46.38,784.3,2.0,410.0,CH,FR,Geneva Cointrin International Airport - Paris-Le Bourget Airport,LSGG,LFPB,46.235733,6.105518,48.965103,2.446289,419.0,84.0,output\F-HJJJ\2021-06-28\leg_1\F-HJJJ_baro_2021-06-28_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-27,2021-06-27 16:59:55,2021-06-27 17:37:54,Milano Linate Airport,Geneva Cointrin International Airport,38min,37.97,642.1,1.6,261.0,IT,CH,Milano Linate Airport - Geneva Cointrin International Airport,LIML,LSGG,45.447739,9.276777,46.240524,6.112587,198.0,419.0,output\F-HJJJ\2021-06-27\leg_3\F-HJJJ_baro_2021-06-27_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-27,2021-06-27 13:58:42,2021-06-27 16:13:48,A/C in cruise,Milano Linate Airport,2h15min,135.08,2284.2,5.9,1728.0,A/C in cruise,IT,A/C in cruise - Milano Linate Airport,A/C in cruise,LIML,36.215686,25.873562,45.424184,9.279294,9771.0,183.0,output\F-HJJJ\2021-06-27\leg_2\F-HJJJ_baro_2021-06-27_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-27,2021-06-27 09:39:51,2021-06-27 12:34:30,Paris-Le Bourget Airport,A/C in cruise,2h55min,174.65,2953.3,7.6,2401.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.965273,2.450168,36.110733,26.207256,122.0,9034.0,output\F-HJJJ\2021-06-27\leg_1\F-HJJJ_baro_2021-06-27_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-25,2021-06-25 08:33:14,2021-06-25 09:21:21,Saint-Nazaire-Montoir Airport,Paris-Le Bourget Airport,48min,48.12,813.7,2.1,387.0,FR,FR,Saint-Nazaire-Montoir Airport - Paris-Le Bourget Airport,LFRZ,LFPB,47.312622,-2.147209,48.964621,2.437302,3.0,23.0,output\F-HJJJ\2021-06-25\leg_2\F-HJJJ_baro_2021-06-25_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-25,2021-06-25 07:04:47,2021-06-25 07:43:40,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,39min,38.88,657.5,1.7,386.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.970596,2.445514,47.317978,-2.120293,36.0,30.0,output\F-HJJJ\2021-06-25\leg_1\F-HJJJ_baro_2021-06-25_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-22,2021-06-22 13:18:03,2021-06-22 13:46:51,Figari Sud-Corse Airport,Bastia-Poretta Airport,29min,28.8,487.0,1.2,118.0,FR,FR,Figari Sud-Corse Airport - Bastia-Poretta Airport,LFKF,LFKB,41.494171,9.085007,42.507019,9.502737,417.0,244.0,output\F-HJJJ\2021-06-22\leg_4\F-HJJJ_baro_2021-06-22_leg_4.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-22,2021-06-22 10:58:41,2021-06-22 11:51:17,Milano Linate Airport,Figari Sud-Corse Airport,53min,52.6,889.5,2.3,436.0,IT,FR,Milano Linate Airport - Figari Sud-Corse Airport,LIML,LFKF,45.448883,9.276581,41.529785,9.137754,218.0,305.0,output\F-HJJJ\2021-06-22\leg_3\F-HJJJ_baro_2021-06-22_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-22,2021-06-22 07:58:29,2021-06-22 09:09:46,Paris-Le Bourget Airport,Milano Linate Airport,1h11min,71.27,1205.2,3.1,651.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.963913,2.424598,45.429258,9.278758,81.0,187.0,output\F-HJJJ\2021-06-22\leg_2\F-HJJJ_baro_2021-06-22_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-22,2021-06-22 06:04:38,2021-06-22 06:55:55,Quimper-Cornouaille Airport,Paris-Le Bourget Airport,51min,51.28,867.1,2.2,499.0,FR,FR,Quimper-Cornouaille Airport - Paris-Le Bourget Airport,LFRQ,LFPB,47.973059,-4.151283,48.965971,2.428268,447.0,80.0,output\F-HJJJ\2021-06-22\leg_1\F-HJJJ_baro_2021-06-22_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-21,2021-06-21 11:54:48,2021-06-21 12:38:45,Paris-Le Bourget Airport,Quimper-Cornouaille Airport,44min,43.95,743.2,1.9,496.0,FR,FR,Paris-Le Bourget Airport - Quimper-Cornouaille Airport,LFPB,LFRQ,48.97193,2.450529,47.971476,-4.082055,119.0,442.0,output\F-HJJJ\2021-06-21\leg_1\F-HJJJ_baro_2021-06-21_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-19,2021-06-19 18:14:39,2021-06-19 19:05:40,Quimper-Cornouaille Airport,Paris-Le Bourget Airport,51min,51.02,862.7,2.2,501.0,FR,FR,Quimper-Cornouaille Airport - Paris-Le Bourget Airport,LFRQ,LFPB,47.975805,-4.181566,48.965692,2.427111,417.0,107.0,output\F-HJJJ\2021-06-19\leg_3\F-HJJJ_baro_2021-06-19_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-19,2021-06-19 15:58:23,2021-06-19 17:37:00,Brescia Airport,Quimper-Cornouaille Airport,1h39min,98.62,1667.7,4.3,1135.0,IT,FR,Brescia Airport - Quimper-Cornouaille Airport,LIPO,LFRQ,45.434692,10.32159,47.971429,-4.083252,391.0,442.0,output\F-HJJJ\2021-06-19\leg_2\F-HJJJ_baro_2021-06-19_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-19,2021-06-19 13:21:51,2021-06-19 14:30:20,Paris-Le Bourget Airport,Brescia Airport,1h08min,68.47,1157.8,3.0,720.0,FR,IT,Paris-Le Bourget Airport - Brescia Airport,LFPB,LIPO,48.964783,2.440655,45.394716,10.379467,142.0,320.0,output\F-HJJJ\2021-06-19\leg_1\F-HJJJ_baro_2021-06-19_leg_1.csv
