propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-GPGA,393CC0,2021-06-30,2021-06-30 13:32:51.414000+00:00,2021-06-30 15:08:42.113000+00:00,Vienna International Airport,Nice-Côte d'Azur Airport,1h36min,95.83,1517.3,3.9,881.0,AT,FR,Vienna International Airport - Nice-Côte d'Azur Airport,LOWW,LFMN,48.110962,16.569717,43.636718,7.182835,193.0,228.0,output\F-GPGA\2021-06-30\leg_1\F-GPGA_baro_2021-06-30_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-29,2021-06-29 09:07:17.587000+00:00,2021-06-29 10:18:14.787000+00:00,Nice-Côte d'Azur Airport,Vienna International Airport,1h11min,70.95,1123.4,2.9,875.0,FR,AT,Nice-Côte d'Azur Airport - Vienna International Airport,LFMN,LOWW,43.674866,7.246314,48.092834,16.589493,663.0,190.0,output\F-GPGA\2021-06-29\leg_2\F-GPGA_baro_2021-06-29_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-29,2021-06-29 07:02:55.587000+00:00,2021-06-29 08:15:10.787000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h12min,72.25,1144.0,2.9,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.970688,2.445796,43.637146,7.183526,137.0,176.0,output\F-GPGA\2021-06-29\leg_1\F-GPGA_baro_2021-06-29_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-28,2021-06-28 20:59:16.404000+00:00,2021-06-28 21:43:53.704000+00:00,Grenoble-Isère Airport,Paris-Le Bourget Airport,45min,44.62,706.5,1.8,455.0,FR,FR,Grenoble-Isère Airport - Paris-Le Bourget Airport,LFLS,LFPB,45.36026,5.291486,48.964528,2.436218,1135.0,23.0,output\F-GPGA\2021-06-28\leg_2\F-GPGA_baro_2021-06-28_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-28,2021-06-28 09:36:47.304000+00:00,2021-06-28 10:27:17.204000+00:00,Paris-Le Bourget Airport,Grenoble-Isère Airport,50min,50.48,799.3,2.1,451.0,FR,FR,Paris-Le Bourget Airport - Grenoble-Isère Airport,LFPB,LFLS,48.966248,2.429035,45.362642,5.177106,158.0,934.0,output\F-GPGA\2021-06-28\leg_1\F-GPGA_baro_2021-06-28_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-27,2021-06-27 15:42:04.976000+00:00,2021-06-27 16:59:06.576000+00:00,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h17min,77.02,1219.5,3.1,695.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.550177,6.950422,48.965878,2.427906,-15.0,57.0,output\F-GPGA\2021-06-27\leg_4\F-GPGA_baro_2021-06-27_leg_4.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-27,2021-06-27 10:03:40.676000+00:00,2021-06-27 10:49:21.876000+00:00,Figari Sud-Corse Airport,Cannes-Mandelieu Airport,46min,45.68,723.3,1.9,287.0,FR,FR,Figari Sud-Corse Airport - Cannes-Mandelieu Airport,LFKF,LFMD,41.563614,9.190625,43.550125,6.950449,2469.0,-16.0,output\F-GPGA\2021-06-27\leg_3\F-GPGA_baro_2021-06-27_leg_3.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-27,2021-06-27 08:11:38.276000+00:00,2021-06-27 09:10:15.476000+00:00,Agen-La Garenne Airport,Figari Sud-Corse Airport,59min,58.62,928.1,2.4,757.0,FR,FR,Agen-La Garenne Airport - Figari Sud-Corse Airport,LFBA,LFKF,44.227373,0.565461,41.450775,9.022272,1625.0,438.0,output\F-GPGA\2021-06-27\leg_2\F-GPGA_baro_2021-06-27_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-27,2021-06-27 06:26:24.976000+00:00,2021-06-27 07:16:36.276000+00:00,Nice-Côte d'Azur Airport,Agen-La Garenne Airport,50min,50.18,794.5,2.0,524.0,FR,FR,Nice-Côte d'Azur Airport - Agen-La Garenne Airport,LFMN,LFBA,43.669922,7.241395,44.122723,0.745108,678.0,743.0,output\F-GPGA\2021-06-27\leg_1\F-GPGA_baro_2021-06-27_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-25,2021-06-25 15:25:43.294000+00:00,2021-06-25 16:37:21.093000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h12min,71.62,1134.0,2.9,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.96667,2.431159,43.629181,7.172923,104.0,236.0,output\F-GPGA\2021-06-25\leg_4\F-GPGA_baro_2021-06-25_leg_4.csv
