long,lat,elevation,time
2.305972,48.932361,1859,2022-07-24T10:48:02.237Z
2.30396,48.931778,1890,2022-07-24T10:48:03.687Z
2.301847,48.931183,1920,2022-07-24T10:48:05.227Z
2.300157,48.930679,1951,2022-07-24T10:48:06.417Z
2.297974,48.930084,1981,2022-07-24T10:48:08.167Z
2.29607,48.929521,2012,2022-07-24T10:48:09.397Z
2.293974,48.928916,2042,2022-07-24T10:48:10.886Z
2.292058,48.928391,2073,2022-07-24T10:48:12.366Z
2.289804,48.92775,2103,2022-07-24T10:48:14.027Z
2.285662,48.926542,2164,2022-07-24T10:48:16.927Z
2.281831,48.925424,2225,2022-07-24T10:48:19.737Z
2.278255,48.924362,2278,2022-07-24T10:48:22.297Z
2.274945,48.923355,2339,2022-07-24T10:48:24.866Z
2.271496,48.922166,2393,2022-07-24T10:48:27.267Z
2.268315,48.920909,2446,2022-07-24T10:48:29.817Z
2.265352,48.919466,2492,2022-07-24T10:48:32.227Z
2.262479,48.917725,2537,2022-07-24T10:48:34.626Z
2.259497,48.915323,2591,2022-07-24T10:48:37.797Z
2.256679,48.912622,2652,2022-07-24T10:48:40.987Z
2.255226,48.910995,2690,2022-07-24T10:48:42.856Z
2.254028,48.909576,2713,2022-07-24T10:48:44.297Z
2.252992,48.9082,2728,2022-07-24T10:48:45.876Z
2.251563,48.906189,2758,2022-07-24T10:48:47.947Z
2.248294,48.900845,2812,2022-07-24T10:48:53.307Z
2.24607,48.896942,2858,2022-07-24T10:48:57.067Z
2.24445,48.894058,2888,2022-07-24T10:49:00.027Z
2.242584,48.890883,2918,2022-07-24T10:49:02.907Z
2.241066,48.888322,2941,2022-07-24T10:49:05.287Z
2.240054,48.886553,2957,2022-07-24T10:49:07.037Z
2.238464,48.883853,2979,2022-07-24T10:49:09.407Z
2.23738,48.882084,2987,2022-07-24T10:49:10.866Z
2.236007,48.879803,3002,2022-07-24T10:49:12.987Z
2.233394,48.875336,3025,2022-07-24T10:49:16.997Z
2.232267,48.873505,3033,2022-07-24T10:49:18.407Z
2.231309,48.871889,3048,2022-07-24T10:49:19.837Z
2.230013,48.869751,3063,2022-07-24T10:49:21.477Z
2.228887,48.867828,3086,2022-07-24T10:49:23.197Z
2.225816,48.862718,3147,2022-07-24T10:49:27.407Z
2.224659,48.860717,3170,2022-07-24T10:49:29.037Z
2.222924,48.857784,3193,2022-07-24T10:49:31.397Z
2.21945,48.852036,3223,2022-07-24T10:49:35.897Z
2.215717,48.845764,3261,2022-07-24T10:49:40.667Z
2.21283,48.840912,3292,2022-07-24T10:49:44.327Z
2.210787,48.83757,3315,2022-07-24T10:49:46.847Z
2.207548,48.832123,3368,2022-07-24T10:49:50.837Z
2.204421,48.82678,3429,2022-07-24T10:49:54.667Z
2.20128,48.821548,3490,2022-07-24T10:49:58.237Z
2.198711,48.817237,3543,2022-07-24T10:50:01.386Z
2.196209,48.81308,3597,2022-07-24T10:50:04.327Z
2.193652,48.808764,3658,2022-07-24T10:50:07.417Z
2.188744,48.800446,3780,2022-07-24T10:50:13.237Z
2.184183,48.792844,3901,2022-07-24T10:50:18.557Z
2.179307,48.784607,4023,2022-07-24T10:50:24.356Z
2.174166,48.776047,4145,2022-07-24T10:50:30.477Z
2.16886,48.767193,4267,2022-07-24T10:50:36.527Z
2.163006,48.757278,4389,2022-07-24T10:50:43.427Z
2.156982,48.747208,4511,2022-07-24T10:50:50.277Z
2.151586,48.738191,4625,2022-07-24T10:50:56.527Z
2.146815,48.729952,4740,2022-07-24T10:51:02.106Z
2.144575,48.725762,4793,2022-07-24T10:51:04.886Z
2.1417,48.719238,4869,2022-07-24T10:51:09.237Z
2.139515,48.71282,4953,2022-07-24T10:51:13.267Z
2.137636,48.705093,5052,2022-07-24T10:51:18.217Z
2.136552,48.697365,5144,2022-07-24T10:51:23.017Z
2.136263,48.690196,5227,2022-07-24T10:51:27.386Z
2.136769,48.682235,5311,2022-07-24T10:51:32.217Z
2.138038,48.674744,5387,2022-07-24T10:51:36.767Z
2.140221,48.666779,5479,2022-07-24T10:51:41.647Z
2.14284,48.659797,5547,2022-07-24T10:51:45.847Z
2.146207,48.652954,5616,2022-07-24T10:51:50.077Z
2.151007,48.644807,5700,2022-07-24T10:51:55.077Z
2.154766,48.639128,5761,2022-07-24T10:51:58.626Z
2.16156,48.628933,5883,2022-07-24T10:52:04.987Z
2.165152,48.623474,5936,2022-07-24T10:52:08.287Z
2.173558,48.610824,6058,2022-07-24T10:52:16.116Z
2.181913,48.598068,6180,2022-07-24T10:52:24.027Z
2.185629,48.592436,6233,2022-07-24T10:52:27.376Z
2.188737,48.587688,6264,2022-07-24T10:52:30.217Z
2.199942,48.570648,6386,2022-07-24T10:52:40.356Z
2.210565,48.554496,6507,2022-07-24T10:52:49.876Z
2.221703,48.537506,6629,2022-07-24T10:52:59.636Z
2.233549,48.519489,6751,2022-07-24T10:53:09.787Z
2.244825,48.502265,6873,2022-07-24T10:53:19.467Z
2.256751,48.484109,6995,2022-07-24T10:53:29.407Z
2.269029,48.465317,7117,2022-07-24T10:53:39.567Z
2.280892,48.4471,7239,2022-07-24T10:53:49.397Z
2.293326,48.428101,7361,2022-07-24T10:53:59.547Z
2.304816,48.410463,7483,2022-07-24T10:54:08.937Z
2.317411,48.391159,7605,2022-07-24T10:54:19.267Z
2.329313,48.372849,7727,2022-07-24T10:54:28.957Z
2.333077,48.367123,7750,2022-07-24T10:54:31.747Z
2.33604,48.362468,7772,2022-07-24T10:54:34.297Z
2.344641,48.349294,7811,2022-07-24T10:54:40.947Z
2.350933,48.339569,7833,2022-07-24T10:54:45.977Z
2.351725,48.338401,7833,2022-07-24T10:54:46.517Z
2.354032,48.3349,7856,2022-07-24T10:54:48.467Z
2.357796,48.329044,7894,2022-07-24T10:54:51.477Z
2.369361,48.311121,8016,2022-07-24T10:55:00.527Z
2.38013,48.29385,8138,2022-07-24T10:55:09.397Z
2.390653,48.276077,8260,2022-07-24T10:55:18.376Z
2.402826,48.254001,8374,2022-07-24T10:55:29.397Z
2.412978,48.2341,8496,2022-07-24T10:55:39.197Z
2.422345,48.214462,8618,2022-07-24T10:55:48.886Z
2.432677,48.191854,8740,2022-07-24T10:55:59.847Z
2.443374,48.168671,8854,2022-07-24T10:56:10.957Z
2.453247,48.147446,8946,2022-07-24T10:56:21.227Z
2.465469,48.121353,9053,2022-07-24T10:56:33.777Z
2.477486,48.095947,9167,2022-07-24T10:56:45.557Z
2.488474,48.072541,9281,2022-07-24T10:56:56.886Z
2.500164,48.047822,9395,2022-07-24T10:57:08.317Z
2.502823,48.042252,9434,2022-07-24T10:57:11.007Z
2.510857,48.025269,9555,2022-07-24T10:57:18.927Z
2.519813,48.006204,9677,2022-07-24T10:57:27.787Z
2.530014,47.984619,9799,2022-07-24T10:57:37.997Z
2.539743,47.963934,9921,2022-07-24T10:57:47.937Z
2.55027,47.941589,10043,2022-07-24T10:57:58.376Z
2.561223,47.91836,10165,2022-07-24T10:58:09.497Z
2.57135,47.896866,10279,2022-07-24T10:58:19.657Z
2.579041,47.880466,10386,2022-07-24T10:58:27.427Z
2.586319,47.865005,10500,2022-07-24T10:58:34.856Z
2.593548,47.849649,10622,2022-07-24T10:58:42.237Z
2.601494,47.832733,10744,2022-07-24T10:58:50.417Z
2.610521,47.813431,10866,2022-07-24T10:58:59.847Z
2.621063,47.790939,10980,2022-07-24T10:59:10.927Z
2.631226,47.769206,11079,2022-07-24T10:59:21.537Z
2.64355,47.742904,11186,2022-07-24T10:59:34.317Z
2.654846,47.718658,11300,2022-07-24T10:59:45.967Z
2.665382,47.696119,11422,2022-07-24T10:59:57.047Z
2.670734,47.684668,11483,2022-07-24T11:00:02.657Z
2.682918,47.658505,11582,2022-07-24T11:00:15.487Z
2.694534,47.633514,11689,2022-07-24T11:00:27.677Z
2.705933,47.608978,11796,2022-07-24T11:00:39.677Z
2.716164,47.58696,11895,2022-07-24T11:00:50.467Z
2.728483,47.56042,11994,2022-07-24T11:01:03.567Z
2.740814,47.533859,12093,2022-07-24T11:01:16.457Z
2.754963,47.503207,12177,2022-07-24T11:01:31.356Z
2.770104,47.470481,12261,2022-07-24T11:01:47.467Z
2.785446,47.437317,12344,2022-07-24T11:02:03.687Z
2.800669,47.40419,12421,2022-07-24T11:02:19.937Z
2.813134,47.377237,12482,2022-07-24T11:02:33.147Z
2.820877,47.360413,12497,2022-07-24T11:02:41.376Z
2.839554,47.319534,12497,2022-07-24T11:03:01.077Z
2.858574,47.277969,12497,2022-07-24T11:03:20.597Z
2.878281,47.234848,12497,2022-07-24T11:03:40.407Z
2.897438,47.193008,12497,2022-07-24T11:03:59.797Z
2.917076,47.150162,12497,2022-07-24T11:04:19.356Z
2.9368,47.106954,12497,2022-07-24T11:04:39.106Z
2.956421,47.063919,12497,2022-07-24T11:04:58.837Z
2.975716,47.021439,12497,2022-07-24T11:05:18.557Z
2.99501,46.978912,12504,2022-07-24T11:05:38.126Z
3.014127,46.936713,12497,2022-07-24T11:05:57.497Z
3.0336,46.893631,12497,2022-07-24T11:06:17.317Z
3.052792,46.851059,12497,2022-07-24T11:06:37.027Z
3.072189,46.808042,12497,2022-07-24T11:06:56.787Z
3.091278,46.765587,12497,2022-07-24T11:07:16.307Z
3.110136,46.723526,12497,2022-07-24T11:07:35.687Z
3.129228,46.681046,12497,2022-07-24T11:07:55.337Z
3.148253,46.638565,12497,2022-07-24T11:08:14.847Z
3.167613,46.595215,12497,2022-07-24T11:08:34.847Z
3.186722,46.552331,12497,2022-07-24T11:08:54.697Z
3.205797,46.509521,12497,2022-07-24T11:09:14.616Z
3.225023,46.466263,12497,2022-07-24T11:09:34.497Z
3.244125,46.423242,12497,2022-07-24T11:09:54.376Z
3.263283,46.380041,12497,2022-07-24T11:10:14.277Z
3.265961,46.373943,12497,2022-07-24T11:10:17.097Z
3.26783,46.369812,12482,2022-07-24T11:10:19.007Z
3.270844,46.3629,12466,2022-07-24T11:10:22.177Z
3.283264,46.334885,12367,2022-07-24T11:10:35.237Z
3.296104,46.306023,12276,2022-07-24T11:10:48.767Z
3.309162,46.276657,12184,2022-07-24T11:11:02.467Z
3.321716,46.247926,12085,2022-07-24T11:11:16.027Z
3.335243,46.217341,11986,2022-07-24T11:11:30.337Z
3.347749,46.188721,11887,2022-07-24T11:11:43.777Z
3.360374,46.159989,11796,2022-07-24T11:11:57.157Z
3.373077,46.13108,11697,2022-07-24T11:12:10.747Z
3.386,46.101654,11598,2022-07-24T11:12:24.527Z
3.398689,46.072796,11506,2022-07-24T11:12:38.027Z
3.410912,46.044679,11407,2022-07-24T11:12:51.147Z
3.423514,46.015869,11316,2022-07-24T11:13:04.597Z
3.435768,45.987792,11217,2022-07-24T11:13:17.537Z
3.448471,45.958743,11118,2022-07-24T11:13:31.217Z
3.461095,45.92981,11026,2022-07-24T11:13:44.636Z
3.473259,45.901763,10927,2022-07-24T11:13:57.616Z
3.486149,45.871994,10828,2022-07-24T11:14:11.417Z
3.498945,45.842606,10729,2022-07-24T11:14:25.126Z
3.511673,45.813354,10638,2022-07-24T11:14:38.527Z
3.523798,45.785339,10538,2022-07-24T11:14:51.447Z
3.536593,45.755768,10447,2022-07-24T11:15:05.067Z
3.548721,45.727611,10348,2022-07-24T11:15:17.987Z
3.561562,45.697958,10249,2022-07-24T11:15:31.457Z
3.574174,45.66861,10150,2022-07-24T11:15:44.927Z
3.587036,45.638763,10051,2022-07-24T11:15:58.577Z
3.599739,45.609229,9952,2022-07-24T11:16:12.017Z
3.602645,45.602646,9936,2022-07-24T11:16:15.007Z
3.608871,45.590003,9921,2022-07-24T11:16:20.847Z
3.615395,45.578924,9898,2022-07-24T11:16:26.067Z
3.62301,45.56781,9876,2022-07-24T11:16:31.477Z
3.631919,45.556458,9860,2022-07-24T11:16:36.897Z
3.639908,45.547408,9830,2022-07-24T11:16:41.517Z
3.650142,45.537003,9784,2022-07-24T11:16:47.207Z
3.662175,45.526199,9746,2022-07-24T11:16:53.087Z
3.673922,45.516823,9708,2022-07-24T11:16:58.467Z
3.687286,45.507294,9662,2022-07-24T11:17:04.126Z
3.7037,45.496674,9616,2022-07-24T11:17:11.106Z
3.736856,45.475845,9525,2022-07-24T11:17:24.577Z
3.768768,45.45575,9426,2022-07-24T11:17:37.967Z
3.801805,45.434844,9335,2022-07-24T11:17:51.557Z
3.834686,45.414001,9235,2022-07-24T11:18:05.366Z
3.866861,45.393631,9144,2022-07-24T11:18:19.027Z
3.898969,45.37326,9045,2022-07-24T11:18:32.636Z
3.931798,45.352386,8954,2022-07-24T11:18:46.547Z
3.963251,45.332383,8862,2022-07-24T11:19:00.057Z
3.970888,45.327495,8854,2022-07-24T11:19:03.307Z
4.016942,45.298187,8839,2022-07-24T11:19:22.967Z
4.062456,45.269119,8839,2022-07-24T11:19:42.527Z
4.108037,45.23996,8839,2022-07-24T11:20:02.237Z
4.120069,45.232269,8839,2022-07-24T11:20:07.507Z
4.124294,45.229549,8839,2022-07-24T11:20:09.187Z
4.128984,45.226523,8832,2022-07-24T11:20:11.257Z
4.162772,45.204895,8733,2022-07-24T11:20:25.777Z
4.196241,45.183369,8649,2022-07-24T11:20:40.527Z
4.227709,45.163147,8557,2022-07-24T11:20:54.397Z
4.261584,45.141403,8466,2022-07-24T11:21:09.116Z
4.294582,45.120151,8374,2022-07-24T11:21:23.616Z
4.327632,45.098785,8283,2022-07-24T11:21:38.247Z
4.35963,45.078161,8192,2022-07-24T11:21:52.567Z
4.393526,45.056235,8100,2022-07-24T11:22:07.527Z
4.427423,45.034309,8009,2022-07-24T11:22:22.657Z
4.458945,45.01387,7917,2022-07-24T11:22:37.037Z
4.491198,44.992971,7826,2022-07-24T11:22:51.507Z
4.524275,44.971481,7734,2022-07-24T11:23:06.636Z
4.555977,44.950841,7650,2022-07-24T11:23:21.267Z
4.587328,44.930404,7559,2022-07-24T11:23:35.567Z
4.612516,44.913832,7490,2022-07-24T11:23:47.217Z
4.623301,44.905964,7460,2022-07-24T11:23:52.386Z
4.63335,44.897585,7422,2022-07-24T11:23:57.587Z
4.643264,44.888135,7391,2022-07-24T11:24:03.307Z
4.65271,44.877869,7353,2022-07-24T11:24:09.136Z
4.660884,44.867661,7323,2022-07-24T11:24:14.527Z
4.668274,44.857132,7285,2022-07-24T11:24:20.267Z
4.674683,44.846375,7254,2022-07-24T11:24:25.827Z
4.680699,44.83461,7216,2022-07-24T11:24:31.677Z
4.69277,44.80732,7140,2022-07-24T11:24:45.737Z
4.705418,44.778671,7049,2022-07-24T11:25:00.197Z
4.71836,44.749456,6965,2022-07-24T11:25:15.136Z
4.730753,44.721525,6873,2022-07-24T11:25:29.567Z
4.743216,44.693253,6789,2022-07-24T11:25:44.247Z
4.755606,44.665103,6706,2022-07-24T11:25:59.007Z
4.768468,44.635775,6614,2022-07-24T11:26:13.957Z
4.780818,44.607697,6530,2022-07-24T11:26:28.717Z
4.793178,44.579498,6447,2022-07-24T11:26:43.437Z
4.805246,44.552074,6363,2022-07-24T11:26:58.197Z
4.81757,44.524017,6279,2022-07-24T11:27:13.136Z
4.830061,44.495636,6187,2022-07-24T11:27:28.366Z
4.841956,44.468327,6104,2022-07-24T11:27:43.147Z
4.852474,44.444399,6005,2022-07-24T11:27:55.527Z
4.863192,44.419866,5906,2022-07-24T11:28:09.007Z
4.874111,44.394774,5806,2022-07-24T11:28:22.527Z
4.884629,44.37066,5707,2022-07-24T11:28:35.747Z
4.895414,44.345941,5608,2022-07-24T11:28:49.386Z
4.905864,44.32206,5509,2022-07-24T11:29:02.547Z
4.916516,44.297573,5410,2022-07-24T11:29:16.376Z
4.927435,44.272482,5311,2022-07-24T11:29:30.147Z
4.937701,44.248581,5212,2022-07-24T11:29:43.577Z
4.948403,44.224021,5113,2022-07-24T11:29:57.177Z
4.958692,44.200241,5014,2022-07-24T11:30:10.847Z
4.969286,44.175793,4923,2022-07-24T11:30:24.577Z
4.979106,44.153046,4823,2022-07-24T11:30:37.587Z
4.987924,44.133337,4747,2022-07-24T11:30:49.106Z
4.996416,44.116608,4679,2022-07-24T11:30:58.737Z
5.006061,44.099121,4595,2022-07-24T11:31:09.057Z
5.01577,44.083237,4526,2022-07-24T11:31:18.647Z
5.029822,44.061722,4420,2022-07-24T11:31:31.866Z
5.043363,44.041031,4321,2022-07-24T11:31:44.817Z
5.057288,44.019699,4221,2022-07-24T11:31:58.237Z
5.070957,43.998642,4122,2022-07-24T11:32:11.317Z
5.084626,43.977493,4023,2022-07-24T11:32:24.636Z
5.097852,43.95723,3932,2022-07-24T11:32:38.386Z
5.111006,43.936798,3833,2022-07-24T11:32:52.136Z
5.123945,43.916869,3741,2022-07-24T11:33:05.717Z
5.134539,43.900483,3665,2022-07-24T11:33:17.366Z
5.141921,43.889053,3612,2022-07-24T11:33:25.697Z
5.14886,43.87837,3559,2022-07-24T11:33:33.397Z
5.155654,43.867813,3505,2022-07-24T11:33:41.106Z
5.162935,43.856552,3452,2022-07-24T11:33:49.697Z
5.170089,43.845428,3399,2022-07-24T11:33:57.967Z
5.177373,43.834146,3345,2022-07-24T11:34:06.687Z
5.185024,43.822135,3292,2022-07-24T11:34:15.817Z
5.191694,43.811801,3239,2022-07-24T11:34:23.876Z
5.199152,43.800201,3185,2022-07-24T11:34:32.817Z
5.205885,43.789781,3139,2022-07-24T11:34:41.477Z
5.212885,43.778915,3086,2022-07-24T11:34:49.757Z
5.219814,43.768181,3040,2022-07-24T11:34:58.106Z
5.226876,43.757195,2987,2022-07-24T11:35:06.897Z
5.233612,43.746721,2934,2022-07-24T11:35:15.447Z
5.240415,43.736023,2888,2022-07-24T11:35:24.057Z
5.247121,43.72554,2835,2022-07-24T11:35:32.417Z
5.254081,43.714739,2789,2022-07-24T11:35:41.037Z
5.260882,43.704125,2736,2022-07-24T11:35:49.727Z
5.267817,43.693314,2682,2022-07-24T11:35:58.177Z
5.274907,43.682281,2637,2022-07-24T11:36:06.707Z
5.281613,43.671753,2583,2022-07-24T11:36:15.057Z
5.288384,43.661316,2537,2022-07-24T11:36:23.626Z
5.295027,43.650833,2484,2022-07-24T11:36:32.087Z
5.30195,43.640069,2438,2022-07-24T11:36:40.626Z
5.308685,43.629549,2385,2022-07-24T11:36:49.297Z
5.315748,43.618469,2332,2022-07-24T11:36:57.687Z
5.322745,43.607436,2286,2022-07-24T11:37:06.717Z
5.329415,43.597009,2233,2022-07-24T11:37:15.037Z
5.336545,43.585922,2187,2022-07-24T11:37:23.866Z
5.34171,43.577829,2149,2022-07-24T11:37:30.447Z
5.34511,43.572522,2141,2022-07-24T11:37:34.957Z
5.359987,43.549164,2134,2022-07-24T11:37:54.547Z
5.365644,43.540215,2126,2022-07-24T11:38:01.677Z
5.369823,43.533737,2103,2022-07-24T11:38:07.197Z
5.374422,43.526505,2073,2022-07-24T11:38:13.057Z
5.379442,43.518522,2042,2022-07-24T11:38:19.777Z
5.385001,43.509863,2012,2022-07-24T11:38:27.067Z
5.389579,43.502694,1981,2022-07-24T11:38:32.847Z
5.393712,43.496201,1951,2022-07-24T11:38:38.307Z
5.397557,43.490171,1920,2022-07-24T11:38:43.507Z
5.401058,43.484665,1890,2022-07-24T11:38:48.126Z
5.404881,43.478626,1859,2022-07-24T11:38:53.007Z
5.408216,43.473366,1829,2022-07-24T11:38:57.417Z
5.4123,43.466904,1798,2022-07-24T11:39:02.777Z
5.415802,43.461355,1768,2022-07-24T11:39:07.366Z
5.419464,43.45563,1737,2022-07-24T11:39:12.376Z
5.422711,43.450607,1707,2022-07-24T11:39:16.437Z
5.426788,43.444178,1676,2022-07-24T11:39:21.837Z
5.430123,43.438964,1646,2022-07-24T11:39:26.147Z
5.433825,43.433075,1615,2022-07-24T11:39:31.267Z
5.437147,43.427902,1585,2022-07-24T11:39:35.597Z
5.44066,43.422318,1554,2022-07-24T11:39:40.297Z
5.44438,43.416526,1524,2022-07-24T11:39:45.547Z
5.44743,43.411697,1501,2022-07-24T11:39:49.787Z
5.450461,43.406889,1494,2022-07-24T11:39:53.847Z
5.45445,43.400605,1486,2022-07-24T11:39:59.517Z
5.457395,43.395996,1478,2022-07-24T11:40:03.737Z
5.460716,43.390823,1478,2022-07-24T11:40:08.317Z
5.463399,43.386566,1478,2022-07-24T11:40:12.317Z
5.466337,43.381989,1478,2022-07-24T11:40:16.947Z
5.469295,43.377282,1478,2022-07-24T11:40:21.547Z
5.471958,43.373062,1478,2022-07-24T11:40:25.626Z
5.474592,43.368903,1478,2022-07-24T11:40:29.937Z
5.477643,43.36409,1478,2022-07-24T11:40:34.677Z
5.480517,43.359512,1478,2022-07-24T11:40:39.827Z
5.483028,43.355635,1478,2022-07-24T11:40:43.907Z
5.485644,43.352051,1478,2022-07-24T11:40:47.847Z
5.487863,43.349579,1478,2022-07-24T11:40:50.917Z
5.49029,43.347473,1478,2022-07-24T11:40:53.577Z
5.493164,43.345394,1478,2022-07-24T11:40:56.747Z
5.496238,43.343532,1478,2022-07-24T11:40:59.757Z
5.499424,43.341934,1486,2022-07-24T11:41:02.757Z
5.502745,43.340515,1486,2022-07-24T11:41:05.847Z
5.507152,43.338913,1486,2022-07-24T11:41:10.126Z
5.510821,43.337806,1486,2022-07-24T11:41:13.457Z
5.515464,43.336456,1486,2022-07-24T11:41:17.937Z
5.535998,43.330451,1486,2022-07-24T11:41:37.597Z
5.55712,43.324306,1486,2022-07-24T11:41:57.427Z
5.565406,43.321884,1486,2022-07-24T11:42:05.167Z
5.572304,43.31987,1463,2022-07-24T11:42:11.626Z
5.578766,43.318021,1433,2022-07-24T11:42:17.897Z
5.585109,43.316206,1402,2022-07-24T11:42:23.747Z
5.590955,43.314514,1372,2022-07-24T11:42:29.037Z
5.596576,43.312866,1341,2022-07-24T11:42:34.007Z
5.602308,43.311178,1311,2022-07-24T11:42:39.356Z
5.608073,43.309479,1280,2022-07-24T11:42:44.977Z
5.614275,43.307686,1250,2022-07-24T11:42:50.777Z
5.619834,43.306057,1219,2022-07-24T11:42:56.027Z
5.626243,43.304195,1189,2022-07-24T11:43:01.967Z
5.632193,43.302473,1158,2022-07-24T11:43:07.477Z
5.63736,43.300936,1128,2022-07-24T11:43:12.337Z
5.643768,43.299074,1097,2022-07-24T11:43:18.347Z
5.649591,43.297394,1067,2022-07-24T11:43:23.866Z
5.654951,43.295816,1036,2022-07-24T11:43:28.717Z
5.660836,43.294093,1013,2022-07-24T11:43:34.247Z
5.66556,43.292725,983,2022-07-24T11:43:38.777Z
5.671038,43.291114,960,2022-07-24T11:43:44.027Z
5.676163,43.289658,930,2022-07-24T11:43:49.577Z
5.68222,43.287902,899,2022-07-24T11:43:55.106Z
5.68766,43.286316,869,2022-07-24T11:44:00.597Z
5.692684,43.284876,846,2022-07-24T11:44:05.597Z
5.697392,43.283526,815,2022-07-24T11:44:10.187Z
5.703821,43.28183,785,2022-07-24T11:44:17.106Z
5.711549,43.28009,754,2022-07-24T11:44:24.907Z
5.726304,43.277161,701,2022-07-24T11:44:40.927Z
5.728847,43.276729,686,2022-07-24T11:44:43.987Z
5.729753,43.276566,686,2022-07-24T11:44:44.907Z
5.729753,43.276566,686,2022-07-24T11:44:44.907Z
