propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HEME,399184,2021-06-08,2021-06-08 14:02:39.097000+00:00,2021-06-08 14:34:29.896000+00:00,Milan Malpensa International Airport,Nice-Côte d'Azur Airport,32min,31.83,504.0,1.3,253.0,IT,FR,Milan Malpensa International Airport - Nice-Côte d'Azur Airport,LIMC,LFMN,45.617569,8.726427,43.630096,7.174392,168.0,221.0,output\F-HEME\2021-06-08\leg_2\F-HEME_baro_2021-06-08_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-06-08,2021-06-08 10:27:32.497000+00:00,2021-06-08 12:32:28.497000+00:00,Henri CoandÄƒ International Airport,Milan Malpensa International Airport,2h05min,124.93,1978.1,5.1,1368.0,RO,IT,Henri CoandÄƒ International Airport - Milan Malpensa International Airport,LROP,LIMC,44.565216,26.084355,45.627914,8.734131,76.0,160.0,output\F-HEME\2021-06-08\leg_1\F-HEME_baro_2021-06-08_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-06-06,2021-06-06 16:08:12.016000+00:00,2021-06-06 18:11:18.416000+00:00,Nice-Côte d'Azur Airport,Henri CoandÄƒ International Airport,2h03min,123.1,1949.1,5.0,1507.0,FR,RO,Nice-Côte d'Azur Airport - Henri CoandÄƒ International Airport,LFMN,LROP,43.670288,7.25845,44.565674,26.090567,726.0,65.0,output\F-HEME\2021-06-06\leg_1\F-HEME_baro_2021-06-06_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-06-05,2021-06-05 15:13:58.829000+00:00,2021-06-05 15:50:19.429000+00:00,Milano Linate Airport,Nice-Côte d'Azur Airport,36min,36.33,575.2,1.5,260.0,IT,FR,Milano Linate Airport - Nice-Côte d'Azur Airport,LIML,LFMN,45.447367,9.276815,43.640991,7.188827,147.0,88.0,output\F-HEME\2021-06-05\leg_2\F-HEME_baro_2021-06-05_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-06-05,2021-06-05 13:07:46.029000+00:00,2021-06-05 14:17:25.429000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h10min,69.65,1102.8,2.8,650.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.969727,2.442345,45.435745,9.278019,0.0,80.0,output\F-HEME\2021-06-05\leg_1\F-HEME_baro_2021-06-05_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-06-04,2021-06-04 09:02:41.011000+00:00,2021-06-04 10:07:26.911000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h05min,64.75,1025.2,2.6,648.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.448425,9.276646,48.964783,2.441289,54.0,-12.0,output\F-HEME\2021-06-04\leg_2\F-HEME_baro_2021-06-04_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-06-04,2021-06-04 06:34:32.711000+00:00,2021-06-04 07:04:32.111000+00:00,Nice-Côte d'Azur Airport,Milano Linate Airport,30min,29.98,474.7,1.2,255.0,FR,IT,Nice-Côte d'Azur Airport - Milano Linate Airport,LFMN,LIML,43.669052,7.235519,45.437498,9.27782,539.0,34.0,output\F-HEME\2021-06-04\leg_1\F-HEME_baro_2021-06-04_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-06-02,2021-06-02 12:13:56.211000+00:00,2021-06-02 13:37:20.211000+00:00,Vienna International Airport,Henri CoandÄƒ International Airport,1h23min,83.4,1320.5,3.4,832.0,AT,RO,Vienna International Airport - Henri CoandÄƒ International Airport,LOWW,LROP,48.113786,16.580693,44.566925,26.10653,122.0,46.0,output\F-HEME\2021-06-02\leg_2\F-HEME_baro_2021-06-02_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-06-02,2021-06-02 07:46:38.110000+00:00,2021-06-02 09:21:09.310000+00:00,Minsk National Airport,Vienna International Airport,1h35min,94.52,1496.6,3.8,1028.0,BY,AT,Minsk National Airport - Vienna International Airport,UMMS,LOWW,53.894485,28.048723,48.114531,16.580341,249.0,118.0,output\F-HEME\2021-06-02\leg_1\F-HEME_baro_2021-06-02_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-06-01,2021-06-01 07:10:48.237000+00:00,2021-06-01 09:52:09.937000+00:00,Nice-Côte d'Azur Airport,Minsk National Airport,2h41min,161.35,2554.7,6.6,1893.0,FR,BY,Nice-Côte d'Azur Airport - Minsk National Airport,LFMN,UMMS,43.672237,7.249472,53.910645,28.025181,703.0,198.0,output\F-HEME\2021-06-01\leg_1\F-HEME_baro_2021-06-01_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-31,2021-05-31 15:26:46.077000+00:00,2021-05-31 16:20:32.477000+00:00,Ciampino G. B. Pastine International Airport,Nice-Côte d'Azur Airport,54min,53.77,851.4,2.2,488.0,IT,FR,Ciampino G. B. Pastine International Airport - Nice-Côte d'Azur Airport,LIRA,LFMN,41.803207,12.592142,43.63678,7.182823,89.0,99.0,output\F-HEME\2021-05-31\leg_3\F-HEME_baro_2021-05-31_leg_3.csv
avion de location Valljet,F-HEME,399184,2021-05-31,2021-05-31 07:42:02.876000+00:00,2021-05-31 08:26:57.376000+00:00,Cagliari Elmas Airport,Ciampino G. B. Pastine International Airport,45min,44.9,710.9,1.8,412.0,IT,IT,Cagliari Elmas Airport - Ciampino G. B. Pastine International Airport,LIEE,LIRA,39.245682,9.061034,41.798789,12.595186,-38.0,69.0,output\F-HEME\2021-05-31\leg_2\F-HEME_baro_2021-05-31_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-31,2021-05-31 05:36:13.777000+00:00,2021-05-31 06:27:48.676000+00:00,Nice-Côte d'Azur Airport,Cagliari Elmas Airport,52min,51.57,816.5,2.1,514.0,FR,IT,Nice-Côte d'Azur Airport - Cagliari Elmas Airport,LFMN,LIEE,43.670235,7.24496,39.2501,9.055847,676.0,-46.0,output\F-HEME\2021-05-31\leg_1\F-HEME_baro_2021-05-31_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-23,2021-05-23 22:47:16.530000+00:00,2021-05-24 00:14:04.898000+00:00,Lille-Lesquin Airport,Nice-Côte d'Azur Airport,1h27min,86.8,1374.3,3.5,830.0,FR,FR,Lille-Lesquin Airport - Nice-Côte d'Azur Airport,LFQQ,LFMN,50.564392,3.082821,43.637556,7.183947,236.0,110.0,output\F-HEME\2021-05-23\leg_3\F-HEME_baro_2021-05-23_leg_3_merged.csv
avion de location Valljet,F-HEME,399184,2021-05-23,2021-05-23 14:46:53.030000+00:00,2021-05-23 16:03:30.130000+00:00,Nice-Côte d'Azur Airport,Lille-Lesquin Airport,1h17min,76.62,1213.2,3.1,827.0,FR,FR,Nice-Côte d'Azur Airport - Lille-Lesquin Airport,LFMN,LFQQ,43.670288,7.245292,50.574097,3.162111,633.0,256.0,output\F-HEME\2021-05-23\leg_2\F-HEME_baro_2021-05-23_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-23,2021-05-23 10:47:51.630000+00:00,2021-05-23 11:39:16.430000+00:00,Ciampino G. B. Pastine International Airport,Nice-Côte d'Azur Airport,51min,51.4,813.8,2.1,474.0,IT,FR,Ciampino G. B. Pastine International Airport - Nice-Côte d'Azur Airport,LIRA,LFMN,41.803848,12.591705,43.645144,7.364371,69.0,625.0,output\F-HEME\2021-05-23\leg_1\F-HEME_baro_2021-05-23_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-20,2021-05-20 08:22:21.892000+00:00,2021-05-20 09:06:53.192000+00:00,Nice-Côte d'Azur Airport,Ciampino G. B. Pastine International Airport,45min,44.52,704.9,1.8,485.0,FR,IT,Nice-Côte d'Azur Airport - Ciampino G. B. Pastine International Airport,LFMN,LIRA,43.669785,7.243439,41.802141,12.592887,645.0,65.0,output\F-HEME\2021-05-20\leg_1\F-HEME_baro_2021-05-20_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-19,2021-05-19 13:34:25.488000+00:00,2021-05-19 15:05:27.488000+00:00,Farnborough Airport,Nice-Côte d'Azur Airport,1h31min,91.03,1441.3,3.7,1039.0,GB,FR,Farnborough Airport - Nice-Côte d'Azur Airport,EGLF,LFMN,51.278549,-0.768004,43.634171,7.177777,15.0,179.0,output\F-HEME\2021-05-19\leg_1\F-HEME_baro_2021-05-19_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-17,2021-05-17 06:19:02.005000+00:00,2021-05-17 07:21:37.405000+00:00,Nice-Côte d'Azur Airport,Munich Airport,1h03min,62.58,990.9,2.5,636.0,FR,DE,Nice-Côte d'Azur Airport - Munich Airport,LFMN,EDDM,43.636857,7.191206,48.36676,11.819317,731.0,526.0,output\F-HEME\2021-05-17\leg_1\F-HEME_baro_2021-05-17_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-16,2021-05-16 16:08:54.232000+00:00,2021-05-16 17:21:09.932000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h12min,72.25,1144.0,2.9,701.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.968346,2.437375,43.656596,7.342987,373.0,614.0,output\F-HEME\2021-05-16\leg_3\F-HEME_baro_2021-05-16_leg_3.csv
avion de location Valljet,F-HEME,399184,2021-05-16,2021-05-16 14:15:20.932000+00:00,2021-05-16 15:19:51.732000+00:00,Avignon-Caumont Airport,Paris-Le Bourget Airport,1h04min,64.5,1021.2,2.6,598.0,FR,FR,Avignon-Caumont Airport - Paris-Le Bourget Airport,LFMV,LFPB,43.863968,4.913955,48.9646,2.437275,1062.0,130.0,output\F-HEME\2021-05-16\leg_2\F-HEME_baro_2021-05-16_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-16,2021-05-16 12:38:24.332000+00:00,2021-05-16 13:17:27.532000+00:00,Nice-Côte d'Azur Airport,Orange-Caritat (BA 115) Air Base,39min,39.05,618.3,1.6,192.0,FR,FR,Nice-Côte d'Azur Airport - Orange-Caritat (BA 115) Air Base,LFMN,LFMO,43.63797,7.193298,44.048658,4.867859,777.0,614.0,output\F-HEME\2021-05-16\leg_1\F-HEME_baro_2021-05-16_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-15,2021-05-15 15:03:20.461000+00:00,2021-05-15 15:40:45.961000+00:00,Geneva Cointrin International Airport,Nice-Côte d'Azur Airport,37min,37.42,592.5,1.5,297.0,CH,FR,Geneva Cointrin International Airport - Nice-Côte d'Azur Airport,LSGG,LFMN,46.235357,6.104965,43.690439,7.270791,450.0,423.0,output\F-HEME\2021-05-15\leg_2\F-HEME_baro_2021-05-15_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-15,2021-05-15 13:14:41.261000+00:00,2021-05-15 14:00:43.761000+00:00,Paris-Le Bourget Airport,Geneva Cointrin International Airport,46min,46.03,728.8,1.9,410.0,FR,CH,Paris-Le Bourget Airport - Geneva Cointrin International Airport,LFPB,LSGG,48.97197,2.450585,46.244667,6.118629,178.0,434.0,output\F-HEME\2021-05-15\leg_1\F-HEME_baro_2021-05-15_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-14,2021-05-14 12:03:53.575000+00:00,2021-05-14 16:44:26.975000+00:00,A/C in cruise,Paris-Le Bourget Airport,4h41min,280.55,4442.0,11.4,3248.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,41.420975,42.918216,48.964645,2.437979,10731.0,76.0,output\F-HEME\2021-05-14\leg_2\F-HEME_baro_2021-05-14_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-14,2021-05-14 07:06:45.175000+00:00,2021-05-14 10:10:14.975000+00:00,Perugia San Francesco d'Assisi Umbria International Airport,A/C in cruise,3h03min,183.48,2905.1,7.5,2520.0,IT,A/C in cruise,Perugia San Francesco d'Assisi Umbria International Airport - A/C in cruise,LIRZ,A/C in cruise,43.117447,12.520965,41.629028,43.217656,623.0,9902.0,output\F-HEME\2021-05-14\leg_1\F-HEME_baro_2021-05-14_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-13,2021-05-13 13:05:19.833000+00:00,2021-05-13 14:44:29.333000+00:00,Paris-Le Bourget Airport,Perugia San Francesco d'Assisi Umbria International Airport,1h39min,99.15,1569.9,4.0,1014.0,FR,IT,Paris-Le Bourget Airport - Perugia San Francesco d'Assisi Umbria International Airport,LFPB,LIRZ,48.971924,2.450374,43.123247,12.522714,120.0,408.0,output\F-HEME\2021-05-13\leg_1\F-HEME_baro_2021-05-13_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-10,2021-05-10 10:18:31.340000+00:00,2021-05-10 11:27:32.940000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h09min,69.02,1092.8,2.8,694.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.668466,7.232339,48.965133,2.447638,579.0,118.0,output\F-HEME\2021-05-10\leg_1\F-HEME_baro_2021-05-10_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-09,2021-05-09 13:23:48.798000+00:00,2021-05-09 16:56:47.498000+00:00,A/C in cruise,Nice-Côte d'Azur Airport,3h33min,212.97,3372.0,8.7,2500.0,A/C in cruise,FR,A/C in cruise - Nice-Côte d'Azur Airport,A/C in cruise,LFMN,34.430275,33.713808,43.636551,7.182823,11290.0,114.0,output\F-HEME\2021-05-09\leg_2\F-HEME_baro_2021-05-09_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-09,2021-05-09 09:10:25.399000+00:00,2021-05-09 11:20:27.498000+00:00,Catania-Fontanarossa Airport,A/C in cruise,2h10min,130.03,2058.8,5.3,1673.0,IT,A/C in cruise,Catania-Fontanarossa Airport - A/C in cruise,LICC,A/C in cruise,37.47789,15.146874,34.477705,33.361874,1171.0,11902.0,output\F-HEME\2021-05-09\leg_1\F-HEME_baro_2021-05-09_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-07,2021-05-07 14:57:23.012000+00:00,2021-05-07 17:01:38.612000+00:00,Paris-Le Bourget Airport,Sigonella Navy Air Base,2h04min,124.25,1967.3,5.0,1621.0,FR,IT,Paris-Le Bourget Airport - Sigonella Navy Air Base,LFPB,LICZ,48.972107,2.451078,37.441498,14.76843,51.0,1383.0,output\F-HEME\2021-05-07\leg_1\F-HEME_baro_2021-05-07_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-05,2021-05-05 06:56:05.590000+00:00,2021-05-05 08:48:16.389000+00:00,Krakow John Paul II International Airport,Geneva Cointrin International Airport,1h52min,112.17,1776.0,4.6,1101.0,PL,CH,Krakow John Paul II International Airport - Geneva Cointrin International Airport,EPKK,LSGG,50.078751,19.792087,46.243286,6.116638,320.0,408.0,output\F-HEME\2021-05-05\leg_1\F-HEME_baro_2021-05-05_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-04,2021-05-04 11:48:10.434000+00:00,2021-05-04 13:26:27.534000+00:00,Geneva Cointrin International Airport,Krakow John Paul II International Airport,1h38min,98.28,1556.1,4.0,1102.0,CH,PL,Geneva Cointrin International Airport - Krakow John Paul II International Airport,LSGG,EPKK,46.23555,6.105317,50.077927,19.786305,404.0,267.0,output\F-HEME\2021-05-04\leg_1\F-HEME_baro_2021-05-04_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-03,2021-05-03 13:15:28.212000+00:00,2021-05-03 13:52:16.712000+00:00,Nice-Côte d'Azur Airport,Geneva Cointrin International Airport,37min,36.8,582.7,1.5,302.0,FR,CH,Nice-Côte d'Azur Airport - Geneva Cointrin International Airport,LFMN,LSGG,43.637054,7.188444,46.242433,6.115334,585.0,351.0,output\F-HEME\2021-05-03\leg_2\F-HEME_baro_2021-05-03_leg_2.csv
avion de location Valljet,F-HEME,399184,2021-05-03,2021-05-03 08:13:24.012000+00:00,2021-05-03 09:25:07.012000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h12min,71.72,1135.6,2.9,696.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.971237,2.447909,43.634674,7.180268,21.0,164.0,output\F-HEME\2021-05-03\leg_1\F-HEME_baro_2021-05-03_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-05-01,2021-05-01 08:44:45.243000+00:00,2021-05-01 09:57:49.243000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h13min,73.07,1156.9,3.0,697.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.665619,7.269372,48.965692,2.427256,998.0,42.0,output\F-HEME\2021-05-01\leg_1\F-HEME_baro_2021-05-01_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-04-22,2021-04-22 09:47:54.278000+00:00,2021-04-22 10:58:16.478000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h10min,70.37,1114.2,2.9,695.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.964854,2.442145,43.639526,7.186783,43.0,96.0,output\F-HEME\2021-04-22\leg_1\F-HEME_baro_2021-04-22_leg_1.csv
avion de location Valljet,F-HEME,399184,2021-04-21,2021-04-21 07:25:07.457000+00:00,2021-04-21 08:44:56.357000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h20min,79.8,1263.5,3.2,696.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.670425,7.247719,48.96369,2.419811,782.0,50.0,output\F-HEME\2021-04-21\leg_1\F-HEME_baro_2021-04-21_leg_1.csv
