long,lat,elevation,time
5.61748,43.282036,3216,2022-07-24T16:56:59.300Z
5.614525,43.28302,3246,2022-07-24T16:57:01.040Z
5.610501,43.284393,3277,2022-07-24T16:57:03.440Z
5.607051,43.285492,3299,2022-07-24T16:57:05.400Z
5.603602,43.286636,3315,2022-07-24T16:57:07.470Z
5.599104,43.288041,3330,2022-07-24T16:57:09.990Z
5.594853,43.289438,3345,2022-07-24T16:57:12.540Z
5.588902,43.2913,3353,2022-07-24T16:57:15.760Z
5.580532,43.293581,3360,2022-07-24T16:57:20.090Z
5.577327,43.294279,3368,2022-07-24T16:57:21.720Z
5.574412,43.29483,3383,2022-07-24T16:57:23.160Z
5.571442,43.295304,3399,2022-07-24T16:57:24.580Z
5.56515,43.295975,3429,2022-07-24T16:57:27.410Z
5.55797,43.296328,3475,2022-07-24T16:57:30.780Z
5.548423,43.296328,3536,2022-07-24T16:57:35.110Z
5.540111,43.296204,3597,2022-07-24T16:57:39.060Z
5.531297,43.296066,3658,2022-07-24T16:57:43.070Z
5.51396,43.295816,3780,2022-07-24T16:57:50.990Z
5.498788,43.295629,3901,2022-07-24T16:57:57.760Z
5.487017,43.29549,3978,2022-07-24T16:58:02.860Z
5.468903,43.295443,4100,2022-07-24T16:58:10.870Z
5.45369,43.29538,4183,2022-07-24T16:58:17.460Z
5.44863,43.29535,4206,2022-07-24T16:58:19.710Z
5.443072,43.295304,4229,2022-07-24T16:58:22.190Z
5.438363,43.295257,4244,2022-07-24T16:58:24.110Z
5.43372,43.29521,4252,2022-07-24T16:58:26.100Z
5.423519,43.295117,4267,2022-07-24T16:58:30.440Z
5.377488,43.294647,4275,2022-07-24T16:58:50.340Z
5.361584,43.29451,4275,2022-07-24T16:58:57.140Z
5.35832,43.294466,4282,2022-07-24T16:58:58.600Z
5.354813,43.294418,4290,2022-07-24T16:58:59.970Z
5.3513,43.294373,4305,2022-07-24T16:59:01.550Z
5.349884,43.294373,4305,2022-07-24T16:59:02.260Z
5.345176,43.294326,4328,2022-07-24T16:59:04.040Z
5.340888,43.294281,4351,2022-07-24T16:59:05.960Z
5.338505,43.294279,4366,2022-07-24T16:59:06.920Z
5.33514,43.294235,4389,2022-07-24T16:59:08.430Z
5.331371,43.294189,4420,2022-07-24T16:59:09.990Z
5.317579,43.294,4542,2022-07-24T16:59:15.870Z
5.306907,43.293869,4641,2022-07-24T16:59:20.320Z
5.301223,43.293823,4679,2022-07-24T16:59:22.900Z
5.284555,43.293674,4801,2022-07-24T16:59:29.930Z
5.266244,43.293581,4923,2022-07-24T16:59:37.390Z
5.249699,43.293488,5044,2022-07-24T16:59:44.150Z
5.235688,43.293365,5166,2022-07-24T16:59:50.060Z
5.220598,43.293255,5288,2022-07-24T16:59:56.120Z
5.207392,43.293137,5403,2022-07-24T17:00:01.630Z
5.200493,43.293182,5448,2022-07-24T17:00:04.710Z
5.194048,43.293395,5494,2022-07-24T17:00:07.150Z
5.183695,43.294235,5555,2022-07-24T17:00:11.490Z
5.175411,43.295536,5601,2022-07-24T17:00:14.680Z
5.167215,43.297394,5654,2022-07-24T17:00:18.350Z
5.157953,43.300186,5715,2022-07-24T17:00:22.060Z
5.15128,43.302752,5761,2022-07-24T17:00:25.260Z
5.143198,43.306549,5822,2022-07-24T17:00:28.850Z
5.135214,43.311127,5883,2022-07-24T17:00:32.820Z
5.12898,43.315507,5944,2022-07-24T17:00:36.270Z
5.123781,43.319778,5989,2022-07-24T17:00:39.550Z
5.118125,43.32533,6066,2022-07-24T17:00:43.240Z
5.113114,43.331406,6126,2022-07-24T17:00:46.970Z
5.109026,43.337448,6187,2022-07-24T17:00:50.460Z
5.105438,43.34409,6256,2022-07-24T17:00:54.360Z
5.099317,43.357544,6378,2022-07-24T17:01:01.880Z
5.093209,43.370718,6500,2022-07-24T17:01:09.280Z
5.086605,43.384451,6622,2022-07-24T17:01:16.820Z
5.080196,43.397486,6736,2022-07-24T17:01:24.150Z
5.07261,43.412801,6858,2022-07-24T17:01:32.410Z
5.064632,43.429002,6980,2022-07-24T17:01:41.040Z
5.057111,43.44455,7102,2022-07-24T17:01:49.450Z
5.048473,43.462967,7224,2022-07-24T17:01:59.340Z
5.040567,43.480069,7346,2022-07-24T17:02:08.500Z
5.031738,43.499296,7468,2022-07-24T17:02:18.460Z
5.025787,43.513354,7559,2022-07-24T17:02:25.580Z
5.021014,43.526901,7650,2022-07-24T17:02:32.420Z
5.015847,43.544684,7772,2022-07-24T17:02:41.210Z
5.011746,43.560654,7894,2022-07-24T17:02:49.080Z
5.007722,43.578781,8016,2022-07-24T17:02:57.870Z
5.003357,43.599057,8131,2022-07-24T17:03:07.510Z
4.998845,43.618143,8252,2022-07-24T17:03:16.890Z
4.994053,43.638611,8374,2022-07-24T17:03:26.580Z
4.988905,43.660925,8496,2022-07-24T17:03:37.130Z
4.983577,43.684296,8618,2022-07-24T17:03:48.150Z
4.978084,43.708603,8733,2022-07-24T17:03:59.690Z
4.972948,43.731545,8854,2022-07-24T17:04:10.560Z
4.967717,43.754728,8976,2022-07-24T17:04:20.960Z
4.962878,43.776468,9091,2022-07-24T17:04:31.100Z
4.961897,43.780843,9106,2022-07-24T17:04:32.940Z
4.961112,43.784335,9114,2022-07-24T17:04:34.520Z
4.960262,43.788012,9129,2022-07-24T17:04:36.190Z
4.958365,43.796578,9136,2022-07-24T17:04:40.200Z
4.952918,43.820801,9144,2022-07-24T17:04:51.100Z
4.947872,43.843323,9152,2022-07-24T17:05:01.240Z
4.943975,43.860626,9152,2022-07-24T17:05:08.750Z
4.943455,43.862915,9152,2022-07-24T17:05:09.920Z
4.942605,43.866825,9159,2022-07-24T17:05:11.370Z
4.941559,43.871434,9174,2022-07-24T17:05:13.380Z
4.940462,43.876465,9190,2022-07-24T17:05:15.560Z
4.938943,43.883165,9220,2022-07-24T17:05:18.400Z
4.937396,43.890015,9266,2022-07-24T17:05:21.430Z
4.932861,43.91011,9388,2022-07-24T17:05:30.440Z
4.92848,43.929857,9502,2022-07-24T17:05:39.000Z
4.923472,43.951904,9624,2022-07-24T17:05:48.760Z
4.917915,43.976486,9738,2022-07-24T17:05:59.700Z
4.911935,44.003084,9853,2022-07-24T17:06:11.330Z
4.906481,44.027069,9975,2022-07-24T17:06:22.180Z
4.901435,44.049637,10097,2022-07-24T17:06:31.960Z
4.895878,44.07399,10218,2022-07-24T17:06:42.710Z
4.891466,44.091487,10295,2022-07-24T17:06:50.530Z
4.886627,44.106569,10371,2022-07-24T17:06:57.280Z
4.880807,44.121559,10455,2022-07-24T17:07:04.160Z
4.873156,44.13869,10554,2022-07-24T17:07:12.150Z
4.867582,44.150253,10622,2022-07-24T17:07:17.590Z
4.858576,44.169067,10744,2022-07-24T17:07:26.470Z
4.854169,44.17836,10798,2022-07-24T17:07:30.900Z
4.842747,44.202072,10919,2022-07-24T17:07:42.110Z
4.832511,44.223555,11041,2022-07-24T17:07:52.400Z
4.826549,44.236217,11102,2022-07-24T17:07:58.170Z
4.822017,44.24588,11140,2022-07-24T17:08:02.790Z
4.809658,44.272247,11240,2022-07-24T17:08:15.360Z
4.797475,44.298178,11346,2022-07-24T17:08:27.600Z
4.785484,44.323317,11453,2022-07-24T17:08:39.570Z
4.775435,44.344358,11560,2022-07-24T17:08:49.480Z
4.764784,44.366983,11681,2022-07-24T17:09:00.230Z
4.755003,44.387978,11803,2022-07-24T17:09:10.390Z
4.749167,44.401932,11880,2022-07-24T17:09:17.160Z
4.745505,44.412827,11941,2022-07-24T17:09:22.190Z
4.743682,44.419214,11963,2022-07-24T17:09:25.080Z
4.741712,44.427429,11986,2022-07-24T17:09:28.920Z
4.739227,44.441345,12024,2022-07-24T17:09:35.320Z
4.737789,44.45462,12055,2022-07-24T17:09:41.410Z
4.737117,44.470096,12108,2022-07-24T17:09:48.370Z
4.737462,44.484512,12146,2022-07-24T17:09:54.900Z
4.738725,44.498213,12177,2022-07-24T17:10:01.110Z
4.739596,44.50622,12184,2022-07-24T17:10:04.750Z
4.744955,44.549654,12192,2022-07-24T17:10:24.380Z
4.750448,44.593227,12192,2022-07-24T17:10:44.310Z
4.756034,44.636993,12192,2022-07-24T17:11:03.960Z
4.761501,44.679814,12192,2022-07-24T17:11:23.300Z
4.767196,44.724038,12200,2022-07-24T17:11:43.270Z
4.772906,44.768417,12192,2022-07-24T17:12:03.230Z
4.778791,44.813416,12192,2022-07-24T17:12:23.070Z
4.784546,44.858231,12192,2022-07-24T17:12:42.960Z
4.790301,44.903,12192,2022-07-24T17:13:02.440Z
4.796135,44.948001,12192,2022-07-24T17:13:22.280Z
4.801963,44.99339,12192,2022-07-24T17:13:42.160Z
4.807523,45.037847,12192,2022-07-24T17:14:02.030Z
4.813218,45.083422,12192,2022-07-24T17:14:21.970Z
4.818813,45.128586,12192,2022-07-24T17:14:41.880Z
4.824338,45.172802,12192,2022-07-24T17:15:01.440Z
4.830032,45.218051,12192,2022-07-24T17:15:21.410Z
4.835659,45.262741,12192,2022-07-24T17:15:40.980Z
4.841309,45.3078,12192,2022-07-24T17:16:00.880Z
4.846913,45.352028,12192,2022-07-24T17:16:20.350Z
4.852541,45.396439,12192,2022-07-24T17:16:39.870Z
4.85818,45.441422,12192,2022-07-24T17:16:59.620Z
4.863739,45.486008,12192,2022-07-24T17:17:19.310Z
4.869355,45.530183,12192,2022-07-24T17:17:38.830Z
4.875046,45.575013,12192,2022-07-24T17:17:58.440Z
4.880745,45.619703,12192,2022-07-24T17:18:18.050Z
4.886444,45.664487,12192,2022-07-24T17:18:37.810Z
4.892199,45.709534,12192,2022-07-24T17:18:57.480Z
4.89796,45.754211,12192,2022-07-24T17:19:17.140Z
4.903679,45.799395,12192,2022-07-24T17:19:36.960Z
4.909415,45.84375,12192,2022-07-24T17:19:56.530Z
4.915243,45.88916,12192,2022-07-24T17:20:16.420Z
4.920914,45.933279,12192,2022-07-24T17:20:35.940Z
4.926631,45.977783,12192,2022-07-24T17:20:55.520Z
4.930664,46.010789,12192,2022-07-24T17:21:10.100Z
4.931282,46.024382,12192,2022-07-24T17:21:16.000Z
4.930939,46.035275,12192,2022-07-24T17:21:20.890Z
4.929311,46.049377,12192,2022-07-24T17:21:27.120Z
4.926544,46.063951,12192,2022-07-24T17:21:33.570Z
4.923215,46.076752,12192,2022-07-24T17:21:39.500Z
4.918373,46.091278,12192,2022-07-24T17:21:46.130Z
4.912743,46.104871,12192,2022-07-24T17:21:52.480Z
4.906219,46.118371,12192,2022-07-24T17:21:58.890Z
4.885139,46.159616,12192,2022-07-24T17:22:18.540Z
4.864128,46.200536,12184,2022-07-24T17:22:38.070Z
4.842559,46.24205,12184,2022-07-24T17:22:57.950Z
4.821189,46.28302,12192,2022-07-24T17:23:17.470Z
4.799753,46.324081,12192,2022-07-24T17:23:37.000Z
4.778435,46.365005,12192,2022-07-24T17:23:56.640Z
4.756678,46.406616,12192,2022-07-24T17:24:16.530Z
4.734572,46.44873,12192,2022-07-24T17:24:36.460Z
4.713135,46.489579,12192,2022-07-24T17:24:56.020Z
4.691296,46.531219,12192,2022-07-24T17:25:15.690Z
4.669524,46.57251,12192,2022-07-24T17:25:35.430Z
4.647887,46.613571,12192,2022-07-24T17:25:55.000Z
4.625862,46.655258,12192,2022-07-24T17:26:14.930Z
4.603807,46.69693,12192,2022-07-24T17:26:34.620Z
4.582054,46.737888,12192,2022-07-24T17:26:54.200Z
4.559929,46.779602,12192,2022-07-24T17:27:14.010Z
4.53809,46.820709,12192,2022-07-24T17:27:33.440Z
4.535411,46.825745,12184,2022-07-24T17:27:35.970Z
4.532731,46.830826,12177,2022-07-24T17:27:38.360Z
4.530922,46.834259,12162,2022-07-24T17:27:39.930Z
4.528578,46.838562,12139,2022-07-24T17:27:42.110Z
4.525563,46.844376,12108,2022-07-24T17:27:44.630Z
4.515247,46.863647,11986,2022-07-24T17:27:53.990Z
4.505424,46.882141,11864,2022-07-24T17:28:02.770Z
4.495521,46.900449,11750,2022-07-24T17:28:11.500Z
4.485374,46.919312,11636,2022-07-24T17:28:20.450Z
4.475591,46.93769,11514,2022-07-24T17:28:29.140Z
4.465736,46.956116,11392,2022-07-24T17:28:37.750Z
4.454956,46.976282,11270,2022-07-24T17:28:47.090Z
4.444744,46.995369,11148,2022-07-24T17:28:56.000Z
4.434219,47.014984,11026,2022-07-24T17:29:05.140Z
4.42418,47.033635,10904,2022-07-24T17:29:13.580Z
4.414101,47.052429,10782,2022-07-24T17:29:22.250Z
4.403732,47.071655,10660,2022-07-24T17:29:31.040Z
4.393845,47.090149,10538,2022-07-24T17:29:39.420Z
4.38382,47.10878,10417,2022-07-24T17:29:48.100Z
4.373685,47.12767,10295,2022-07-24T17:29:56.620Z
4.362396,47.148514,10173,2022-07-24T17:30:06.110Z
4.352371,47.167145,10051,2022-07-24T17:30:14.510Z
4.341316,47.187744,9929,2022-07-24T17:30:23.850Z
4.330879,47.207016,9807,2022-07-24T17:30:32.430Z
4.320374,47.226471,9685,2022-07-24T17:30:41.380Z
4.309951,47.245633,9563,2022-07-24T17:30:50.000Z
4.299528,47.264953,9441,2022-07-24T17:30:58.710Z
4.288788,47.284882,9319,2022-07-24T17:31:07.770Z
4.278471,47.30387,9197,2022-07-24T17:31:16.460Z
4.267836,47.323469,9075,2022-07-24T17:31:25.180Z
4.257273,47.342881,8954,2022-07-24T17:31:33.950Z
4.246498,47.362619,8832,2022-07-24T17:31:42.940Z
4.235229,47.383381,8710,2022-07-24T17:31:52.140Z
4.224314,47.403399,8588,2022-07-24T17:32:01.010Z
4.214172,47.422066,8473,2022-07-24T17:32:09.180Z
4.20389,47.440967,8352,2022-07-24T17:32:17.660Z
4.194717,47.457733,8230,2022-07-24T17:32:25.190Z
4.185448,47.474625,8108,2022-07-24T17:32:32.610Z
4.177071,47.48996,7986,2022-07-24T17:32:39.590Z
4.167595,47.507217,7864,2022-07-24T17:32:47.190Z
4.159218,47.522644,7750,2022-07-24T17:32:53.990Z
4.151001,47.537609,7628,2022-07-24T17:33:00.510Z
4.1437,47.550888,7513,2022-07-24T17:33:06.350Z
4.136,47.564982,7391,2022-07-24T17:33:12.570Z
4.128799,47.578079,7277,2022-07-24T17:33:18.430Z
4.120903,47.59259,7155,2022-07-24T17:33:24.930Z
4.11335,47.606369,7041,2022-07-24T17:33:31.190Z
4.106689,47.618546,6927,2022-07-24T17:33:36.910Z
4.103806,47.623672,6896,2022-07-24T17:33:39.260Z
4.094731,47.64021,6789,2022-07-24T17:33:47.100Z
4.084167,47.659343,6668,2022-07-24T17:33:56.370Z
4.072975,47.679611,6546,2022-07-24T17:34:06.160Z
4.062547,47.698587,6424,2022-07-24T17:34:15.510Z
4.051483,47.718613,6302,2022-07-24T17:34:25.420Z
4.040909,47.737747,6180,2022-07-24T17:34:35.020Z
4.038039,47.742904,6149,2022-07-24T17:34:37.500Z
4.025047,47.766495,6035,2022-07-24T17:34:49.330Z
4.012968,47.788339,5921,2022-07-24T17:35:00.230Z
4.001066,47.809753,5806,2022-07-24T17:35:11.130Z
3.990715,47.828522,5715,2022-07-24T17:35:20.620Z
3.980642,47.845133,5639,2022-07-24T17:35:29.210Z
3.968674,47.863037,5555,2022-07-24T17:35:38.660Z
3.952472,47.885866,5441,2022-07-24T17:35:50.800Z
3.937331,47.908025,5326,2022-07-24T17:36:02.460Z
3.921913,47.931152,5220,2022-07-24T17:36:14.690Z
3.90715,47.953079,5105,2022-07-24T17:36:26.320Z
3.891769,47.975555,4999,2022-07-24T17:36:38.280Z
3.876457,47.997849,4884,2022-07-24T17:36:50.290Z
3.860779,48.020589,4770,2022-07-24T17:37:02.610Z
3.845421,48.042892,4663,2022-07-24T17:37:14.880Z
3.835567,48.057179,4587,2022-07-24T17:37:22.740Z
3.825165,48.072235,4519,2022-07-24T17:37:31.080Z
3.81627,48.08497,4450,2022-07-24T17:37:38.550Z
3.805918,48.09982,4374,2022-07-24T17:37:47.310Z
3.794016,48.116998,4290,2022-07-24T17:37:57.810Z
3.784649,48.130545,4221,2022-07-24T17:38:06.250Z
3.771057,48.15019,4130,2022-07-24T17:38:18.580Z
3.757902,48.16909,4031,2022-07-24T17:38:30.860Z
3.744648,48.187958,3940,2022-07-24T17:38:43.610Z
3.731267,48.207047,3840,2022-07-24T17:38:56.670Z
3.717932,48.226117,3749,2022-07-24T17:39:10.200Z
3.706829,48.241974,3673,2022-07-24T17:39:21.580Z
3.699576,48.252319,3620,2022-07-24T17:39:29.350Z
3.692635,48.262288,3566,2022-07-24T17:39:36.750Z
3.68535,48.272644,3513,2022-07-24T17:39:44.530Z
3.67718,48.284271,3459,2022-07-24T17:39:53.350Z
3.669927,48.294617,3406,2022-07-24T17:40:01.430Z
3.662814,48.304825,3353,2022-07-24T17:40:09.540Z
3.654715,48.31636,3299,2022-07-24T17:40:18.530Z
3.647672,48.32634,3246,2022-07-24T17:40:26.550Z
3.640089,48.337144,3193,2022-07-24T17:40:35.330Z
3.632788,48.347618,3139,2022-07-24T17:40:43.670Z
3.624693,48.359116,3086,2022-07-24T17:40:52.660Z
3.617812,48.368958,3033,2022-07-24T17:41:00.790Z
3.609995,48.380081,2979,2022-07-24T17:41:09.640Z
3.601896,48.391571,2926,2022-07-24T17:41:18.980Z
3.595059,48.4012,2873,2022-07-24T17:41:26.530Z
3.587759,48.411627,2827,2022-07-24T17:41:34.950Z
3.580627,48.421738,2774,2022-07-24T17:41:43.250Z
3.573231,48.432296,2720,2022-07-24T17:41:51.680Z
3.565931,48.442585,2667,2022-07-24T17:42:00.180Z
3.556968,48.45534,2606,2022-07-24T17:42:10.480Z
3.54957,48.465866,2553,2022-07-24T17:42:19.060Z
3.542151,48.476428,2499,2022-07-24T17:42:27.670Z
3.534851,48.486763,2454,2022-07-24T17:42:36.200Z
3.52802,48.496307,2400,2022-07-24T17:42:44.010Z
3.52054,48.506873,2347,2022-07-24T17:42:52.640Z
3.51316,48.517319,2294,2022-07-24T17:43:01.120Z
3.505723,48.527822,2240,2022-07-24T17:43:09.790Z
3.499435,48.536527,2202,2022-07-24T17:43:17.120Z
3.494779,48.541855,2172,2022-07-24T17:43:21.630Z
3.489849,48.546661,2149,2022-07-24T17:43:26.040Z
3.484328,48.55147,2141,2022-07-24T17:43:30.600Z
3.477384,48.556824,2134,2022-07-24T17:43:36.050Z
3.469778,48.562088,2134,2022-07-24T17:43:41.640Z
3.454989,48.571426,2134,2022-07-24T17:43:52.120Z
3.427807,48.588479,2134,2022-07-24T17:44:11.160Z
3.403508,48.60379,2134,2022-07-24T17:44:28.060Z
3.399283,48.606903,2134,2022-07-24T17:44:31.270Z
3.393619,48.611616,2134,2022-07-24T17:44:35.960Z
3.38886,48.616196,2134,2022-07-24T17:44:40.180Z
3.384223,48.621438,2134,2022-07-24T17:44:44.640Z
3.379958,48.627164,2134,2022-07-24T17:44:49.650Z
3.376042,48.633408,2134,2022-07-24T17:44:54.590Z
3.362033,48.657982,2134,2022-07-24T17:45:14.410Z
3.348365,48.681839,2134,2022-07-24T17:45:33.470Z
3.342238,48.692642,2111,2022-07-24T17:45:42.160Z
3.336463,48.702026,2088,2022-07-24T17:45:49.650Z
3.330407,48.710678,2073,2022-07-24T17:45:56.900Z
3.322858,48.720362,2050,2022-07-24T17:46:05.190Z
3.315195,48.729309,2035,2022-07-24T17:46:13.030Z
3.306462,48.73938,2012,2022-07-24T17:46:21.670Z
3.297922,48.749271,1989,2022-07-24T17:46:30.350Z
3.290969,48.757278,1958,2022-07-24T17:46:37.290Z
3.283972,48.765285,1928,2022-07-24T17:46:44.500Z
3.278081,48.772064,1897,2022-07-24T17:46:50.340Z
3.27342,48.777342,1867,2022-07-24T17:46:54.860Z
3.268926,48.782501,1836,2022-07-24T17:46:59.380Z
3.263644,48.788498,1806,2022-07-24T17:47:04.630Z
3.25808,48.794907,1775,2022-07-24T17:47:10.160Z
3.253832,48.799687,1745,2022-07-24T17:47:14.520Z
3.247833,48.80653,1715,2022-07-24T17:47:20.360Z
3.243497,48.811558,1684,2022-07-24T17:47:24.760Z
3.238292,48.817516,1654,2022-07-24T17:47:30.080Z
3.233854,48.822693,1623,2022-07-24T17:47:34.570Z
3.229065,48.82814,1593,2022-07-24T17:47:39.450Z
3.223853,48.834091,1562,2022-07-24T17:47:45.020Z
3.220614,48.837708,1532,2022-07-24T17:47:47.790Z
3.217797,48.840912,1501,2022-07-24T17:47:50.790Z
3.214585,48.84433,1471,2022-07-24T17:47:54.200Z
3.211983,48.846937,1448,2022-07-24T17:47:56.250Z
3.209164,48.849498,1417,2022-07-24T17:47:58.560Z
3.206388,48.851898,1387,2022-07-24T17:48:00.820Z
3.202515,48.854991,1356,2022-07-24T17:48:03.830Z
3.198712,48.857895,1326,2022-07-24T17:48:06.840Z
3.195287,48.860484,1295,2022-07-24T17:48:09.290Z
3.191176,48.863434,1265,2022-07-24T17:48:12.270Z
3.187373,48.866135,1234,2022-07-24T17:48:15.130Z
3.183007,48.869293,1204,2022-07-24T17:48:18.210Z
3.179386,48.871796,1173,2022-07-24T17:48:20.880Z
3.175555,48.874543,1143,2022-07-24T17:48:23.780Z
3.171724,48.877243,1113,2022-07-24T17:48:26.500Z
3.167315,48.880408,1082,2022-07-24T17:48:29.810Z
3.163484,48.883108,1052,2022-07-24T17:48:32.620Z
3.159907,48.885681,1021,2022-07-24T17:48:35.090Z
3.15575,48.888695,991,2022-07-24T17:48:38.230Z
3.152161,48.891266,960,2022-07-24T17:48:40.850Z
3.149318,48.89335,945,2022-07-24T17:48:42.890Z
3.146315,48.895477,937,2022-07-24T17:48:45.160Z
3.143639,48.8974,930,2022-07-24T17:48:47.180Z
3.139126,48.900659,914,2022-07-24T17:48:50.620Z
3.1332,48.904941,914,2022-07-24T17:48:55.060Z
3.12885,48.908112,914,2022-07-24T17:48:58.530Z
3.124977,48.91095,914,2022-07-24T17:49:01.710Z
3.100241,48.92873,907,2022-07-24T17:49:21.040Z
3.074552,48.947067,914,2022-07-24T17:49:40.760Z
3.052392,48.962759,914,2022-07-24T17:49:57.770Z
3.046899,48.966251,914,2022-07-24T17:50:01.820Z
3.042129,48.968718,914,2022-07-24T17:50:04.990Z
3.037368,48.970734,914,2022-07-24T17:50:07.870Z
3.031945,48.972565,914,2022-07-24T17:50:11.220Z
3.02695,48.974025,914,2022-07-24T17:50:14.340Z
3.018494,48.976227,914,2022-07-24T17:50:19.200Z
3.012205,48.977796,914,2022-07-24T17:50:23.080Z
3.005465,48.979477,914,2022-07-24T17:50:27.150Z
2.999918,48.980868,914,2022-07-24T17:50:30.850Z
2.992473,48.98273,914,2022-07-24T17:50:35.510Z
2.973703,48.98735,914,2022-07-24T17:50:47.720Z
2.967826,48.988549,914,2022-07-24T17:50:51.550Z
2.960956,48.989502,914,2022-07-24T17:50:55.690Z
2.954238,48.990039,914,2022-07-24T17:50:59.700Z
2.947928,48.99028,914,2022-07-24T17:51:03.700Z
2.938631,48.99028,914,2022-07-24T17:51:09.350Z
2.923592,48.989899,914,2022-07-24T17:51:18.250Z
2.897066,48.988735,914,2022-07-24T17:51:34.250Z
2.864757,48.987199,914,2022-07-24T17:51:53.970Z
2.832955,48.98557,914,2022-07-24T17:52:13.480Z
2.817849,48.984825,914,2022-07-24T17:52:22.670Z
2.785396,48.983103,914,2022-07-24T17:52:42.430Z
2.753448,48.98138,914,2022-07-24T17:53:01.830Z
2.72208,48.979751,914,2022-07-24T17:53:21.120Z
2.689121,48.978028,907,2022-07-24T17:53:41.080Z
2.6751,48.977325,884,2022-07-24T17:53:49.710Z
2.663551,48.976685,853,2022-07-24T17:53:56.860Z
2.651897,48.976073,823,2022-07-24T17:54:04.430Z
2.642071,48.97554,792,2022-07-24T17:54:10.540Z
2.632212,48.975037,762,2022-07-24T17:54:16.960Z
2.624817,48.97467,732,2022-07-24T17:54:21.770Z
2.616625,48.974258,701,2022-07-24T17:54:27.240Z
2.609183,48.973846,671,2022-07-24T17:54:32.290Z
2.601736,48.97342,640,2022-07-24T17:54:37.120Z
2.594252,48.973022,610,2022-07-24T17:54:42.330Z
2.584252,48.972519,587,2022-07-24T17:54:48.970Z
2.578751,48.972209,572,2022-07-24T17:54:53.000Z
2.571885,48.971837,572,2022-07-24T17:54:57.890Z
2.568406,48.971649,572,2022-07-24T17:55:00.220Z
2.564368,48.971418,564,2022-07-24T17:55:03.510Z
