long,lat,elevation,time
5.618758,41.765991,13716,2022-07-21T20:20:42.830Z
5.611075,41.809496,13708,2022-07-21T20:21:02.670Z
5.603277,41.85347,13716,2022-07-21T20:21:22.320Z
5.595911,41.895081,13708,2022-07-21T20:21:41.230Z
5.588108,41.938934,13716,2022-07-21T20:22:01.060Z
5.580288,41.983089,13708,2022-07-21T20:22:20.980Z
5.573377,42.021011,13716,2022-07-21T20:22:38.230Z
5.569238,42.038393,13716,2022-07-21T20:22:45.930Z
5.557459,42.081573,13716,2022-07-21T20:23:05.680Z
5.545413,42.124748,13716,2022-07-21T20:23:25.310Z
5.533213,42.168134,13708,2022-07-21T20:23:45.180Z
5.520942,42.211807,13716,2022-07-21T20:24:05.050Z
5.508832,42.254883,13708,2022-07-21T20:24:24.610Z
5.496741,42.297689,13716,2022-07-21T20:24:44.040Z
5.484605,42.34075,13716,2022-07-21T20:25:03.710Z
5.472253,42.384521,13716,2022-07-21T20:25:23.580Z
5.459768,42.428513,13716,2022-07-21T20:25:43.510Z
5.447558,42.471422,13716,2022-07-21T20:26:03.020Z
5.435166,42.514995,13716,2022-07-21T20:26:23.020Z
5.422519,42.559545,13708,2022-07-21T20:26:42.930Z
5.41008,42.602966,13716,2022-07-21T20:27:02.850Z
5.397545,42.646924,13716,2022-07-21T20:27:22.790Z
5.384962,42.691056,13716,2022-07-21T20:27:42.620Z
5.372698,42.733884,13716,2022-07-21T20:28:02.560Z
5.359731,42.7789,13708,2022-07-21T20:28:22.440Z
5.354274,42.79953,13716,2022-07-21T20:28:31.830Z
5.351428,42.81427,13708,2022-07-21T20:28:38.400Z
5.349384,42.830475,13716,2022-07-21T20:28:45.490Z
5.345871,42.872406,13716,2022-07-21T20:29:04.120Z
5.34256,42.917299,13708,2022-07-21T20:29:24.000Z
5.339419,42.961304,13716,2022-07-21T20:29:43.520Z
5.336226,43.005524,13716,2022-07-21T20:30:03.160Z
5.332968,43.050613,13716,2022-07-21T20:30:23.110Z
5.329774,43.095245,13708,2022-07-21T20:30:42.910Z
5.326538,43.140098,13716,2022-07-21T20:31:02.730Z
5.323268,43.185208,13708,2022-07-21T20:31:22.700Z
5.320129,43.229187,13716,2022-07-21T20:31:42.360Z
5.31686,43.274076,13716,2022-07-21T20:32:02.150Z
5.313678,43.318542,13708,2022-07-21T20:32:21.830Z
5.310451,43.363037,13716,2022-07-21T20:32:41.570Z
5.307291,43.407074,13716,2022-07-21T20:33:01.010Z
5.304097,43.451385,13716,2022-07-21T20:33:20.740Z
5.300903,43.496155,13708,2022-07-21T20:33:40.620Z
5.297646,43.540924,13708,2022-07-21T20:34:00.220Z
5.294429,43.58551,13716,2022-07-21T20:34:19.910Z
5.291258,43.629593,13716,2022-07-21T20:34:39.450Z
5.288001,43.673904,13716,2022-07-21T20:34:59.030Z
5.284807,43.718216,13708,2022-07-21T20:35:18.650Z
5.281549,43.762985,13716,2022-07-21T20:35:38.400Z
5.278292,43.807297,13708,2022-07-21T20:35:58.020Z
5.275007,43.852348,13716,2022-07-21T20:36:17.920Z
5.271713,43.897476,13716,2022-07-21T20:36:37.820Z
5.268402,43.942566,13716,2022-07-21T20:36:57.700Z
5.265134,43.987244,13708,2022-07-21T20:37:17.490Z
5.261863,44.0319,13716,2022-07-21T20:37:37.160Z
5.258593,44.075892,13716,2022-07-21T20:37:56.560Z
5.255361,44.120087,13716,2022-07-21T20:38:16.060Z
5.251988,44.165179,13716,2022-07-21T20:38:35.940Z
5.248718,44.209396,13708,2022-07-21T20:38:55.500Z
5.245383,44.254303,13716,2022-07-21T20:39:15.320Z
5.242086,44.299063,13708,2022-07-21T20:39:35.040Z
5.238804,44.343613,13716,2022-07-21T20:39:54.630Z
5.235443,44.388885,13716,2022-07-21T20:40:14.410Z
5.232108,44.433426,13708,2022-07-21T20:40:34.040Z
5.228755,44.478755,13708,2022-07-21T20:40:54.030Z
5.225372,44.523605,13716,2022-07-21T20:41:13.640Z
5.222037,44.568329,13708,2022-07-21T20:41:33.190Z
5.218702,44.613007,13716,2022-07-21T20:41:52.950Z
5.215302,44.6586,13708,2022-07-21T20:42:12.870Z
5.213405,44.692383,13716,2022-07-21T20:42:27.670Z
5.211606,44.737306,13716,2022-07-21T20:42:47.320Z
5.209678,44.781738,13716,2022-07-21T20:43:06.860Z
5.207654,44.827152,13716,2022-07-21T20:43:26.790Z
5.205644,44.872726,13716,2022-07-21T20:43:46.780Z
5.203634,44.918208,13708,2022-07-21T20:44:06.730Z
5.201699,44.962326,13716,2022-07-21T20:44:26.200Z
5.199682,45.007216,13708,2022-07-21T20:44:46.120Z
5.197739,45.051301,13716,2022-07-21T20:45:05.710Z
5.195796,45.095339,13716,2022-07-21T20:45:25.400Z
5.193854,45.139843,13716,2022-07-21T20:45:45.170Z
5.191844,45.184905,13708,2022-07-21T20:46:05.130Z
5.189901,45.230201,13716,2022-07-21T20:46:25.110Z
5.187966,45.274887,13716,2022-07-21T20:46:44.890Z
5.186083,45.319535,13708,2022-07-21T20:47:04.590Z
5.184043,45.364471,13716,2022-07-21T20:47:24.500Z
5.182081,45.408508,13716,2022-07-21T20:47:44.090Z
5.180119,45.452499,13716,2022-07-21T20:48:03.700Z
5.178157,45.497406,13708,2022-07-21T20:48:23.620Z
5.17613,45.54158,13708,2022-07-21T20:48:43.480Z
5.175632,45.552429,13701,2022-07-21T20:48:48.050Z
5.174561,45.578412,13663,2022-07-21T20:48:59.540Z
5.173154,45.611526,13579,2022-07-21T20:49:14.290Z
5.171613,45.645081,13495,2022-07-21T20:49:29.250Z
5.170139,45.677765,13411,2022-07-21T20:49:43.820Z
5.168587,45.712622,13327,2022-07-21T20:49:59.370Z
5.167076,45.746279,13244,2022-07-21T20:50:14.310Z
5.165986,45.772476,13137,2022-07-21T20:50:26.040Z
5.164879,45.796835,13023,2022-07-21T20:50:36.960Z
5.163842,45.821182,12901,2022-07-21T20:50:47.830Z
5.162636,45.846771,12786,2022-07-21T20:50:59.230Z
5.161498,45.871719,12664,2022-07-21T20:51:10.280Z
5.160347,45.897481,12550,2022-07-21T20:51:21.550Z
5.159153,45.923264,12436,2022-07-21T20:51:32.840Z
5.158081,45.947943,12314,2022-07-21T20:51:43.760Z
5.157051,45.97229,12192,2022-07-21T20:51:54.580Z
5.15587,45.99733,12078,2022-07-21T20:52:05.640Z
5.154785,46.021961,11956,2022-07-21T20:52:16.600Z
5.15366,46.047043,11834,2022-07-21T20:52:27.650Z
5.152588,46.071533,11712,2022-07-21T20:52:38.460Z
5.151627,46.09179,11628,2022-07-21T20:52:47.400Z
5.151352,46.098633,11605,2022-07-21T20:52:50.380Z
5.15098,46.106644,11590,2022-07-21T20:52:53.910Z
5.150803,46.111481,11590,2022-07-21T20:52:56.040Z
5.14888,46.149421,11582,2022-07-21T20:53:12.280Z
5.147301,46.164784,11582,2022-07-21T20:53:19.020Z
5.144554,46.180518,11575,2022-07-21T20:53:25.770Z
5.140597,46.196365,11575,2022-07-21T20:53:32.670Z
5.135639,46.2117,11575,2022-07-21T20:53:39.460Z
5.129929,46.226186,11582,2022-07-21T20:53:45.940Z
5.122925,46.241083,11582,2022-07-21T20:53:52.760Z
5.11496,46.2557,11582,2022-07-21T20:53:59.560Z
5.100068,46.279953,11582,2022-07-21T20:54:11.080Z
5.074036,46.320827,11582,2022-07-21T20:54:30.590Z
5.047531,46.362212,11582,2022-07-21T20:54:50.330Z
5.021154,46.403366,11575,2022-07-21T20:55:10.120Z
4.994291,46.445114,11582,2022-07-21T20:55:30.010Z
4.967468,46.486646,11582,2022-07-21T20:55:49.910Z
4.940689,46.528031,11582,2022-07-21T20:56:09.710Z
4.914238,46.568893,11582,2022-07-21T20:56:29.280Z
4.887405,46.610195,11582,2022-07-21T20:56:49.030Z
4.860695,46.651394,11582,2022-07-21T20:57:08.600Z
4.833847,46.692546,11582,2022-07-21T20:57:28.180Z
4.80645,46.734443,11582,2022-07-21T20:57:48.150Z
4.779656,46.775299,11582,2022-07-21T20:58:07.670Z
4.752458,46.816727,11582,2022-07-21T20:58:27.530Z
4.725059,46.858566,11582,2022-07-21T20:58:47.490Z
4.709427,46.882233,11560,2022-07-21T20:58:58.870Z
4.70565,46.888046,11544,2022-07-21T20:59:01.610Z
4.686081,46.917755,11453,2022-07-21T20:59:16.100Z
4.666091,46.948025,11361,2022-07-21T20:59:30.770Z
4.645363,46.97937,11278,2022-07-21T20:59:45.910Z
4.625519,47.009354,11186,2022-07-21T21:00:00.330Z
4.604919,47.040482,11095,2022-07-21T21:00:15.300Z
4.584595,47.07106,11011,2022-07-21T21:00:30.030Z
4.56427,47.101685,10927,2022-07-21T21:00:44.870Z
4.544769,47.131027,10836,2022-07-21T21:00:59.070Z
4.524325,47.161746,10744,2022-07-21T21:01:13.970Z
4.504324,47.191726,10660,2022-07-21T21:01:28.660Z
4.484276,47.221893,10569,2022-07-21T21:01:43.290Z
4.469513,47.244003,10485,2022-07-21T21:01:54.060Z
4.461617,47.255859,10424,2022-07-21T21:01:59.920Z
4.447678,47.276733,10302,2022-07-21T21:02:10.110Z
4.435167,47.295398,10180,2022-07-21T21:02:19.230Z
4.421242,47.316193,10058,2022-07-21T21:02:29.250Z
4.40918,47.334129,9944,2022-07-21T21:02:38.070Z
4.396729,47.352631,9822,2022-07-21T21:02:46.930Z
4.384038,47.371557,9700,2022-07-21T21:02:56.010Z
4.371391,47.39035,9578,2022-07-21T21:03:05.100Z
4.358963,47.40889,9456,2022-07-21T21:03:14.100Z
4.345161,47.429398,9335,2022-07-21T21:03:24.060Z
4.332527,47.448166,9213,2022-07-21T21:03:33.290Z
4.320236,47.466431,9091,2022-07-21T21:03:42.250Z
4.307465,47.48497,8969,2022-07-21T21:03:51.470Z
4.292564,47.505112,8847,2022-07-21T21:04:01.680Z
4.277555,47.524854,8725,2022-07-21T21:04:11.730Z
4.261803,47.54567,8603,2022-07-21T21:04:22.460Z
4.24752,47.564667,8481,2022-07-21T21:04:32.330Z
4.232624,47.584487,8359,2022-07-21T21:04:42.650Z
4.218063,47.603851,8237,2022-07-21T21:04:52.710Z
4.204056,47.622574,8115,2022-07-21T21:05:02.470Z
4.189594,47.641793,7993,2022-07-21T21:05:12.570Z
4.176284,47.659529,7871,2022-07-21T21:05:22.020Z
4.162033,47.678467,7750,2022-07-21T21:05:32.110Z
4.147198,47.698075,7628,2022-07-21T21:05:42.630Z
4.132507,47.717514,7506,2022-07-21T21:05:52.950Z
4.118294,47.736191,7384,2022-07-21T21:06:02.720Z
4.104591,47.75431,7262,2022-07-21T21:06:12.220Z
4.090365,47.773256,7140,2022-07-21T21:06:22.380Z
4.075378,47.792953,7018,2022-07-21T21:06:32.730Z
4.060959,47.811951,6896,2022-07-21T21:06:42.990Z
4.047335,47.829864,6774,2022-07-21T21:06:52.610Z
4.032546,47.849323,6652,2022-07-21T21:07:03.190Z
4.01873,47.867386,6538,2022-07-21T21:07:13.050Z
4.00486,47.885559,6416,2022-07-21T21:07:23.040Z
3.990079,47.904906,6294,2022-07-21T21:07:33.800Z
3.975854,47.92362,6172,2022-07-21T21:07:44.180Z
3.961464,47.942368,6050,2022-07-21T21:07:54.760Z
3.946909,47.961421,5928,2022-07-21T21:08:05.370Z
3.932076,47.980728,5806,2022-07-21T21:08:16.230Z
3.917725,47.999451,5685,2022-07-21T21:08:26.880Z
3.903316,48.018261,5563,2022-07-21T21:08:37.600Z
3.88909,48.036789,5441,2022-07-21T21:08:48.220Z
3.874741,48.055435,5326,2022-07-21T21:08:58.890Z
3.86039,48.074112,5204,2022-07-21T21:09:09.710Z
3.846412,48.092186,5083,2022-07-21T21:09:20.230Z
3.832031,48.11087,4961,2022-07-21T21:09:31.200Z
3.817749,48.129381,4846,2022-07-21T21:09:42.080Z
3.803453,48.147909,4724,2022-07-21T21:09:53.050Z
3.78956,48.165878,4610,2022-07-21T21:10:03.830Z
3.778945,48.179718,4519,2022-07-21T21:10:12.260Z
3.770479,48.190644,4450,2022-07-21T21:10:19.180Z
3.759203,48.205215,4359,2022-07-21T21:10:28.650Z
3.747928,48.219739,4260,2022-07-21T21:10:38.180Z
3.735207,48.236265,4161,2022-07-21T21:10:49.510Z
3.722675,48.252502,4054,2022-07-21T21:11:00.750Z
3.71533,48.261915,3993,2022-07-21T21:11:07.410Z
3.714787,48.262619,3985,2022-07-21T21:11:07.900Z
3.714154,48.263443,3978,2022-07-21T21:11:08.520Z
3.713027,48.264816,3970,2022-07-21T21:11:09.570Z
3.711789,48.266291,3962,2022-07-21T21:11:10.650Z
3.707524,48.271133,3932,2022-07-21T21:11:14.320Z
3.706802,48.271877,3924,2022-07-21T21:11:14.840Z
3.70535,48.273285,3917,2022-07-21T21:11:16.200Z
3.704705,48.273926,3909,2022-07-21T21:11:16.550Z
3.70391,48.274717,3909,2022-07-21T21:11:17.010Z
3.703238,48.275345,3901,2022-07-21T21:11:17.510Z
3.702537,48.275974,3901,2022-07-21T21:11:17.940Z
3.701164,48.277231,3886,2022-07-21T21:11:19.080Z
3.699857,48.27832,3879,2022-07-21T21:11:19.850Z
3.698378,48.279556,3871,2022-07-21T21:11:20.900Z
3.697463,48.280289,3863,2022-07-21T21:11:21.500Z
3.696829,48.280746,3863,2022-07-21T21:11:21.930Z
3.69278,48.283702,3840,2022-07-21T21:11:24.480Z
3.69197,48.284317,3833,2022-07-21T21:11:24.890Z
3.690467,48.285331,3825,2022-07-21T21:11:25.790Z
3.689575,48.285919,3825,2022-07-21T21:11:26.350Z
3.684927,48.288757,3802,2022-07-21T21:11:28.850Z
3.683962,48.289335,3795,2022-07-21T21:11:29.360Z
3.683239,48.289754,3787,2022-07-21T21:11:29.790Z
3.68042,48.291367,3780,2022-07-21T21:11:31.360Z
3.67948,48.291895,3772,2022-07-21T21:11:31.760Z
3.677744,48.292831,3764,2022-07-21T21:11:32.670Z
3.676734,48.293338,3757,2022-07-21T21:11:33.190Z
3.675772,48.293884,3749,2022-07-21T21:11:33.730Z
3.673553,48.295014,3741,2022-07-21T21:11:34.840Z
3.672831,48.295433,3734,2022-07-21T21:11:35.250Z
3.665964,48.298971,3703,2022-07-21T21:11:38.620Z
3.665169,48.29939,3696,2022-07-21T21:11:39.040Z
3.663145,48.300414,3688,2022-07-21T21:11:40.120Z
3.662109,48.300934,3680,2022-07-21T21:11:40.590Z
3.657869,48.303067,3658,2022-07-21T21:11:42.700Z
3.656827,48.303589,3658,2022-07-21T21:11:43.110Z
3.656053,48.304001,3650,2022-07-21T21:11:43.510Z
3.654978,48.304511,3642,2022-07-21T21:11:43.980Z
3.647461,48.308258,3612,2022-07-21T21:11:47.740Z
3.645419,48.309311,3597,2022-07-21T21:11:48.720Z
3.641334,48.311325,3581,2022-07-21T21:11:50.750Z
3.640305,48.311819,3574,2022-07-21T21:11:51.230Z
3.634234,48.314845,3543,2022-07-21T21:11:54.130Z
3.63239,48.315765,3536,2022-07-21T21:11:55.090Z
3.631545,48.316177,3528,2022-07-21T21:11:55.550Z
3.623248,48.320338,3482,2022-07-21T21:11:59.640Z
3.622178,48.320801,3482,2022-07-21T21:12:00.110Z
3.620981,48.321442,3475,2022-07-21T21:12:00.730Z
3.620206,48.321808,3467,2022-07-21T21:12:01.220Z
3.619361,48.32222,3467,2022-07-21T21:12:01.690Z
3.617319,48.323227,3452,2022-07-21T21:12:02.560Z
3.614079,48.324829,3437,2022-07-21T21:12:04.130Z
3.613056,48.325366,3437,2022-07-21T21:12:04.600Z
3.609009,48.327368,3414,2022-07-21T21:12:06.610Z
3.607952,48.32785,3406,2022-07-21T21:12:07.180Z
3.607178,48.328262,3406,2022-07-21T21:12:07.560Z
3.603868,48.329865,3391,2022-07-21T21:12:09.230Z
3.601896,48.330872,3376,2022-07-21T21:12:10.230Z
3.599854,48.331879,3368,2022-07-21T21:12:11.130Z
3.598818,48.332395,3360,2022-07-21T21:12:11.710Z
3.597811,48.332886,3360,2022-07-21T21:12:12.150Z
3.595769,48.333893,3345,2022-07-21T21:12:13.230Z
3.594572,48.334488,3338,2022-07-21T21:12:13.700Z
3.5876,48.337875,3307,2022-07-21T21:12:17.170Z
3.586602,48.338401,3299,2022-07-21T21:12:17.610Z
3.581473,48.340897,3277,2022-07-21T21:12:20.030Z
3.580698,48.341309,3269,2022-07-21T21:12:20.640Z
3.578656,48.342316,3261,2022-07-21T21:12:21.550Z
3.572291,48.34543,3231,2022-07-21T21:12:24.660Z
3.571331,48.345932,3223,2022-07-21T21:12:25.180Z
3.569472,48.346827,3216,2022-07-21T21:12:26.080Z
3.567449,48.347851,3208,2022-07-21T21:12:27.030Z
3.566402,48.348312,3200,2022-07-21T21:12:27.600Z
3.565353,48.348828,3200,2022-07-21T21:12:28.050Z
3.564359,48.349319,3193,2022-07-21T21:12:28.450Z
3.562317,48.350327,3185,2022-07-21T21:12:29.480Z
3.561305,48.35083,3178,2022-07-21T21:12:29.980Z
3.560076,48.351435,3170,2022-07-21T21:12:30.720Z
3.557458,48.352753,3155,2022-07-21T21:12:31.990Z
3.55639,48.353251,3155,2022-07-21T21:12:32.420Z
3.555161,48.353856,3147,2022-07-21T21:12:33.140Z
3.554148,48.354355,3139,2022-07-21T21:12:33.530Z
3.551114,48.355858,3124,2022-07-21T21:12:34.960Z
3.550319,48.356277,3124,2022-07-21T21:12:35.410Z
3.548223,48.357254,3117,2022-07-21T21:12:36.370Z
3.547246,48.357788,3109,2022-07-21T21:12:36.950Z
3.546401,48.358154,3109,2022-07-21T21:12:37.330Z
3.545626,48.358566,3101,2022-07-21T21:12:37.680Z
3.542316,48.360168,3094,2022-07-21T21:12:39.300Z
3.541284,48.360699,3094,2022-07-21T21:12:39.980Z
3.540055,48.361304,3086,2022-07-21T21:12:40.430Z
3.539077,48.361771,3086,2022-07-21T21:12:40.880Z
3.537236,48.362701,3078,2022-07-21T21:12:41.880Z
3.533984,48.364284,3071,2022-07-21T21:12:43.380Z
3.53295,48.364792,3071,2022-07-21T21:12:43.860Z
3.531888,48.365308,3063,2022-07-21T21:12:44.390Z
3.530062,48.366211,3063,2022-07-21T21:12:45.280Z
3.529069,48.366704,3063,2022-07-21T21:12:45.760Z
3.52471,48.36882,3056,2022-07-21T21:12:47.950Z
3.52372,48.369358,3056,2022-07-21T21:12:48.500Z
3.521893,48.370239,3048,2022-07-21T21:12:49.340Z
3.518805,48.371779,3048,2022-07-21T21:12:50.870Z
3.51801,48.372151,3048,2022-07-21T21:12:51.320Z
3.516963,48.372665,3048,2022-07-21T21:12:51.690Z
3.516118,48.373077,3048,2022-07-21T21:12:52.070Z
3.514921,48.373672,3048,2022-07-21T21:12:52.720Z
3.512878,48.37468,3048,2022-07-21T21:12:53.700Z
3.510566,48.375782,3048,2022-07-21T21:12:54.760Z
3.50977,48.376201,3048,2022-07-21T21:12:55.160Z
3.508975,48.37662,3048,2022-07-21T21:12:55.620Z
3.505906,48.378113,3048,2022-07-21T21:12:57.270Z
3.504856,48.378622,3048,2022-07-21T21:12:57.650Z
3.500554,48.380722,3040,2022-07-21T21:12:59.640Z
3.499507,48.381229,3040,2022-07-21T21:13:00.180Z
3.498441,48.381729,3040,2022-07-21T21:13:00.790Z
3.493363,48.384255,3040,2022-07-21T21:13:03.170Z
3.492496,48.384674,3040,2022-07-21T21:13:03.740Z
