propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
Valljet,F-HGRI,399A28,2021-07-14,2021-07-14 07:53:34.920000+00:00,2021-07-14 09:41:59.520000+00:00,Paris-Le Bourget Airport,Vienna International Airport,1h48min,108.4,823.8,2.1,1043.0,FR,AT,Paris-Le Bourget Airport - Vienna International Airport,LFPB,LOWW,48.970871,2.446641,48.121234,16.538086,61.0,191.0,output\F-HGRI\2021-07-14\leg_1\F-HGRI_baro_2021-07-14_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-13,2021-07-13 14:20:34.649000+00:00,2021-07-13 15:11:23.550000+00:00,Dinard-Pleurtuit-Saint-Malo Airport,Paris-Le Bourget Airport,51min,50.8,386.1,1.0,336.0,FR,FR,Dinard-Pleurtuit-Saint-Malo Airport - Paris-Le Bourget Airport,LFRD,LFPB,48.585221,-2.079307,48.965459,2.453565,28.0,110.0,output\F-HGRI\2021-07-13\leg_2\F-HGRI_baro_2021-07-13_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-12,2021-07-12 07:37:02.939000+00:00,2021-07-12 08:22:13.239000+00:00,Paris-Le Bourget Airport,Dinard-Pleurtuit-Saint-Malo Airport,45min,45.17,343.3,0.9,335.0,FR,FR,Paris-Le Bourget Airport - Dinard-Pleurtuit-Saint-Malo Airport,LFPB,LFRD,48.970627,2.445542,48.583359,-2.078801,130.0,76.0,output\F-HGRI\2021-07-12\leg_1\F-HGRI_baro_2021-07-12_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-10,2021-07-10 13:34:21.096000+00:00,2021-07-10 15:24:37.496000+00:00,Vienna International Airport,Paris-Le Bourget Airport,1h50min,110.27,838.1,2.2,1044.0,AT,FR,Vienna International Airport - Paris-Le Bourget Airport,LOWW,LFPB,48.117883,16.548509,48.965227,2.45024,152.0,80.0,output\F-HGRI\2021-07-10\leg_2\F-HGRI_baro_2021-07-10_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-10,2021-07-10 10:36:53.296000+00:00,2021-07-10 12:22:41.496000+00:00,Paris-Le Bourget Airport,Vienna International Airport,1h46min,105.8,804.1,2.1,1048.0,FR,AT,Paris-Le Bourget Airport - Vienna International Airport,LFPB,LOWW,48.96904,2.439387,48.093629,16.589215,145.0,137.0,output\F-HGRI\2021-07-10\leg_1\F-HGRI_baro_2021-07-10_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-09,2021-07-09 17:08:48.866000+00:00,2021-07-09 18:59:01.366000+00:00,Perugia San Francesco d'Assisi Umbria International Airport,Paris-Le Bourget Airport,1h50min,110.2,837.5,2.1,1013.0,IT,FR,Perugia San Francesco d'Assisi Umbria International Airport - Paris-Le Bourget Airport,LIRZ,LFPB,43.128433,12.522115,48.965413,2.452987,777.0,38.0,output\F-HGRI\2021-07-09\leg_2\F-HGRI_baro_2021-07-09_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-09,2021-07-09 14:35:30.566000+00:00,2021-07-09 16:11:43.466000+00:00,Paris-Le Bourget Airport,Perugia San Francesco d'Assisi Umbria International Airport,1h36min,96.2,731.1,1.9,1021.0,FR,IT,Paris-Le Bourget Airport - Perugia San Francesco d'Assisi Umbria International Airport,LFPB,LIRZ,48.969086,2.43974,42.998795,12.479319,74.0,804.0,output\F-HGRI\2021-07-09\leg_1\F-HGRI_baro_2021-07-09_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-08,2021-07-08 10:16:47.768000+00:00,2021-07-08 12:25:37.367000+00:00,A/C in cruise,Paris-Le Bourget Airport,2h09min,128.82,979.0,2.5,1343.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,42.761396,17.352394,48.965378,2.451853,9215.0,34.0,output\F-HGRI\2021-07-08\leg_2\F-HGRI_baro_2021-07-08_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-08,2021-07-08 07:06:00.567000+00:00,2021-07-08 08:48:54.867000+00:00,Kiev Zhuliany International Airport,A/C in cruise,1h43min,102.9,782.0,2.0,1163.0,UA,A/C in cruise,Kiev Zhuliany International Airport - A/C in cruise,UKKK,A/C in cruise,50.401968,30.458927,42.965561,19.720331,188.0,7456.0,output\F-HGRI\2021-07-08\leg_1\F-HGRI_baro_2021-07-08_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-07,2021-07-07 17:20:32.434000+00:00,2021-07-07 19:05:58.734000+00:00,A/C in cruise,Kiev Zhuliany International Airport,1h45min,105.43,801.3,2.1,1134.0,A/C in cruise,UA,A/C in cruise - Kiev Zhuliany International Airport,A/C in cruise,UKKK,43.381165,19.591561,50.400339,30.418619,9761.0,194.0,output\F-HGRI\2021-07-07\leg_2\F-HGRI_baro_2021-07-07_leg_2.csv
