propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-GLTK,392E6A,2022-07-12,2022-07-12 15:43:47.600000+00:00,2022-07-12 16:35:05.300000+00:00,Lorient South Brittany (Bretagne Sud) Airport,Paris-Le Bourget Airport,51min,51.28,626.8,1.6,434.0,FR,FR,Lorient South Brittany (Bretagne Sud) Airport - Paris-Le Bourget Airport,LFRH,LFPB,47.649665,-3.148649,48.952352,2.374252,2860.0,206.0,output\F-GLTK\2022-07-12\leg_3\F-GLTK_baro_2022-07-12_leg_3.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-12,2022-07-12 14:04:31.900000+00:00,2022-07-12 15:00:17.700000+00:00,Lille-Lesquin Airport,Lorient South Brittany (Bretagne Sud) Airport,56min,55.75,681.5,1.7,543.0,FR,FR,Lille-Lesquin Airport - Lorient South Brittany (Bretagne Sud) Airport,LFQQ,LFRH,50.546974,2.996757,47.841427,-3.212726,818.0,1208.0,output\F-GLTK\2022-07-12\leg_2\F-GLTK_baro_2022-07-12_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-12,2022-07-12 06:20:29.200000+00:00,2022-07-12 07:18:08.100000+00:00,Lorient South Brittany (Bretagne Sud) Airport,Lille-Lesquin Airport,58min,57.63,704.4,1.8,544.0,FR,FR,Lorient South Brittany (Bretagne Sud) Airport - Lille-Lesquin Airport,LFRH,LFQQ,47.854019,-3.217185,50.555213,3.010441,2512.0,248.0,output\F-GLTK\2022-07-12\leg_1\F-GLTK_baro_2022-07-12_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-11,2022-07-11 13:14:33.700000+00:00,2022-07-11 15:05:07+00:00,Inverness Airport,Lorient South Brittany (Bretagne Sud) Airport,1h51min,110.55,1351.3,3.5,1051.0,GB,FR,Inverness Airport - Lorient South Brittany (Bretagne Sud) Airport,EGPE,LFRH,57.493828,-4.113819,48.058364,-3.43362,841.0,1417.0,output\F-GLTK\2022-07-11\leg_3\F-GLTK_baro_2022-07-11_leg_3.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-11,2022-07-11 08:02:45.700000+00:00,2022-07-11 10:18:16.100000+00:00,Lorient South Brittany (Bretagne Sud) Airport,Inverness Airport,2h16min,135.5,1656.3,4.3,1066.0,FR,GB,Lorient South Brittany (Bretagne Sud) Airport - Inverness Airport,LFRH,EGPE,48.005364,-3.468842,57.577416,-3.97179,2933.0,308.0,output\F-GLTK\2022-07-11\leg_2\F-GLTK_baro_2022-07-11_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-11,2022-07-11 05:53:46.200000+00:00,2022-07-11 06:48:05.700000+00:00,Charles de Gaulle International Airport,Lorient South Brittany (Bretagne Sud) Airport,54min,54.32,664.0,1.7,438.0,FR,FR,Charles de Gaulle International Airport - Lorient South Brittany (Bretagne Sud) Airport,LFPG,LFRH,48.966915,2.5085,47.739162,-3.11335,698.0,1143.0,output\F-GLTK\2022-07-11\leg_1\F-GLTK_baro_2022-07-11_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-10,2022-07-10 17:19:14+00:00,2022-07-10 18:06:31.500000+00:00,La Rochelle-Île de Re Airport,Paris-Le Bourget Airport,47min,47.28,577.9,1.5,376.0,FR,FR,La Rochelle-Île de Re Airport - Paris-Le Bourget Airport,LFBH,LFPB,46.495636,-1.088724,48.95029,2.368355,4031.0,210.0,output\F-GLTK\2022-07-10\leg_3\F-GLTK_baro_2022-07-10_leg_3.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-10,2022-07-10 15:29:39.700000+00:00,2022-07-10 16:16:09+00:00,Paris-Le Bourget Airport,La Roche-sur-Yon Airport,46min,46.48,568.1,1.5,391.0,FR,FR,Paris-Le Bourget Airport - La Roche-sur-Yon Airport,LFPB,LFRI,48.966605,2.500635,46.581452,-1.340589,645.0,2709.0,output\F-GLTK\2022-07-10\leg_2\F-GLTK_baro_2022-07-10_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-10,2022-07-10 12:40:29.900000+00:00,2022-07-10 13:51:14+00:00,Bordeaux-Merignac Airport,Paris-Le Bourget Airport,1h11min,70.73,864.6,2.2,505.0,FR,FR,Bordeaux-Merignac Airport - Paris-Le Bourget Airport,LFBD,LFPB,44.894525,-0.616941,48.949721,2.371435,1450.0,198.0,output\F-GLTK\2022-07-10\leg_1\F-GLTK_baro_2022-07-10_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-09,2022-07-09 08:59:11.500000+00:00,2022-07-09 10:03:16.200000+00:00,Paris-Le Bourget Airport,Bordeaux-Merignac Airport,1h04min,64.07,783.1,2.0,524.0,FR,FR,Paris-Le Bourget Airport - Bordeaux-Merignac Airport,LFPB,LFBD,48.9656,2.485928,44.807267,-0.746568,498.0,92.0,output\F-GLTK\2022-07-09\leg_2\F-GLTK_baro_2022-07-09_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-09,2022-07-09 06:10:55.400000+00:00,2022-07-09 07:41:00.500000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h30min,90.08,1101.1,2.8,702.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.637945,7.305127,48.950486,2.367781,1214.0,145.0,output\F-GLTK\2022-07-09\leg_1\F-GLTK_baro_2022-07-09_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-08,2022-07-08 17:04:07.845000+00:00,2022-07-08 18:27:11.845000+00:00,Charles de Gaulle International Airport,Nice-Côte d'Azur Airport,1h23min,83.07,1015.4,2.6,695.0,FR,FR,Charles de Gaulle International Airport - Nice-Côte d'Azur Airport,LFPG,LFMN,48.968291,2.508868,43.594984,7.136913,597.0,590.0,output\F-GLTK\2022-07-08\leg_1\F-GLTK_baro_2022-07-08_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-07,2022-07-07 07:54:18+00:00,2022-07-07 09:19:39+00:00,La Môle Airport,Paris-Le Bourget Airport,1h25min,85.35,1043.3,2.7,689.0,FR,FR,La Môle Airport - Paris-Le Bourget Airport,LFTZ,LFPB,43.14274,5.509637,48.978128,2.498772,5367.0,328.0,output\F-GLTK\2022-07-07\leg_1\F-GLTK_baro_2022-07-07_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-06,2022-07-06 15:20:59.100000+00:00,2022-07-06 16:52:14.700000+00:00,Lorient South Brittany (Bretagne Sud) Airport,La Môle Airport,1h31min,91.25,1115.4,2.9,904.0,FR,FR,Lorient South Brittany (Bretagne Sud) Airport - La Môle Airport,LFRH,LFTZ,47.664773,-3.090631,43.130249,6.511204,1900.0,1863.0,output\F-GLTK\2022-07-06\leg_4\F-GLTK_baro_2022-07-06_leg_4.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-06,2022-07-06 11:16:18.100000+00:00,2022-07-06 12:51:45.100000+00:00,Inverness Airport,Lorient South Brittany (Bretagne Sud) Airport,1h35min,95.45,1166.7,3.0,1059.0,GB,FR,Inverness Airport - Lorient South Brittany (Bretagne Sud) Airport,EGPE,LFRH,57.356604,-4.110631,47.853206,-3.34564,2596.0,1060.0,output\F-GLTK\2022-07-06\leg_3\F-GLTK_baro_2022-07-06_leg_3.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-06,2022-07-06 07:53:51+00:00,2022-07-06 10:08:30.500000+00:00,Lorient South Brittany (Bretagne Sud) Airport,Inverness Airport,2h15min,134.65,1645.9,4.2,1083.0,FR,GB,Lorient South Brittany (Bretagne Sud) Airport - Inverness Airport,LFRH,EGPE,47.854599,-3.421331,57.5824,-3.961852,1542.0,335.0,output\F-GLTK\2022-07-06\leg_2\F-GLTK_baro_2022-07-06_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-06,2022-07-06 05:41:06.200000+00:00,2022-07-06 06:37:41.400000+00:00,Lille-Lesquin Airport,Lorient South Brittany (Bretagne Sud) Airport,57min,56.58,691.6,1.8,545.0,FR,FR,Lille-Lesquin Airport - Lorient South Brittany (Bretagne Sud) Airport,LFQQ,LFRH,50.555124,3.024919,47.836557,-3.209322,861.0,948.0,output\F-GLTK\2022-07-06\leg_1\F-GLTK_baro_2022-07-06_leg_1.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-05,2022-07-05 17:03:55.300000+00:00,2022-07-05 17:56:33.300000+00:00,Rennes-Saint-Jacques Airport,Lille-Lesquin Airport,53min,52.63,643.3,1.7,458.0,FR,FR,Rennes-Saint-Jacques Airport - Lille-Lesquin Airport,LFRN,LFQQ,48.080393,-1.809576,50.578666,3.20165,546.0,305.0,output\F-GLTK\2022-07-05\leg_2\F-GLTK_baro_2022-07-05_leg_2.csv
avion de location Valljet,F-GLTK,392E6A,2022-07-05,2022-07-05 11:48:35.900000+00:00,2022-07-05 12:27:05.900000+00:00,Paris-Le Bourget Airport,Rennes-Saint-Jacques Airport,38min,38.5,470.6,1.2,310.0,FR,FR,Paris-Le Bourget Airport - Rennes-Saint-Jacques Airport,LFPB,LFRN,48.958571,2.394554,48.05241,-1.570538,467.0,564.0,output\F-GLTK\2022-07-05\leg_1\F-GLTK_baro_2022-07-05_leg_1.csv
